CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
64110L106,NFLX,NETFLIX INC,7178287,6906858,673.04M,647.59M,+2544.6%,1%
22160K105,COST,COSTCO WHSL CORP NEW,693002,679978,597.6M,586.37M,+5221%,0.93%
595112103,MU,MICRON TECHNOLOGY INC,3011143,1811607,859.41M,517.05M,+151%,1.3%
88160R101,TSLA,TESLA INC,1362122,937632,612.58M,421.68M,+220.9%,0.95%
742718109,PG,PROCTER AND GAMBLE CO,2986061,2183911,427.93M,312.98M,+272.3%,0.66%
166764100,CVX,CHEVRON CORP NEW,2191314,1772766,333.98M,270.19M,+423.6%,0.52%
458140100,INTC,INTEL CORP,9889367,6497102,364.92M,239.75M,+191.5%,0.57%
023135106,AMZN,AMAZON COM INC,890926,890926,205.65M,205.65M,NEW,0.32%
81762P102,NOW,SERVICENOW INC,1331977,1331977,204.05M,204.05M,NEW,0.32%
532457108,LLY,ELI LILLY & CO,165847,165847,178.23M,178.23M,NEW,0.28%
872590104,TMUS,T-MOBILE US INC,1083807,837200,220.06M,169.99M,+339.5%,0.34%
146869102,CVNA,CARVANA CO,1407398,394286,593.95M,166.4M,+38.9%,0.92%
172573107,CRCL,CIRCLE INTERNET GROUP INC,2067446,2067446,163.95M,163.95M,NEW,0.25%
770700102,HOOD,ROBINHOOD MKTS INC,3435737,1433487,388.58M,162.13M,+71.6%,0.6%
007903107,AMD,ADVANCED MICRO DEVICES INC,1264310,740863,267.91M,156.99M,+141.5%,0.42%
697435105,PANW,PALO ALTO NETWORKS INC,908500,840000,167.35M,154.73M,+1226.3%,0.26%
101137107,BSX,BOSTON SCIENTIFIC CORP,2382705,1465600,227.19M,139.74M,+159.8%,0.35%
842587107,SO,SOUTHERN CO,1513400,1513400,131.97M,131.97M,NEW,0.2%
90353T100,UBER,UBER TECHNOLOGIES INC,2029100,1595600,165.8M,130.38M,+368.1%,0.26%
620076307,MSI,MOTOROLA SOLUTIONS INC,530295,333980,203.27M,128.02M,+170.1%,0.32%
92537N108,VRT,VERTIV HOLDINGS CO,1144329,786117,185.39M,127.36M,+219.5%,0.29%
084670702,BRK.B,BERKSHIRE HATHAWAY INC DEL,252188,249133,126.76M,125.22M,+8154.9%,0.2%
855244109,SBUX,STARBUCKS CORP,1331884,1331884,112.16M,112.16M,NEW,0.17%
G6683N103,NU,NU HLDGS LTD,22735260,6694889,380.61M,112.08M,+41.7%,0.59%
863667101,SYK,STRYKER CORPORATION,406160,302960,142.75M,106.48M,+293.6%,0.22%
594972408,MSTR,STRATEGY INC,957332,731602,137.11M,104.78M,+324.1%,0.21%
G29183103,ETN,EATON CORP PLC,319231,319231,101.68M,101.68M,NEW,0.16%
09857L108,BKNG,BOOKING HOLDINGS INC,19076,18968,102.16M,101.58M,+17563%,0.16%
30063P105,EXAS,EXACT SCIENCES CORP,1591656,990280,161.65M,100.57M,+164.7%,0.25%
78462F103,SPY,SPDR S&P 500 ETF TR,144480,144480,98.52M,98.52M,NEW,0.15%
23331A109,DHI,D R HORTON INC,663538,663538,95.57M,95.57M,NEW,0.15%
40434L105,HPQ,HP INC,4948700,4267600,110.26M,95.08M,+626.6%,0.17%
42824C109,HPE,HEWLETT PACKARD ENTERPRISE C,3899000,3899000,93.65M,93.65M,NEW,0.15%
G7997R103,STX,SEAGATE TECHNOLOGY HLDNGS PL,381893,324829,105.17M,89.45M,+569.2%,0.16%
80004C200,SNDK,SANDISK CORP,1209000,373800,286.99M,88.73M,+44.8%,0.45%
704326107,PAYX,PAYCHEX INC,1094201,790000,122.75M,88.62M,+259.7%,0.19%
88339J105,TTD,THE TRADE DESK INC,3422016,2294416,129.9M,87.1M,+203.5%,0.2%
911312106,UPS,UNITED PARCEL SERVICE INC,1403300,863574,139.19M,85.66M,+160%,0.22%
74767V109,QS,QUANTUMSCAPE CORP,8117510,8117510,84.58M,84.58M,NEW,0.13%
76954A103,RIVN,RIVIAN AUTOMOTIVE INC,16397496,4012386,323.19M,79.08M,+32.4%,0.5%
512807306,LRCX,LAM RESEARCH CORP,462766,460566,79.22M,78.84M,+20934.8%,0.12%
808513105,SCHW,SCHWAB CHARLES CORP,1810741,788900,180.91M,78.82M,+77.2%,0.28%
92826C839,V,VISA INC,221768,221004,77.78M,77.51M,+28927.2%,0.12%
217204106,CPRT,COPART INC,1982900,1974700,77.63M,77.31M,+24081.7%,0.12%
683712103,OPEN,OPENDOOR TECHNOLOGIES INC,39330438,13229338,229.3M,77.13M,+50.7%,0.36%
760759100,RSG,REPUBLIC SVCS INC,431461,355100,91.44M,75.26M,+465%,0.14%
446150104,HBAN,HUNTINGTON BANCSHARES INC,4336393,4336393,75.24M,75.24M,NEW,0.12%
92840M102,VST,VISTRA CORP,1042015,460773,168.11M,74.34M,+79.3%,0.26%
494368103,KMB,KIMBERLY-CLARK CORP,851200,726400,85.88M,73.29M,+582.1%,0.13%
539830109,LMT,LOCKHEED MARTIN CORP,151480,151480,73.27M,73.27M,NEW,0.11%
369604301,GE,GE AEROSPACE,227357,227357,70.03M,70.03M,NEW,0.11%
002824100,ABT,ABBOTT LABS,558066,558066,69.92M,69.92M,NEW,0.11%
