CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
64110L106,NFLX,NETFLIX INC,737271,656901,69.13M,61.59M,+817.3%,0.8%
81762P102,NOW,SERVICENOW INC,307770,248486,47.15M,38.06M,+419.1%,0.55%
09857L108,BKNG,BOOKING HOLDINGS INC,10603,6534,56.78M,34.99M,+160.6%,0.66%
744573106,PEG,PUBLIC SVC ENTERPRISE GRP IN,430424,277830,34.56M,22.31M,+182.1%,0.4%
311900104,FAST,FASTENAL CO,631184,512044,25.33M,20.55M,+429.8%,0.29%
49456B101,KMI,KINDER MORGAN INC DEL,537842,537842,14.78M,14.78M,NEW,0.17%
L8681T102,SPOT,SPOTIFY TECHNOLOGY S A,26144,22555,15.18M,13.1M,+628.4%,0.18%
88262P102,TPL,TEXAS PACIFIC LAND CORPORATI,51861,39394,14.9M,11.31M,+316%,0.17%
21037T109,CEG,CONSTELLATION ENERGY CORP,31907,31907,11.27M,11.27M,NEW,0.13%
67066G104,NVDA,NVIDIA CORPORATION,3169377,54877,591.09M,10.23M,+1.8%,6.9%
023135106,AMZN,AMAZON COM INC,1412822,40846,326.11M,9.43M,+3%,3.8%
478160104,JNJ,JOHNSON & JOHNSON,283155,43032,58.6M,8.91M,+17.9%,0.68%
22160K105,COST,COSTCO WHSL CORP NEW,102612,9415,88.48M,8.12M,+10.1%,1%
45866F104,ICE,INTERCONTINENTAL EXCHANGE IN,227412,43870,36.83M,7.11M,+23.9%,0.43%
084670702,BRK.B,BERKSHIRE HATHAWAY INC DEL,128579,12275,64.63M,6.17M,+10.6%,0.75%
806857108,SLB,SLB LIMITED,1739344,152635,66.75M,5.86M,+9.6%,0.78%
363576109,AJG,GALLAGHER ARTHUR J & CO,145001,21448,37.53M,5.55M,+17.4%,0.44%
911363109,URI,UNITED RENTALS INC,17461,6776,14.13M,5.48M,+63.4%,0.16%
058498106,BALL,BALL CORP,407063,103463,21.56M,5.48M,+34.1%,0.25%
G87052109,TEL,TE CONNECTIVITY PLC,25344,22077,5.77M,5.02M,+675.8%,0.07%
95040Q104,WELL,WELLTOWER INC,95577,24744,17.74M,4.59M,+34.9%,0.21%
22052L104,CTVA,CORTEVA INC,66358,66358,4.45M,4.45M,NEW,0.05%
03027X100,AMT,AMERICAN TOWER CORP NEW,225514,24709,39.59M,4.34M,+12.3%,0.46%
032095101,APH,AMPHENOL CORP NEW,126331,29877,17.07M,4.04M,+31%,0.2%
191216100,KO,COCA COLA CO,511098,55289,35.73M,3.87M,+12.1%,0.42%
457669307,INSM,INSMED INC,21108,21108,3.67M,3.67M,NEW,0.04%
594918104,MSFT,MICROSOFT CORP,1001691,7083,484.44M,3.43M,+0.7%,5.6%
482480100,KLAC,KLA CORP,11933,2752,14.5M,3.34M,+30%,0.17%
21036P108,STZ,CONSTELLATION BRANDS INC,79147,23285,10.92M,3.21M,+41.7%,0.13%
N5505D105,MICC,MAGNUM ICE CREAM CO NV,197717,197717,3.16M,3.16M,NEW,0.04%
872590104,TMUS,T-MOBILE US INC,159761,15320,32.44M,3.11M,+10.6%,0.38%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,231983,17348,41.23M,3.08M,+8.1%,0.48%
69331C108,PCG,PG&E CORP,186781,186781,3M,3M,NEW,0.03%
171779309,CIEN,CIENA CORP,12388,12388,2.9M,2.9M,NEW,0.03%
11133T103,BR,BROADRIDGE FINL SOLUTIONS IN,150598,12966,33.61M,2.89M,+9.4%,0.39%
595112103,MU,MICRON TECHNOLOGY INC,113736,9211,32.46M,2.63M,+8.8%,0.38%
30161N101,EXC,EXELON CORP,272233,60250,11.87M,2.63M,+28.4%,0.14%
219350105,GLW,CORNING INC,82839,29973,7.25M,2.62M,+56.7%,0.08%
199908104,FIX,COMFORT SYS USA INC,2800,2800,2.61M,2.61M,NEW,0.03%
030420103,AWK,AMERICAN WTR WKS CO INC NEW,509602,20014,66.5M,2.61M,+4.1%,0.77%
67103H107,ORLY,OREILLY AUTOMOTIVE INC,413136,27312,37.68M,2.49M,+7.1%,0.44%
773121108,RKLB,ROCKET LAB CORP,33343,33343,2.33M,2.33M,NEW,0.03%
09290D101,BLK,BLACKROCK INC,13390,2109,14.33M,2.26M,+18.7%,0.17%
693506107,PPG,PPG INDS INC,337702,22002,34.6M,2.25M,+7%,0.4%
45167R104,IEX,IDEX CORP,171472,11538,30.51M,2.05M,+7.2%,0.35%
03769M106,APO,APOLLO GLOBAL MGMT INC,257679,14154,37.3M,2.05M,+5.8%,0.43%
03073E105,COR,CENCORA INC,28552,6049,9.64M,2.04M,+26.9%,0.11%
45168D104,IDXX,IDEXX LABS INC,6592,2946,4.46M,1.99M,+80.8%,0.05%
571748102,MRSH,MARSH & MCLENNAN COS INC,126320,10666,23.43M,1.98M,+9.2%,0.27%
256677105,DG,DOLLAR GEN CORP NEW,63988,14750,8.5M,1.96M,+30%,0.1%
929160109,VMC,VULCAN MATLS CO,11978,6792,3.42M,1.94M,+131%,0.04%
00724F101,ADBE,ADOBE INC,143800,5446,50.33M,1.91M,+3.9%,0.59%
876030107,TPR,TAPESTRY INC,21814,14714,2.79M,1.88M,+207.2%,0.03%
713448108,PEP,PEPSICO INC,433965,13012,62.28M,1.87M,+3.1%,0.72%
31488V107,FERG,FERGUSON ENTERPRISES INC,9915,7964,2.21M,1.77M,+408.2%,0.03%
23804L103,DDOG,DATADOG INC,23470,13020,3.19M,1.77M,+124.6%,0.04%
46120E602,ISRG,INTUITIVE SURGICAL INC,31397,3102,17.78M,1.76M,+11%,0.21%
G25457105,CRDO,CREDO TECHNOLOGY GROUP HOLDI,11678,11678,1.68M,1.68M,NEW,0.02%
61174X109,MNST,MONSTER BEVERAGE CORP NEW,63991,21249,4.91M,1.63M,+49.7%,0.06%
94106L109,WM,WASTE MGMT INC DEL,48837,7397,10.73M,1.63M,+17.8%,0.12%
77311W101,RKT,ROCKET COS INC,79196,79196,1.53M,1.53M,NEW,0.02%
98980G102,ZS,ZSCALER INC,12982,6806,2.92M,1.53M,+110.2%,0.03%
833445109,SNOW,SNOWFLAKE INC,29405,6919,6.45M,1.52M,+30.8%,0.08%
697435105,PANW,PALO ALTO NETWORKS INC,69227,8194,12.75M,1.51M,+13.4%,0.15%
74762E102,PWR,QUANTA SVCS INC,16461,3411,6.95M,1.44M,+26.1%,0.08%
12572Q105,CME,CME GROUP INC,33712,5233,9.21M,1.43M,+18.4%,0.11%
345370860,F,FORD MTR CO,480495,105991,6.3M,1.39M,+28.3%,0.07%
922475108,VEEV,VEEVA SYS INC,11171,5990,2.49M,1.34M,+115.6%,0.03%
V7780T103,RCL,ROYAL CARIBBEAN GROUP,31215,4764,8.71M,1.33M,+18%,0.1%
291011104,EMR,EMERSON ELEC CO,86125,9939,11.43M,1.32M,+13%,0.13%
278865100,ECL,ECOLAB INC,169788,4824,44.57M,1.27M,+2.9%,0.52%
958102105,WDC,WESTERN DIGITAL CORP,38242,7279,6.59M,1.25M,+23.5%,0.08%
N3167Y103,RACE,FERRARI N V,44252,3257,16.56M,1.22M,+7.9%,0.19%
278768106,SATS,ECHOSTAR CORP,11204,11204,1.22M,1.22M,NEW,0.01%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,24256,2578,11.37M,1.21M,+11.9%,0.13%
285512109,EA,ELECTRONIC ARTS INC,24396,5885,4.98M,1.2M,+31.8%,0.06%
580135101,MCD,MCDONALDS CORP,82860,3901,25.32M,1.19M,+4.9%,0.29%
880770102,TER,TERADYNE INC,12058,6109,2.33M,1.18M,+102.7%,0.03%
H50430232,LOGI,LOGITECH INTL S A,68926,11460,7.09M,1.18M,+19.9%,0.08%
739276103,POWI,POWER INTEGRATIONS INC,340666,33113,12.11M,1.18M,+10.8%,0.14%
127387108,CDNS,CADENCE DESIGN SYSTEM INC,22976,3702,7.18M,1.16M,+19.2%,0.08%
H42097107,UBS,UBS GROUP AG,863542,24349,40.28M,1.14M,+2.9%,0.47%
093712107,BE,BLOOM ENERGY CORP,13051,13051,1.13M,1.13M,NEW,0.01%
29084Q100,EME,EMCOR GROUP INC,4821,1837,2.95M,1.12M,+61.6%,0.03%
G7997R103,STX,SEAGATE TECHNOLOGY HLDNGS PL,23471,4070,6.46M,1.12M,+21%,0.08%
573284106,MLM,MARTIN MARIETTA MATLS INC,3311,1799,2.06M,1.12M,+119%,0.02%
571903202,MAR,MARRIOTT INTL INC NEW,21413,3456,6.64M,1.07M,+19.2%,0.08%
Y2573F102,FLEX,FLEX LTD,17019,17019,1.03M,1.03M,NEW,0.01%
143658300,CCL,CARNIVAL CORP,121530,33337,3.71M,1.02M,+37.8%,0.04%
83406F102,SOFI,SOFI TECHNOLOGIES INC,38206,38206,1M,1M,NEW,0.01%
254687106,DIS,DISNEY WALT CO,249857,8301,28.43M,944.4K,+3.4%,0.33%
893641100,TDG,TRANSDIGM GROUP INC,6956,706,9.25M,938.89K,+11.3%,0.11%
25809K105,DASH,DOORDASH INC,36822,4117,8.34M,932.42K,+12.6%,0.1%
12532H104,GIB,CGI INC,70537,10000,6.52M,924.88K,+16.5%,0.08%
863667101,SYK,STRYKER CORPORATION,30543,2612,10.73M,918.03K,+9.4%,0.12%
49271V100,KDP,KEURIG DR PEPPER INC,217678,32457,6.1M,909.12K,+17.5%,0.07%
46222L108,IONQ,IONQ INC,20146,20146,903.95K,903.95K,NEW,0.01%
21873S108,CRWV,COREWEAVE INC,12504,12504,895.38K,895.38K,NEW,0.01%
770700102,HOOD,ROBINHOOD MKTS INC,79319,7726,8.97M,873.79K,+10.8%,0.1%
02043Q107,ALNY,ALNYLAM PHARMACEUTICALS INC,11022,2146,4.38M,853.36K,+24.2%,0.05%
778296103,ROST,ROSS STORES INC,27883,4714,5.02M,849.19K,+20.3%,0.06%
90353T100,UBER,UBER TECHNOLOGIES INC,233213,10222,19.06M,835.21K,+4.6%,0.22%
04626A103,ALAB,ASTERA LABS INC,4978,4978,828.11K,828.11K,NEW,<.01%
375558103,GILD,GILEAD SCIENCES INC,113854,6627,13.97M,813.4K,+6.2%,0.16%
855244109,SBUX,STARBUCKS CORP,109286,9576,9.2M,806.4K,+9.6%,0.11%
654106103,NKE,NIKE INC,602837,12495,38.41M,796.09K,+2.1%,0.45%
G1151C101,ACN,ACCENTURE PLC IRELAND,192866,2841,51.75M,762.26K,+1.5%,0.6%
92826C839,V,VISA INC,326063,2092,114.36M,733.72K,+0.6%,1.3%
237266101,DAR,DARLING INGREDIENTS INC,556060,19705,20.02M,709.38K,+3.7%,0.23%
58733R102,MELI,MERCADOLIBRE INC,4414,345,8.89M,694.92K,+8.5%,0.1%
049560105,ATO,ATMOS ENERGY CORP,25907,4137,4.34M,693.49K,+19%,0.05%
11271J107,BN,BROOKFIELD CORP,42676,14225,1.96M,653.98K,+50%,0.02%
18915M107,NET,CLOUDFLARE INC,28637,3196,5.65M,630.09K,+12.6%,0.07%
039483102,ADM,ARCHER DANIELS MIDLAND CO,177633,10750,10.21M,618.02K,+6.4%,0.12%
58155Q103,MCK,MCKESSON CORP,18053,750,14.81M,615.2K,+4.3%,0.17%
03831W108,APP,APPLOVIN CORP,22696,880,15.29M,592.93K,+4%,0.18%
72352L106,PINS,PINTEREST INC,58233,22320,1.51M,577.84K,+62.2%,0.02%
512807306,LRCX,LAM RESEARCH CORP,122532,3373,20.97M,577.35K,+2.8%,0.24%
988498101,YUM,YUM BRANDS INC,39189,3799,5.93M,574.71K,+10.7%,0.07%
452327109,ILMN,ILLUMINA INC,268509,4169,35.21M,546.76K,+1.6%,0.41%
771049103,RBLX,ROBLOX CORP,57261,6041,4.64M,489.48K,+11.8%,0.05%
681919106,OMC,OMNICOM GROUP INC,41137,5799,3.32M,468.27K,+16.4%,0.04%
00287Y109,ABBV,ABBVIE INC,182862,2038,41.78M,465.66K,+1.1%,0.49%
N3168P101,FER,FERROVIAL SE,233851,7085,15.2M,460.48K,+3.1%,0.18%
101137107,BSX,BOSTON SCIENTIFIC CORP,477328,4641,45.51M,442.53K,+1%,0.53%
037833100,AAPL,APPLE INC,2074768,1620,564.04M,440.41K,+0.1%,6.6%
45841N107,IBKR,INTERACTIVE BROKERS GROUP IN,10673,6599,686.39K,424.39K,+162%,<.01%
032654105,ADI,ANALOG DEVICES INC,43203,1522,11.72M,412.76K,+3.7%,0.14%
00766T100,ACM,AECOM,11173,4239,1.07M,404.08K,+61.1%,0.01%
50212V100,LPLA,LPL FINL HLDGS INC,4182,1091,1.49M,389.67K,+35.3%,0.02%
053332102,AZO,AUTOZONE INC,1760,113,5.97M,383.24K,+6.9%,0.07%
30212P303,EXPE,EXPEDIA GROUP INC,11459,1313,3.25M,371.98K,+12.9%,0.04%
756109104,O,REALTY INCOME CORP,13080,6177,737.34K,348.21K,+89.5%,<.01%
M7516K103,NVMI,NOVA LTD,1038,1038,347.21K,347.21K,NEW,<.01%
81141R100,SE,SEA LTD,71948,2302,9.18M,293.64K,+3.3%,0.11%
36118L106,FUTU,FUTU HLDGS LTD,6027,1725,989.68K,283.26K,+40.1%,0.01%
N97284108,NBIS,NEBIUS GROUP N.V.,3200,3200,267.86K,267.86K,NEW,<.01%
75734B100,RDDT,REDDIT INC,8789,1141,2.02M,262.25K,+14.9%,0.02%
H01301128,ALC,ALCON AG,124829,3163,9.97M,252.63K,+2.6%,0.12%
609207105,MDLZ,MONDELEZ INTL INC,133901,4499,7.21M,242.17K,+3.5%,0.08%
501044101,KR,KROGER CO,172094,3407,10.75M,212.87K,+2%,0.13%
064058100,BK,BANK NEW YORK MELLON CORP,139347,1754,16.18M,203.62K,+1.3%,0.19%
00827B106,AFRM,AFFIRM HLDGS INC,2315,2315,172.3K,172.3K,NEW,<.01%
92936U109,WPC,WP CAREY INC,2625,2546,168.94K,163.86K,+3222.8%,<.01%
934423104,WBD,WARNER BROS DISCOVERY INC,245324,3704,7.07M,106.75K,+1.5%,0.08%
747525103,QCOM,QUALCOMM INC,95133,602,16.27M,102.97K,+0.6%,0.19%
422806109,HEI,HEICO CORP NEW,105955,287,34.29M,92.87K,+0.3%,0.4%
25754A201,DPZ,DOMINOS PIZZA INC,3149,214,1.31M,89.2K,+7.3%,0.02%
14040H105,COF,CAPITAL ONE FINL CORP,77869,319,18.87M,77.31K,+0.4%,0.22%
G0403H108,AON,AON PLC,20004,205,7.06M,72.34K,+1%,0.08%
008474108,AEM,AGNICO EAGLE MINES LTD,13446,300,2.28M,50.94K,+2.3%,0.03%
D18190898,DB,DEUTSCHE BANK A G,431904,1231,16.8M,47.87K,+0.3%,0.2%
68389X105,ORCL,ORACLE CORP,175363,215,34.18M,41.91K,+0.1%,0.4%
