CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
02079K305,GOOGL,ALPHABET INC,27190,7998,8.51M,2.5M,+41.7%,1.2%
81762P102,NOW,SERVICENOW INC,9876,7105,1.51M,1.09M,+256.4%,0.21%
11135F101,AVGO,BROADCOM INC,53957,3104,18.67M,1.07M,+6.1%,2.5%
38141G104,GS,GOLDMAN SACHS GROUP INC,10360,1062,9.11M,933.5K,+11.4%,1.2%
617446448,MS,MORGAN STANLEY,45852,5141,8.14M,912.68K,+12.6%,1.1%
46428Q109,SLV,ISHARES SILVER TR,35699,13845,2.3M,891.9K,+63.4%,0.31%
36828A101,GEV,GE VERNOVA INC,9135,1129,5.97M,737.88K,+14.1%,0.81%
464287556,IBB,ISHARES TR,4508,4273,760.82K,721.16K,+1818.3%,0.1%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,139644,3647,24.82M,648.25K,+2.7%,3.4%
64110L106,NFLX,NETFLIX INC,6999,6158,656.23K,577.37K,+732.2%,0.09%
037833100,AAPL,APPLE INC,75895,1773,20.63M,482.01K,+2.4%,2.8%
595112103,MU,MICRON TECHNOLOGY INC,1925,1575,549.41K,449.52K,+450%,0.07%
231021106,CMI,CUMMINS INC,2579,505,1.32M,257.78K,+24.3%,0.18%
911718104,CPER,UNITED STS COMMODITY INDEX F,15050,6700,526.15K,234.23K,+80.2%,0.07%
201723103,CMC,COMMERCIAL METALS CO,40086,3339,2.77M,231.13K,+9.1%,0.38%
74743L100,Q,QNITY ELECTRONICS INC,2799,2799,228.54K,228.54K,NEW,0.03%
88160R101,TSLA,TESLA INC,3202,490,1.44M,220.36K,+18.1%,0.2%
084670702,BRK.B,BERKSHIRE HATHAWAY INC DEL,10574,418,5.32M,210.11K,+4.1%,0.72%
693475105,PNC,PNC FINL SVCS GROUP INC,2520,1000,526K,208.73K,+65.8%,0.07%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,2030,677,616.9K,205.73K,+50%,0.08%
46625H100,JPM,JPMORGAN CHASE & CO.,31581,579,10.18M,186.57K,+1.9%,1.4%
74347W353,AGQ,PROSHARES TR II,1049,1049,162.72K,162.72K,NEW,0.02%
21037T109,CEG,CONSTELLATION ENERGY CORP,1056,436,373.05K,154.03K,+70.3%,0.05%
15101Q207,CLS,CELESTICA INC,3950,500,1.17M,147.81K,+14.5%,0.16%
023135106,AMZN,AMAZON COM INC,598872,603,138.23M,139.18K,+0.1%,18.8%
00287Y109,ABBV,ABBVIE INC,3667,530,837.87K,121.1K,+16.9%,0.11%
92189F601,NLR,VANECK ETF TRUST,8059,975,1M,121.1K,+13.8%,0.14%
931142103,WMT,WALMART INC,51028,1024,5.68M,114.08K,+2%,0.77%
78463V107,GLD,SPDR GOLD TR,670,250,265.53K,99.08K,+59.5%,0.04%
369604301,GE,GE AEROSPACE,34117,287,10.51M,88.4K,+0.8%,1.4%
25461A809,METU,DIREXION SHS ETF TR,3000,2500,96.33K,80.28K,+500%,0.01%
031162100,AMGN,AMGEN INC,5184,161,1.7M,52.7K,+3.2%,0.23%
35671D857,FCX,FREEPORT-MCMORAN INC,6300,1000,319.98K,50.79K,+18.9%,0.04%
828806109,SPG,SIMON PPTY GROUP INC NEW,575,200,106.44K,37.02K,+53.3%,0.01%
09175A206,BMNR,BITMINE IMMERSION TECNOLOGIE,3252,1252,88.29K,33.99K,+62.6%,0.01%
74350P675,SQQQ,PROSHARES TR,475,475,32.54K,32.54K,NEW,<.01%
039483102,ADM,ARCHER DANIELS MIDLAND CO,1000,500,57.49K,28.75K,+100%,<.01%
83443Q103,SOLS,SOLSTICE ADVANCED MATLS INC,549,549,26.67K,26.67K,NEW,<.01%
M9T951109,ZIM,ZIM INTEGRATED SHIPPING SERV,1200,1200,25.48K,25.48K,NEW,<.01%
46641Q399,BBUS,J P MORGAN EXCHANGE TRADED F,204,204,25.16K,25.16K,NEW,<.01%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,602,50,282.19K,23.44K,+9.1%,0.04%
81369Y506,XLE,SELECT SECTOR SPDR TR,1000,500,44.71K,22.36K,+100%,<.01%
92343V104,VZ,VERIZON COMMUNICATIONS INC,3862,500,157.3K,20.37K,+14.9%,0.02%
166764100,CVX,CHEVRON CORP NEW,2107,131,321.14K,19.97K,+6.6%,0.04%
25461A445,PLTU,DIREXION SHS ETF TR,250,250,18.39K,18.39K,NEW,<.01%
46641Q373,BBIN,J P MORGAN EXCHANGE TRADED F,244,244,17.65K,17.65K,NEW,<.01%
844895102,SWX,SOUTHWEST GAS HLDGS INC,200,200,16K,16K,NEW,<.01%
78464A144,SPBO,SPDR SERIES TRUST,516,516,15.14K,15.14K,NEW,<.01%
