CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
64110L106,NFLX,NETFLIX INC,1035401,933527,97.08M,87.53M,+916.4%,5.4%
037833100,AAPL,APPLE INC,588475,45787,159.98M,12.45M,+8.4%,8.8%
46641Q332,JEPI,J P MORGAN EXCHANGE TRADED F,937037,136642,53.64M,7.82M,+17.1%,3%
92537N108,VRT,VERTIV HOLDINGS CO,79309,22811,12.85M,3.7M,+40.4%,0.71%
74762E102,PWR,QUANTA SVCS INC,8281,8281,3.5M,3.5M,NEW,0.19%
81369Y506,XLE,SELECT SECTOR SPDR TR,133384,66709,5.96M,2.98M,+100.1%,0.33%
46654Q203,JEPQ,J P MORGAN EXCHANGE TRADED F,317764,46178,18.47M,2.68M,+17%,1%
21037T109,CEG,CONSTELLATION ENERGY CORP,9516,5033,3.36M,1.78M,+112.3%,0.19%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,56342,3225,26.41M,1.51M,+6.1%,1.5%
88636W288,NVOX,TIDAL TRUST II,59122,59122,1.29M,1.29M,NEW,0.07%
922908363,VOO,VANGUARD INDEX FDS,19983,1982,12.53M,1.24M,+11%,0.69%
11135F101,AVGO,BROADCOM INC,179881,3446,62.26M,1.19M,+2%,3.4%
893641100,TDG,TRANSDIGM GROUP INC,852,852,1.13M,1.13M,NEW,0.06%
023135106,AMZN,AMAZON COM INC,629665,4766,145.34M,1.1M,+0.8%,8%
46120E602,ISRG,INTUITIVE SURGICAL INC,65788,1908,37.26M,1.08M,+3%,2.1%
008073108,AVAV,AEROVIRONMENT INC,7723,4163,1.87M,1.01M,+116.9%,0.1%
74743L100,Q,QNITY ELECTRONICS INC,9748,9748,795.96K,795.96K,NEW,0.04%
24703L202,DELL,DELL TECHNOLOGIES INC,9310,6180,1.17M,777.95K,+197.4%,0.06%
02079K305,GOOGL,ALPHABET INC,454974,2363,142.41M,739.62K,+0.5%,7.9%
78433H303,SPYI,NEOS ETF TRUST,23084,13636,1.21M,716.3K,+144.3%,0.07%
316092352,FBCG,FIDELITY COVINGTON TRUST,52328,12620,2.87M,692.08K,+31.8%,0.16%
443201108,HWM,HOWMET AEROSPACE INC,3353,3353,687.5K,687.5K,NEW,0.04%
539830109,LMT,LOCKHEED MARTIN CORP,17467,1252,8.45M,605.57K,+7.7%,0.47%
46436E718,SGOV,ISHARES TR,5985,5985,600.79K,600.79K,NEW,0.03%
75886F107,REGN,REGENERON PHARMACEUTICALS,31363,755,24.21M,582.77K,+2.5%,1.3%
594918104,MSFT,MICROSOFT CORP,73384,1131,35.49M,546.98K,+1.6%,2%
68389X105,ORCL,ORACLE CORP,7585,2480,1.48M,483.35K,+48.6%,0.08%
31624J729,FYEE,FIDELITY GREENWOOD STREET TR,29854,15904,856.21K,456.12K,+114%,0.05%
316188309,FBND,FIDELITY MERRIMACK STR TR,20575,9899,947.27K,455.75K,+92.7%,0.05%
922042742,VT,VANGUARD INTL EQUITY INDEX F,3207,3207,452.41K,452.41K,NEW,0.02%
46625H100,JPM,JPMORGAN CHASE & CO.,59357,1363,19.13M,439.19K,+2.4%,1.1%
097023105,BA,BOEING CO,7924,1978,1.72M,429.48K,+33.3%,0.09%
92206C102,VGSH,VANGUARD SCOTTSDALE FDS,7072,7072,415.31K,415.31K,NEW,0.02%
46428Q109,SLV,ISHARES SILVER TR,6074,6074,391.29K,391.29K,NEW,0.02%
808524797,SCHD,SCHWAB STRATEGIC TR,45638,13801,1.25M,378.56K,+43.3%,0.07%
464287309,IVW,ISHARES TR,111813,3007,13.78M,370.64K,+2.8%,0.76%
502431109,LHX,L3HARRIS TECHNOLOGIES INC,42646,1255,12.52M,368.43K,+3%,0.69%
911363109,URI,UNITED RENTALS INC,10933,451,8.85M,364.99K,+4.3%,0.49%
74347X831,TQQQ,PROSHARES TR,13646,6817,719.44K,359.4K,+99.8%,0.04%
25461A718,AIBU,DIREXION SHS ETF TR,14493,7000,715.56K,345.61K,+93.4%,0.04%
90353T100,UBER,UBER TECHNOLOGIES INC,209540,4154,17.12M,339.42K,+2%,0.94%
81369Y803,XLK,SELECT SECTOR SPDR TR,4365,2257,628.44K,324.95K,+107.1%,0.03%
92189F601,NLR,VANECK ETF TRUST,2291,2291,284.59K,284.59K,NEW,0.02%
46090E103,QQQ,INVESCO QQQ TR,18183,456,11.17M,280.12K,+2.6%,0.62%
02043Q107,ALNY,ALNYLAM PHARMACEUTICALS INC,11570,697,4.6M,277.16K,+6.4%,0.25%
78464A409,SPYG,SPDR SERIES TRUST,2469,2469,263.44K,263.44K,NEW,0.01%
666807102,NOC,NORTHROP GRUMMAN CORP,23423,461,13.36M,262.87K,+2%,0.74%
