CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
67066G104,NVDA,NVIDIA Corp,50407239,10206668,9.4B,1.9B,+25.4%,7.8%
651639106,NEM,Newmont Corp,29780063,5643496,2.97B,563.5M,+23.4%,2.5%
874039100,TSM,Taiwan Semiconductor Manufacturing Co L,17464962,1750824,5.31B,532.06M,+11.1%,4.4%
008474108,AEM,Agnico Eagle Mines Ltd,17225477,3062705,2.92B,519.22M,+21.6%,2.4%
11135F101,AVGO,Broadcom Inc,11739552,1336896,4.06B,462.7M,+12.9%,3.4%
06849F108,B,Barrick Mining Corp,55423240,10287544,2.41B,448.03M,+22.8%,2%
882508104,TXN,Texas Instruments Inc,11608265,2474062,2.01B,429.23M,+27.1%,1.7%
30231G102,XOM,Exxon Mobil Corp,3062497,2357467,368.54M,283.7M,+334.4%,0.3%
747525103,QCOM,QUALCOMM Inc,10351111,1300394,1.77B,222.43M,+14.4%,1.5%
30303M102,META,Meta Platforms Inc,714318,334617,471.51M,220.88M,+88.1%,0.39%
98978V103,ZTS,Zoetis Inc,2387059,1740113,300.34M,218.94M,+269%,0.25%
780287108,RGLD,Royal Gold Inc,5900432,905488,1.31B,201.28M,+18.1%,1.1%
009066101,ABNB,Airbnb Inc,2835856,1441747,384.88M,195.67M,+103.4%,0.32%
169656105,CMG,Chipotle Mexican Grill Inc,5617629,5224833,207.85M,193.32M,+1330.2%,0.17%
68634K106,ORLA,Orla Mining Ltd,19391604,14287477,261.2M,192.45M,+279.9%,0.22%
594918104,MSFT,Microsoft Corp,1279996,378524,619.03M,183.06M,+42%,0.51%
620076307,MSI,Motorola Inc,470471,470450,180.34M,180.33M,+2240238.1%,0.15%
294429105,EFX,Equifax Inc,1603415,823116,347.91M,178.6M,+105.5%,0.29%
871607107,SNPS,SYNOPSYS INC,2593619,376711,1.22B,176.95M,+17%,1%
351858105,FNV,Franco-Nevada Corp,7441133,842132,1.54B,174.56M,+12.8%,1.3%
50212V100,LPLA,LPL Financial Holdings Inc,493788,486453,176.37M,173.75M,+6631.9%,0.15%
68902V107,OTIS,Otis Worldwide Corp,4002589,1979819,349.63M,172.94M,+97.9%,0.29%
11133T103,BR,Broadridge Financial Solutions Inc,1475283,774747,329.24M,172.9M,+110.6%,0.27%
