CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
25434V203,DFAI,DIMENSIONAL ETF TRUST,233188,233188,8.89M,8.89M,NEW,6.7%
921937819,BIV,VANGUARD BD INDEX FDS,72757,72757,5.67M,5.67M,NEW,4.3%
47103U845,JAAA,JANUS DETROIT STR TR,108762,108762,5.5M,5.5M,NEW,4.1%
46137V241,SPHQ,INVESCO EXCHANGE TRADED FD T,69732,69732,5.23M,5.23M,NEW,3.9%
25434V609,DFAT,DIMENSIONAL ETF TRUST,84545,84545,5.03M,5.03M,NEW,3.8%
78464A409,SPYG,SPDR SERIES TRUST,43544,43544,4.65M,4.65M,NEW,3.5%
87283Q305,TGRW,T ROWE PRICE ETF INC,76980,76980,3.54M,3.54M,NEW,2.7%
47103U852,JMBS,JANUS DETROIT STR TR,70435,70435,3.22M,3.22M,NEW,2.4%
97717W570,EZM,WISDOMTREE TR,43341,43341,2.9M,2.9M,NEW,2.2%
78468R408,SJNK,SPDR SERIES TRUST,110861,110861,2.81M,2.81M,NEW,2.1%
922908512,VOE,VANGUARD INDEX FDS,15525,15525,2.75M,2.75M,NEW,2.1%
74762E102,PWR,QUANTA SVCS INC,6169,6169,2.6M,2.6M,NEW,2%
922908538,VOT,VANGUARD INDEX FDS,8828,8828,2.46M,2.46M,NEW,1.9%
92206C102,VGSH,VANGUARD SCOTTSDALE FDS,41925,41925,2.46M,2.46M,NEW,1.9%
744573106,PEG,PUBLIC SVC ENTERPRISE GRP IN,28562,28562,2.29M,2.29M,NEW,1.7%
33740F466,SMAY,FIRST TR EXCHNG TRADED FD VI,83294,83294,2.16M,2.16M,NEW,1.6%
46434V860,TFLO,ISHARES TR,41616,41616,2.1M,2.1M,NEW,1.6%
33740F219,QCJL,FIRST TR EXCHNG TRADED FD VI,78626,78626,1.87M,1.87M,NEW,1.4%
25434V104,DFAU,DIMENSIONAL ETF TRUST,37070,37070,1.73M,1.73M,NEW,1.3%
81369Y803,XLK,SELECT SECTOR SPDR TR,11943,11943,1.72M,1.72M,NEW,1.3%
33740F631,DJAN,FIRST TR EXCHNG TRADED FD VI,39315,39315,1.71M,1.71M,NEW,1.3%
922908751,VB,VANGUARD INDEX FDS,5180,5180,1.34M,1.34M,NEW,1%
464287523,SOXX,ISHARES TR,4413,4413,1.33M,1.33M,NEW,1%
46436E718,SGOV,ISHARES TR,12313,12313,1.24M,1.24M,NEW,0.93%
808524102,SCHB,SCHWAB STRATEGIC TR,46656,46656,1.22M,1.22M,NEW,0.92%
92790A405,SEIX,VIRTUS ETF TR II,47885,47885,1.12M,1.12M,NEW,0.84%
883556102,TMO,THERMO FISHER SCIENTIFIC INC,1825,1825,1.06M,1.06M,NEW,0.79%
78462F103,SPY,SPDR S&P 500 ETF TR,3617,1431,2.47M,975.78K,+65.5%,1.9%
464287614,IWF,ISHARES TR,1867,1867,883.81K,883.81K,NEW,0.66%
437076102,HD,HOME DEPOT INC,2555,2555,879.18K,879.18K,NEW,0.66%
064058100,BK,BANK NEW YORK MELLON CORP,7311,7311,848.73K,848.73K,NEW,0.64%
084670702,BRK.B,BERKSHIRE HATHAWAY INC DEL,1687,1687,847.97K,847.97K,NEW,0.64%
747525103,QCOM,QUALCOMM INC,4910,4910,839.86K,839.86K,NEW,0.63%
464287655,IWM,ISHARES TR,3330,3330,819.69K,819.69K,NEW,0.62%
002474104,AZZ,AZZ INC,7000,7000,750.26K,750.26K,NEW,0.56%
717081103,PFE,PFIZER INC,29234,29234,727.93K,727.93K,NEW,0.55%
67066X107,NAN,NUVEEN NEW YORK QLT MUN INC,63700,63700,717.26K,717.26K,NEW,0.54%
72201R775,BOND,PIMCO ETF TR,7498,7498,700.91K,700.91K,NEW,0.53%
25434V831,DUHP,DIMENSIONAL ETF TRUST,18141,18141,689.9K,689.9K,NEW,0.52%
808524805,SCHF,SCHWAB STRATEGIC TR,26742,26742,642.88K,642.88K,NEW,0.48%
831865209,AOS,SMITH A O CORP,9488,9488,634.56K,634.56K,NEW,0.48%
464288513,HYG,ISHARES TR,7845,7845,632.52K,632.52K,NEW,0.48%
46137V357,RSP,INVESCO EXCHANGE TRADED FD T,3178,3178,608.78K,608.78K,NEW,0.46%
58933Y105,MRK,MERCK & CO INC,5704,5704,600.4K,600.4K,NEW,0.45%
532457108,LLY,ELI LILLY & CO,954,539,1.03M,579.25K,+129.9%,0.77%
00287Y109,ABBV,ABBVIE INC,2421,2421,553.17K,553.17K,NEW,0.42%
81369Y704,XLI,SELECT SECTOR SPDR TR,3095,3095,480.1K,480.1K,NEW,0.36%
25434V799,DFIC,DIMENSIONAL ETF TRUST,13802,13802,475.62K,475.62K,NEW,0.36%
75513E101,RTX,RTX CORPORATION,2429,2429,445.48K,445.48K,NEW,0.33%
871607107,SNPS,SYNOPSYS INC,926,926,434.96K,434.96K,NEW,0.33%
97717X511,AGGY,WISDOMTREE TR,9749,9749,429.44K,429.44K,NEW,0.32%
46431W838,MEAR,ISHARES U S ETF TR,8460,8460,425.69K,425.69K,NEW,0.32%
872590104,TMUS,T-MOBILE US INC,2043,2043,414.81K,414.81K,NEW,0.31%
922908744,VTV,VANGUARD INDEX FDS,2156,2156,411.77K,411.77K,NEW,0.31%
33740F573,YMAR,FIRST TR EXCHNG TRADED FD VI,15055,15055,406.76K,406.76K,NEW,0.31%
79466L302,CRM,SALESFORCE INC,1511,1511,400.28K,400.28K,NEW,0.3%
33740U539,FHDG,FIRST TR EXCHNG TRADED FD VI,11167,11167,378.86K,378.86K,NEW,0.28%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,802,802,375.95K,375.95K,NEW,0.28%
00217D100,ASTS,AST SPACEMOBILE INC,5000,5000,363.15K,363.15K,NEW,0.27%
46641Q647,JMUB,J P MORGAN EXCHANGE TRADED F,6910,6910,350.06K,350.06K,NEW,0.26%
461202103,INTU,INTUIT,518,518,343.13K,343.13K,NEW,0.26%
666807102,NOC,NORTHROP GRUMMAN CORP,577,577,329.01K,329.01K,NEW,0.25%
949746101,WFC,WELLS FARGO CO NEW,3473,3473,323.68K,323.68K,NEW,0.24%
452308109,ITW,ILLINOIS TOOL WKS INC,1285,1285,316.5K,316.5K,NEW,0.24%
81369Y605,XLF,SELECT SECTOR SPDR TR,5724,5724,313.5K,313.5K,NEW,0.24%
45259A514,OMAH,TIDAL TRUST III,16292,16292,305.31K,305.31K,NEW,0.23%
14040H105,COF,CAPITAL ONE FINL CORP,1240,1240,300.53K,300.53K,NEW,0.23%
06849F108,B,BARRICK MNG CORP,6388,6388,278.2K,278.2K,NEW,0.21%
002824100,ABT,ABBOTT LABS,2220,2220,278.14K,278.14K,NEW,0.21%
060505104,BAC,BANK AMERICA CORP,5054,5054,277.97K,277.97K,NEW,0.21%
25434V302,DFAE,DIMENSIONAL ETF TRUST,8407,8407,273.82K,273.82K,NEW,0.21%
209115104,ED,CONSOLIDATED EDISON INC,2662,2662,264.39K,264.39K,NEW,0.2%
72201R635,MINO,PIMCO ETF TR,5731,5731,260.59K,260.59K,NEW,0.2%
464287630,IWN,ISHARES TR,1430,1430,259.19K,259.19K,NEW,0.19%
438516106,HON,HONEYWELL INTL INC,1263,1263,246.39K,246.39K,NEW,0.19%
025072190,AVDS,AMERICAN CENTY ETF TR,3477,3477,242.73K,242.73K,NEW,0.18%
760759100,RSG,REPUBLIC SVCS INC,1131,1131,239.69K,239.69K,NEW,0.18%
007903107,AMD,ADVANCED MICRO DEVICES INC,5109,1116,1.09M,239K,+27.9%,0.82%
56585A102,MPC,MARATHON PETE CORP,1460,1460,237.44K,237.44K,NEW,0.18%
337932107,FE,FIRSTENERGY CORP,5282,5282,236.47K,236.47K,NEW,0.18%
46138G805,BAB,INVESCO EXCH TRADED FD TR II,8646,8646,235.17K,235.17K,NEW,0.18%
78409V104,SPGI,S&P GLOBAL INC,438,438,228.89K,228.89K,NEW,0.17%
910047109,UAL,UNITED AIRLS HLDGS INC,2046,2046,228.78K,228.78K,NEW,0.17%
742718109,PG,PROCTER AND GAMBLE CO,1542,1542,221.05K,221.05K,NEW,0.17%
025816109,AXP,AMERICAN EXPRESS CO,586,586,216.79K,216.79K,NEW,0.16%
09581B103,OWL,BLUE OWL CAPITAL INC,14427,14427,215.54K,215.54K,NEW,0.16%
00206R102,T,AT&T INC,8474,8474,210.48K,210.48K,NEW,0.16%
539830109,LMT,LOCKHEED MARTIN CORP,423,423,204.73K,204.73K,NEW,0.15%
922908629,VO,VANGUARD INDEX FDS,696,696,202.09K,202.09K,NEW,0.15%
17275R102,CSCO,CISCO SYS INC,2619,2619,201.75K,201.75K,NEW,0.15%
29271Q103,ESOA,ENERGY SVCS ACQUISITION CORP,17382,17382,142.01K,142.01K,NEW,0.11%
46625H100,JPM,JPMORGAN CHASE & CO.,3230,193,1.04M,62.19K,+6.4%,0.78%
25434V401,DFUS,DIMENSIONAL ETF TRUST,7251,-169,537.81K,-12.53K,-2.3%,0.4%
254687106,DIS,DISNEY WALT CO,4086,-669,464.83K,-76.11K,-14.1%,0.35%
