CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,4664632,2850380,1.42B,866.2M,+157.1%,2.2%
67066G104,NVDA,NVIDIA CORPORATION,9987250,2745011,1.86B,511.94M,+37.9%,2.9%
023135106,AMZN,AMAZON COM INC,5254221,2130602,1.21B,491.79M,+68.2%,1.9%
29444U700,EQIX,EQUINIX INC,771220,635154,590.88M,486.63M,+466.8%,0.93%
11135F101,AVGO,BROADCOM INC,2856476,1269276,988.63M,439.3M,+80%,1.6%
81141R100,SE,SEA LTD,4903074,3239447,625.49M,413.26M,+194.7%,0.98%
L8681T102,SPOT,SPOTIFY TECHNOLOGY S A,970959,636687,563.85M,369.73M,+190.5%,0.88%
893641100,TDG,TRANSDIGM GROUP INC,252781,252281,336.16M,335.5M,+50456.2%,0.53%
00971T101,AKAM,AKAMAI TECHNOLOGIES INC,3797143,3797143,331.3M,331.3M,NEW,0.52%
713448108,PEP,PEPSICO INC,2356811,2214409,338.25M,317.81M,+1555%,0.53%
17275R102,CSCO,CISCO SYS INC,3946782,3946782,304.02M,304.02M,NEW,0.48%
235851102,DHR,DANAHER CORPORATION,1692784,1248691,387.51M,285.85M,+281.2%,0.61%
040413205,ANET,ARISTA NETWORKS INC,7560117,2048697,990.6M,268.44M,+37.2%,1.6%
92826C839,V,VISA INC,712247,712247,249.79M,249.79M,NEW,0.39%
595112103,MU,MICRON TECHNOLOGY INC,785940,785940,224.32M,224.32M,NEW,0.35%
25809K105,DASH,DOORDASH INC,1232119,962443,279.05M,217.97M,+356.9%,0.44%
550021109,LULU,LULULEMON ATHLETICA INC,1008817,1008817,209.64M,209.64M,NEW,0.33%
70438V106,PCTY,PAYLOCITY HLDG CORP,1264594,1264594,192.85M,192.85M,NEW,0.3%
701094104,PH,PARKER-HANNIFIN CORP,213383,213383,187.56M,187.56M,NEW,0.29%
832696405,SJM,SMUCKER J M CO,1843866,1843866,180.35M,180.35M,NEW,0.28%
09290D101,BLK,BLACKROCK INC,168495,168495,180.35M,180.35M,NEW,0.28%
052769106,ADSK,AUTODESK INC,1052141,598252,311.44M,177.09M,+131.8%,0.49%
91324P102,UNH,UNITEDHEALTH GROUP INC,527360,527360,174.09M,174.09M,NEW,0.27%
55024U109,LITE,LUMENTUM HLDGS INC,456873,456873,168.4M,168.4M,NEW,0.26%
969457100,WMB,WILLIAMS COS INC,4213841,2782065,253.29M,167.23M,+194.3%,0.4%
127387108,CDNS,CADENCE DESIGN SYSTEM INC,620592,530592,193.98M,165.85M,+589.5%,0.3%
21036P108,STZ,CONSTELLATION BRANDS INC,1407275,1188557,194.15M,163.97M,+543.4%,0.3%
74743L100,Q,QNITY ELECTRONICS INC,2000626,2000626,163.35M,163.35M,NEW,0.26%
110122108,BMY,BRISTOL-MYERS SQUIBB CO,3004111,3004111,162.04M,162.04M,NEW,0.25%
14448C104,CARR,CARRIER GLOBAL CORPORATION,3049604,3049604,161.14M,161.14M,NEW,0.25%
049468101,TEAM,ATLASSIAN CORPORATION,1933688,991468,313.53M,160.76M,+105.2%,0.49%
172967424,C,CITIGROUP INC,1356284,1356284,158.26M,158.26M,NEW,0.25%
N07059210,ASML,ASML HOLDING N V,590832,146568,632.11M,156.81M,+33%,0.99%
883556102,TMO,THERMO FISHER SCIENTIFIC INC,436858,267407,253.14M,154.95M,+157.8%,0.4%
71377A103,PFGC,PERFORMANCE FOOD GROUP CO,3354713,1676090,301.66M,150.71M,+99.8%,0.47%
65249B109,NWSA,NEWS CORP NEW,11067890,5764871,289.09M,150.58M,+108.7%,0.45%
N14506104,ESTC,ELASTIC N V,2841365,1994936,214.35M,150.5M,+235.7%,0.34%
233331107,DTE,DTE ENERGY CO,1150017,1150017,148.33M,148.33M,NEW,0.23%
G87052109,TEL,TE CONNECTIVITY PLC,1018533,627448,231.73M,142.75M,+160.4%,0.36%
40131M109,GH,GUARDANT HEALTH INC,1499169,1396754,153.13M,142.66M,+1363.8%,0.24%
466313103,JBL,JABIL INC,778782,619138,177.58M,141.18M,+387.8%,0.28%
G51502105,JCI,JOHNSON CTLS INTL PLC,1178277,1178277,141.1M,141.1M,NEW,0.22%
80004C200,SNDK,SANDISK CORP,581889,581889,138.13M,138.13M,NEW,0.22%
032095101,APH,AMPHENOL CORP NEW,1220208,1020208,164.9M,137.87M,+510.1%,0.26%
85208M102,SFM,SPROUTS FMRS MKT INC,1729336,1729336,137.78M,137.78M,NEW,0.22%
00206R102,T,AT&T INC,13040886,5510714,323.94M,136.89M,+73.2%,0.51%
74967X103,RH,RH,803493,762196,143.95M,136.55M,+1845.6%,0.23%
87422Q109,TLN,TALEN ENERGY CORP,357349,357349,133.95M,133.95M,NEW,0.21%
30034W106,EVRG,EVERGY INC,1826964,1826964,132.44M,132.44M,NEW,0.21%
126650100,CVS,CVS HEALTH CORP,2088622,1662535,165.75M,131.94M,+390.2%,0.26%
092113109,BKH,BLACK HILLS CORP,1875221,1860569,130.18M,129.16M,+12698.4%,0.2%
090043100,BILL,BILL HOLDINGS INC,4153129,2367631,226.51M,129.13M,+132.6%,0.36%
910047109,UAL,UNITED AIRLS HLDGS INC,1791602,1153496,200.34M,128.98M,+180.8%,0.31%
92840M102,VST,VISTRA CORP,1044367,766884,168.49M,123.72M,+276.4%,0.26%
824348106,SHW,SHERWIN WILLIAMS CO,379477,379477,122.96M,122.96M,NEW,0.19%
G25457105,CRDO,CREDO TECHNOLOGY GROUP HOLDI,5562656,829346,800.41M,119.33M,+17.5%,1.3%
046353108,AZN,ASTRAZENECA PLC,1852741,1283372,170.32M,117.98M,+225.4%,0.27%
517834107,LVS,LAS VEGAS SANDS CORP,1802760,1802760,117.34M,117.34M,NEW,0.18%
031652100,AMKR,AMKOR TECHNOLOGY INC,3064101,2895298,120.97M,114.31M,+1715.2%,0.19%
36118L106,FUTU,FUTU HLDGS LTD,674798,674798,110.81M,110.81M,NEW,0.17%
199908104,FIX,COMFORT SYS USA INC,146854,111970,137.06M,104.5M,+321%,0.21%
531229755,FWONK,LIBERTY MEDIA CORP DEL,1045967,1029016,103.04M,101.37M,+6070.5%,0.16%
H01301128,ALC,ALCON AG,1776045,1253245,139.97M,98.77M,+239.7%,0.22%
256163106,DOCU,DOCUSIGN INC,1436419,1436419,98.25M,98.25M,NEW,0.15%
09260D107,BX,BLACKSTONE INC,634970,634970,97.87M,97.87M,NEW,0.15%
437076102,HD,HOME DEPOT INC,931994,283573,320.7M,97.58M,+43.7%,0.5%
G54950103,LIN,LINDE PLC,433406,227378,184.8M,96.95M,+110.4%,0.29%
