CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
464288877,EFV,ISHARES TR,33206,23837,2.37M,1.7M,+254.4%,0.68%
78462F103,SPY,SPDR S&P 500 ETF TR,17310,1779,11.83M,1.22M,+11.5%,3.4%
922908744,VTV,VANGUARD INDEX FDS,13247,5546,2.53M,1.06M,+72%,0.72%
464287234,EEM,ISHARES TR,31645,17135,1.73M,937.58K,+118.1%,0.5%
947913109,IVES,WEDBUSH SER TR,77230,28178,2.44M,890.89K,+57.4%,0.7%
128125101,CSQ,CALAMOS STRATEGIC TOTAL RETU,34141,34141,655.52K,655.52K,NEW,0.19%
464287333,IXG,ISHARES TR,5139,5139,623.2K,623.2K,NEW,0.18%
464288604,ISCG,ISHARES TR,10825,10624,605.17K,593.94K,+5285.6%,0.17%
37637Q105,GBCI,GLACIER BANCORP INC NEW,12952,12952,570.55K,570.55K,NEW,0.16%
46090E103,QQQ,INVESCO QQQ TR,30432,895,18.71M,550.17K,+3%,5.4%
33737M300,FYC,FIRST TR EXCHANGE-TRADED ALP,5050,5050,485.4K,485.4K,NEW,0.14%
654106103,NKE,NIKE INC,7500,7500,477.82K,477.82K,NEW,0.14%
33734X184,FXU,FIRST TR EXCHANGE TRADED FD,17044,9923,767.14K,446.63K,+139.3%,0.22%
149123101,CAT,CATERPILLAR INC,761,761,435.82K,435.82K,NEW,0.12%
46137V100,PPA,INVESCO EXCHANGE TRADED FD T,14653,2713,2.3M,425.3K,+22.7%,0.66%
92189H805,REMX,VANECK ETF TRUST,5718,5718,422.64K,422.64K,NEW,0.12%
26923G822,PFFA,ETFIS SER TR I,17170,17170,370.01K,370.01K,NEW,0.11%
92206C870,VCIT,VANGUARD SCOTTSDALE FDS,3917,3917,328.08K,328.08K,NEW,0.09%
46625H100,JPM,JPMORGAN CHASE & CO.,13588,862,4.38M,277.89K,+6.8%,1.3%
464286525,ACWV,ISHARES INC,2267,2267,269.24K,269.24K,NEW,0.08%
74316P579,AKRE,PROFESIONALLY MANAGED PORTFO,3985,3985,261.06K,261.06K,NEW,0.07%
92189F106,GDX,VANECK ETF TRUST,4141,2951,355.2K,253.13K,+248%,0.1%
922042775,VEU,VANGUARD INTL EQUITY INDEX F,35219,3233,2.59M,238.15K,+10.1%,0.74%
482480100,KLAC,KLA CORP,195,195,237.13K,237.13K,NEW,0.07%
46429B655,FLOT,ISHARES TR,24967,4467,1.27M,227.16K,+21.8%,0.36%
81369Y100,XLB,SELECT SECTOR SPDR TR,9624,4817,436.45K,218.45K,+100.2%,0.12%
87165B103,SYF,SYNCHRONY FINANCIAL,2599,2599,217.43K,217.43K,NEW,0.06%
46138G870,VRP,INVESCO EXCH TRADED FD TR II,31031,8912,755.19K,216.89K,+40.3%,0.22%
446150104,HBAN,HUNTINGTON BANCSHARES INC,12500,12500,216.88K,216.88K,NEW,0.06%
78464A508,SPYV,SPDR SERIES TRUST,15432,3730,879.55K,212.59K,+31.9%,0.25%
14149Y108,CAH,CARDINAL HEALTH INC,992,992,204.11K,204.11K,NEW,0.06%
92537N108,VRT,VERTIV HOLDINGS CO,1256,1256,203.53K,203.53K,NEW,0.06%
406216101,HAL,HALLIBURTON CO,19697,7130,559.06K,202.37K,+56.7%,0.16%
78464A854,SPLG,SPDR SERIES TRUST,13761,2503,1.1M,200.84K,+22.2%,0.32%
78464A870,XBI,SPDR SERIES TRUST,1619,1619,196.98K,196.98K,NEW,0.06%
46428Q109,SLV,ISHARES SILVER TR,59167,2996,3.89M,196.92K,+5.3%,1.1%
14040H105,COF,CAPITAL ONE FINL CORP,2799,803,678.43K,194.63K,+40.2%,0.19%
78463V107,GLD,SPDR GOLD TR,13973,490,5.54M,194.33K,+3.6%,1.6%
922908736,VUG,VANGUARD INDEX FDS,1744,397,851.01K,193.72K,+29.5%,0.24%
78464A375,SPIB,SPDR SERIES TRUST,32185,5584,1.09M,188.97K,+21%,0.31%
37960A529,SHLD,GLOBAL X FDS,22693,2649,1.47M,171.63K,+13.2%,0.42%
464286608,EZU,ISHARES INC,2600,2600,167.19K,167.19K,NEW,0.05%
46432F396,MTUM,ISHARES TR,3754,616,939.71K,154.2K,+19.6%,0.27%
46138E115,PSCT,INVESCO EXCH TRADED FD TR II,14102,2500,846.97K,150.15K,+21.5%,0.24%
56035L104,MAIN,MAIN STR CAP CORP,55198,1970,3.33M,118.96K,+3.7%,0.95%
931142103,WMT,WALMART INC,39796,1052,4.43M,117.21K,+2.7%,1.3%
58155Q103,MCK,MCKESSON CORP,4316,125,3.54M,102.66K,+3%,1%
81369Y407,XLY,SELECT SECTOR SPDR TR,1566,783,187.04K,93.52K,+100%,0.05%
81369Y803,XLK,SELECT SECTOR SPDR TR,1272,637,183.16K,91.72K,+100.3%,0.05%
65339F101,NEE,NEXTERA ENERGY INC,5674,1139,455.52K,91.44K,+25.1%,0.13%
33739E108,FPE,FIRST TR EXCH TRADED FD III,56919,5000,1.04M,91.17K,+9.6%,0.3%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,9709,500,1.73M,88.88K,+5.4%,0.49%
67070X101,NZF,NUVEEN MUNICIPAL CREDIT INC,53019,7019,666.98K,88.3K,+15.3%,0.19%
464287465,EFA,ISHARES TR,20887,893,2.01M,86.01K,+4.5%,0.58%
78463X889,SPDW,SPDR INDEX SHS FDS,26865,1915,1.19M,85.07K,+7.7%,0.34%
00214Q708,ARKF,ARK ETF TR,3502,1502,166.81K,71.54K,+75.1%,0.05%
872540109,TJX,TJX COS INC NEW,11046,462,1.7M,71.13K,+4.4%,0.49%
78464A409,SPYG,SPDR SERIES TRUST,3318,628,354.07K,67.02K,+23.3%,0.1%
45866F104,ICE,INTERCONTINENTAL EXCHANGE IN,6216,362,1.01M,58.72K,+6.2%,0.29%
91913Y100,VLO,VALERO ENERGY CORP,9831,356,1.6M,58K,+3.8%,0.46%
032108409,DIVO,AMPLIFY ETF TR,73192,1221,3.26M,54.39K,+1.7%,0.93%
166764100,CVX,CHEVRON CORP NEW,7291,350,1.11M,53.34K,+5%,0.32%
78464A755,XME,SPDR SERIES TRUST,9194,502,952.58K,52.01K,+5.8%,0.27%
92826C839,V,VISA INC,6280,147,2.21M,51.63K,+2.4%,0.63%
00162Q593,SBIO,ALPS ETF TR,1000,1000,51.22K,51.22K,NEW,0.01%
037833100,AAPL,APPLE INC,28373,187,7.72M,50.85K,+0.7%,2.2%
23908L306,DWLD,DAVIS FUNDAMENTAL ETF TR,14423,1069,672.7K,49.86K,+8%,0.19%
81369Y886,XLU,SELECT SECTOR SPDR TR,2304,1154,98.38K,49.27K,+100.3%,0.03%
962879102,WPM,WHEATON PRECIOUS METALS CORP,3047,402,358.11K,47.25K,+15.2%,0.1%
33738D408,HYLS,FIRST TR EXCHANGE-TRADED FD,2000,1000,83.72K,41.86K,+100%,0.02%
92206C409,VCSH,VANGUARD SCOTTSDALE FDS,522,522,41.6K,41.6K,NEW,0.01%
46434V290,SMLF,ISHARES TR,752,536,56.34K,40.16K,+248.1%,0.02%
46434V621,DGRO,ISHARES TR,4822,552,334.75K,38.32K,+12.9%,0.1%
81369Y852,XLC,SELECT SECTOR SPDR TR,2546,302,299.67K,35.55K,+13.5%,0.09%
81369Y506,XLE,SELECT SECTOR SPDR TR,1500,750,67.06K,33.53K,+100%,0.02%
02079K305,GOOGL,ALPHABET INC,13469,105,4.22M,32.86K,+0.8%,1.2%
092528603,BINC,BLACKROCK ETF TRUST II,15100,600,796.83K,31.66K,+4.1%,0.23%
02079K107,GOOG,ALPHABET INC,1430,100,448.85K,31.39K,+7.5%,0.13%
464288307,IMCG,ISHARES TR,1654,354,132.08K,28.27K,+27.2%,0.04%
101137107,BSX,BOSTON SCIENTIFIC CORP,10046,277,959.95K,26.47K,+2.8%,0.27%
30212P303,EXPE,EXPEDIA GROUP INC,1987,87,563.28K,24.66K,+4.6%,0.16%
00162Q676,ENFR,ALPS ETF TR,1750,750,55.05K,23.59K,+75%,0.02%
30303M102,META,META PLATFORMS INC,1276,35,842.53K,23.11K,+2.8%,0.24%
921946794,VYMI,VANGUARD WHITEHALL FDS,250,250,22.5K,22.5K,NEW,<.01%
37954Y871,URA,GLOBAL X FDS,16672,500,712.4K,21.37K,+3.1%,0.2%
291011104,EMR,EMERSON ELEC CO,1822,154,241.78K,20.44K,+9.2%,0.07%
