CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
02079K305,GOOGL,ALPHABET INC,51355,41408,16.07M,12.96M,+416.3%,5.2%
67066G104,NVDA,NVIDIA CORPORATION,189785,54720,35.39M,10.21M,+40.5%,11.5%
595112103,MU,MICRON TECHNOLOGY INC,46321,30179,13.22M,8.61M,+187%,4.3%
02079K107,GOOG,ALPHABET INC,35334,21821,11.09M,6.85M,+161.5%,3.6%
30303M102,META,META PLATFORMS INC,11125,6657,7.34M,4.39M,+149%,2.4%
651639106,NEM,NEWMONT CORP,60805,43157,6.07M,4.31M,+244.5%,2%
46428Q109,SLV,ISHARES SILVER TR,80518,62149,5.19M,4M,+338.3%,1.7%
64110L106,NFLX,NETFLIX INC,43833,40091,4.11M,3.76M,+1071.4%,1.3%
594918104,MSFT,MICROSOFT CORP,14212,7610,6.87M,3.68M,+115.3%,2.2%
46222L108,IONQ,IONQ INC,125765,70395,5.64M,3.16M,+127.1%,1.8%
836100107,SOUN,SOUNDHOUND AI INC,333605,299492,3.33M,2.99M,+877.9%,1.1%
80004C200,SNDK,SANDISK CORP,9745,7795,2.31M,1.85M,+399.7%,0.75%
Q4982L109,IREN,IREN LIMITED,45799,45799,1.73M,1.73M,NEW,0.56%
38141G104,GS,GOLDMAN SACHS GROUP INC,4957,1744,4.36M,1.53M,+54.3%,1.4%
172573107,CRCL,CIRCLE INTERNET GROUP INC,38042,19255,3.02M,1.53M,+102.5%,0.98%
00217D100,ASTS,AST SPACEMOBILE INC,44759,19405,3.25M,1.41M,+76.5%,1.1%
21873S108,CRWV,COREWEAVE INC,48263,18492,3.46M,1.32M,+62.1%,1.1%
98149E303,GLDM,WORLD GOLD TR,29924,12738,2.55M,1.09M,+74.1%,0.83%
55024U109,LITE,LUMENTUM HLDGS INC,2496,2445,920K,901.2K,+4794.1%,0.3%
422704106,HL,HECLA MNG CO,43564,43564,835.99K,835.99K,NEW,0.27%
78463V107,GLD,SPDR GOLD TR,5022,2082,1.99M,825.12K,+70.8%,0.65%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,103878,3893,18.46M,691.98K,+3.9%,6%
