CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
8676EP108,STKL,SUNOPTA INC,8204844,6318125,31.18M,24.01M,+334.9%,1.8%
46090E103,QQQ,INVESCO QQQ TR,20000,20000,12.29M,12.29M,NEW,0.7%
023135106,AMZN,AMAZON COM INC,111190,40500,25.66M,9.35M,+57.3%,1.5%
801056102,SANM,SANMINA CORPORATION,61200,61200,9.18M,9.18M,NEW,0.52%
15101Q207,CLS,CELESTICA INC,81968,30250,24.23M,8.94M,+58.5%,1.4%
14316J108,CG,CARLYLE GROUP INC,265376,145100,15.69M,8.58M,+120.6%,0.89%
21873S108,CRWV,COREWEAVE INC,262300,119600,18.78M,8.56M,+83.8%,1.1%
741623102,PRMB,PRIMO BRANDS CORPORATION,625600,506600,10.23M,8.28M,+425.7%,0.58%
82706C108,SIMO,SILICON MOTION TECHNOLOGY CO,82236,82236,7.62M,7.62M,NEW,0.43%
G11448100,BTDR,BITDEER TECHNOLOGIES GROUP,2095116,669875,23.49M,7.51M,+47%,1.3%
031652100,AMKR,AMKOR TECHNOLOGY INC,174000,174000,6.87M,6.87M,NEW,0.39%
G65773106,NAT,NORDIC AMERICAN TANKERS LIMI,5258971,1878673,18.09M,6.46M,+55.6%,1%
87422Q109,TLN,TALEN ENERGY CORP,30900,16800,11.58M,6.3M,+119.1%,0.66%
30303M102,META,META PLATFORMS INC,63880,9310,42.17M,6.15M,+17.1%,2.4%
00676P107,ADEA,ADEIA INC,352100,352100,6.07M,6.07M,NEW,0.35%
44951W106,IESC,IES HLDGS INC,15046,15046,5.85M,5.85M,NEW,0.33%
11135F101,AVGO,BROADCOM INC,18800,16800,6.51M,5.81M,+840%,0.37%
007903107,AMD,ADVANCED MICRO DEVICES INC,77120,25400,16.52M,5.44M,+49.1%,0.94%
80004C200,SNDK,SANDISK CORP,95000,22500,22.55M,5.34M,+31%,1.3%
92840M102,VST,VISTRA CORP,43600,33000,7.03M,5.32M,+311.3%,0.4%
Q4982L109,IREN,IREN LIMITED,595875,126500,22.51M,4.78M,+27%,1.3%
G9108L173,TEN,TSAKOS ENERGY NAVIGATION LTD,1230648,201061,27.59M,4.51M,+19.5%,1.6%
53626N102,LION,LIONSGATE STUDIOS CORP,477400,477400,4.36M,4.36M,NEW,0.25%
50155Q100,KD,KYNDRYL HLDGS INC,155200,155200,4.12M,4.12M,NEW,0.23%
82452J109,FOUR,SHIFT4 PMTS INC,61484,61484,3.87M,3.87M,NEW,0.22%
09173B107,BITF,BITFARMS LTD,8293169,1607769,19.49M,3.78M,+24%,1.1%
23355L106,DXC,DXC TECHNOLOGY CO,324651,251651,4.76M,3.69M,+344.7%,0.27%
302491303,FMC,FMC CORP,293400,252500,4.07M,3.5M,+617.4%,0.23%
74347B201,TBT,PROSHARES TR,604949,96700,21.14M,3.38M,+19%,1.2%
G66721104,NCLH,NORWEGIAN CRUISE LINE HLDG L,655700,143200,14.64M,3.2M,+27.9%,0.83%
48123V102,ZD,ZIFF DAVIS INC,318603,85103,11.2M,2.99M,+36.4%,0.64%
G6564A105,NOMD,NOMAD FOODS LTD,416000,225100,5.2M,2.82M,+117.9%,0.3%
17243V102,CNK,CINEMARK HLDGS INC,251100,117500,5.84M,2.73M,+87.9%,0.33%
038169207,APLD,APPLIED DIGITAL CORP,111300,111300,2.73M,2.73M,NEW,0.16%
651229106,NWL,NEWELL BRANDS INC,864914,691214,3.22M,2.57M,+397.9%,0.18%
29272W109,ENR,ENERGIZER HLDGS INC NEW,222118,126218,4.42M,2.51M,+131.6%,0.25%
053807103,AVT,AVNET INC,51600,51600,2.48M,2.48M,NEW,0.14%
02156K103,OPTU,OPTIMUM COMMUNICATIONS INC,5104410,1480579,8.42M,2.44M,+40.9%,0.48%
98421MAE6,XRX,XEROX HOLDINGS CORP,8435000,8435000,2.4M,2.4M,NEW,0.14%
042735100,ARW,ARROW ELECTRS INC,19100,19100,2.1M,2.1M,NEW,0.12%
70614W100,PTON,PELOTON INTERACTIVE INC,2405200,334300,14.82M,2.06M,+16.1%,0.84%
96524V106,WHF,WHITEHORSE FIN INC,292456,292456,2.03M,2.03M,NEW,0.12%
L72967109,OEC,ORION S.A.,471941,372841,2.49M,1.97M,+376.2%,0.14%
502160104,LXU,LSB INDS INC,3239383,221338,27.53M,1.88M,+7.3%,1.6%
835495102,SON,SONOCO PRODS CO,42300,42300,1.85M,1.85M,NEW,0.11%
75734B100,RDDT,REDDIT INC,15700,7900,3.61M,1.82M,+101.3%,0.21%
86881A100,SGRY,SURGERY PARTNERS INC,200700,115600,3.1M,1.79M,+135.8%,0.18%
829933100,SIRI,SIRIUSXM HOLDINGS INC,139000,87400,2.78M,1.75M,+169.4%,0.16%
57667L107,MTCH,MATCH GROUP INC NEW,93840,50240,3.03M,1.62M,+115.2%,0.17%
706915105,PENG,PENGUIN SOLUTIONS INC,194787,82187,3.81M,1.61M,+73%,0.22%
