CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
81369Y803,XLK,SELECT SECTOR SPDR TR,53658,24400,7.73M,3.51M,+83.4%,8.6%
464287226,AGG,ISHARES TR,11466,8620,1.15M,860.97K,+302.9%,1.3%
81369Y407,XLY,SELECT SECTOR SPDR TR,12398,3724,1.48M,444.68K,+42.9%,1.6%
464287150,ITOT,ISHARES TR,25161,1710,3.74M,254.26K,+7.3%,4.2%
81369Y506,XLE,SELECT SECTOR SPDR TR,14792,4796,661.35K,214.43K,+48%,0.73%
81369Y100,XLB,SELECT SECTOR SPDR TR,9560,4180,433.55K,189.56K,+77.7%,0.48%
81369Y886,XLU,SELECT SECTOR SPDR TR,9602,4341,409.91K,185.32K,+82.5%,0.46%
464287242,LQD,ISHARES TR,4779,990,526.61K,109.09K,+26.1%,0.58%
F92124100,TTE,TOTALENERGIES SE,1400,1400,91.59K,91.59K,NEW,0.1%
46432F859,ISTB,ISHARES TR,6477,20,315.74K,974.95,+0.3%,0.35%
26441C204,DUK,DUKE ENERGY CORP NEW,2360,3,276.62K,351.63,+0.1%,0.31%
04010L103,ARCC,ARES CAPITAL CORP,726,16,14.69K,323.79,+2.3%,0.02%
533900106,LECO,LINCOLN ELEC HLDGS INC,584,1,139.88K,239.51,+0.2%,0.16%
260557103,DOW,DOW INC,518,7,12.12K,163.8,+1.4%,0.01%
808524102,SCHB,SCHWAB STRATEGIC TR,1442,5,37.82K,131.15,+0.3%,0.04%
902494103,TSN,TYSON FOODS INC,539,2,31.57K,117.15,+0.4%,0.04%
22052L104,CTVA,CORTEVA INC,372,1,24.92K,66.99,+0.3%,0.03%
29250N105,ENB,ENBRIDGE INC,105,1,5.01K,47.75,+1%,<.01%
26614N102,DD,DUPONT DE NEMOURS INC,210,1,8.45K,40.25,+0.5%,<.01%
594918104,MSFT,MICROSOFT CORP,4970,0,2.4M,0,NO CHANGE,2.7%
11135F101,AVGO,BROADCOM INC,5300,0,1.83M,0,NO CHANGE,2%
