CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
88160R101,TSLA,TESLA INC,8747,8747,3.93M,3.93M,NEW,2.6%
855244109,SBUX,STARBUCKS CORP,223500,27515,18.82M,2.32M,+14%,12.5%
G7997R103,STX,SEAGATE TECHNOLOGY HLDNGS PL,8319,8319,2.29M,2.29M,NEW,1.5%
02376R102,AAL,AMERICAN AIRLS GROUP INC,255750,139850,3.92M,2.14M,+120.7%,2.6%
62914V106,NIO,NIO INC,412959,412959,2.11M,2.11M,NEW,1.4%
L8681T102,SPOT,SPOTIFY TECHNOLOGY S A,3578,3578,2.08M,2.08M,NEW,1.4%
30303M102,META,META PLATFORMS INC,2604,2604,1.72M,1.72M,NEW,1.1%
70450Y103,PYPL,PAYPAL HLDGS INC,34535,29254,2.02M,1.71M,+553.9%,1.3%
92189F106,GDX,VANECK ETF TRUST,24446,18119,2.1M,1.55M,+286.4%,1.4%
11135F101,AVGO,BROADCOM INC,9523,4456,3.3M,1.54M,+87.9%,2.2%
958102105,WDC,WESTERN DIGITAL CORP,8033,8033,1.38M,1.38M,NEW,0.92%
50202M102,LI,LI AUTO INC,113830,75950,1.93M,1.29M,+200.5%,1.3%
717081103,PFE,PFIZER INC,64100,50300,1.6M,1.25M,+364.5%,1.1%
17275R102,CSCO,CISCO SYS INC,16003,16003,1.23M,1.23M,NEW,0.82%
64110L106,NFLX,NETFLIX INC,12930,12521,1.21M,1.17M,+3061.4%,0.8%
67066G104,NVDA,NVIDIA CORPORATION,8166,6227,1.52M,1.16M,+321.1%,1%
458140100,INTC,INTEL CORP,30418,30418,1.12M,1.12M,NEW,0.74%
55087P104,LYFT,LYFT INC,107354,52595,2.08M,1.02M,+96%,1.4%
023135106,AMZN,AMAZON COM INC,4335,4335,1M,1M,NEW,0.66%
573874104,MRVL,MARVELL TECHNOLOGY INC,21271,11330,1.81M,963.03K,+114%,1.2%
747525103,QCOM,QUALCOMM INC,4635,4635,793K,793K,NEW,0.52%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,2505,2505,761K,761K,NEW,0.5%
169656105,CMG,CHIPOTLE MEXICAN GRILL INC,28375,20076,1.05M,742.9K,+241.9%,0.69%
459200101,IBM,INTERNATIONAL BUSINESS MACHS,2200,2200,652K,652K,NEW,0.43%
433000106,HIMS,HIMS & HERS HEALTH INC,18500,18500,601K,601K,NEW,0.4%
910047109,UAL,UNITED AIRLS HLDGS INC,4944,4944,553K,553K,NEW,0.37%
36118L106,FUTU,FUTU HLDGS LTD,6029,3118,990K,512K,+107.1%,0.66%
038222105,AMAT,APPLIED MATLS INC,1849,1849,475K,475K,NEW,0.31%
482480100,KLAC,KLA CORP,844,342,1.03M,415.75K,+68.1%,0.68%
056752108,BIDU,BAIDU INC,3172,3172,414K,414K,NEW,0.27%
33829M101,FIVE,FIVE BELOW INC,2164,2164,408K,408K,NEW,0.27%
722304102,PDD,PDD HOLDINGS INC,63508,3574,7.2M,405.25K,+6%,4.8%
053774105,CAR,AVIS BUDGET GROUP,2937,2937,377K,377K,NEW,0.25%
285512109,EA,ELECTRONIC ARTS INC,26500,1500,5.42M,306.51K,+6%,3.6%
19260Q107,COIN,COINBASE GLOBAL INC,4538,1312,1.03M,296.63K,+40.7%,0.68%
31428X106,FDX,FEDEX CORP,956,956,276K,276K,NEW,0.18%
911312106,UPS,UNITED PARCEL SERVICE INC,5185,2537,514K,251.5K,+95.8%,0.34%
12541W209,CHRW,C H ROBINSON WORLDWIDE INC,1426,1426,229K,229K,NEW,0.15%
