CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
26603R106,DUOL,DUOLINGO INC,184867,184867,32.44M,32.44M,NEW,5.4%
00827B106,AFRM,AFFIRM HLDGS INC,767754,352155,57.14M,26.21M,+84.7%,9.6%
64110L106,NFLX,NETFLIX INC,300810,270729,28.2M,25.38M,+900%,4.7%
H5919C104,ONON,ON HLDG AG,862010,282976,40.07M,13.15M,+48.9%,6.7%
461202103,INTU,INTUIT,89302,11192,59.16M,7.41M,+14.3%,9.9%
02079K305,GOOGL,ALPHABET INC,146825,14641,45.96M,4.58M,+11.1%,7.7%
58733R102,MELI,MERCADOLIBRE INC,13826,1747,27.85M,3.52M,+14.5%,4.7%
77311W101,RKT,ROCKET COS INC,2231659,57210,43.2M,1.11M,+2.6%,7.2%
30303M102,META,META PLATFORMS INC,76272,0,50.35M,0,NO CHANGE,8.4%
G93A5A101,VIK,VIKING HOLDINGS LTD,619995,0,44.27M,0,NO CHANGE,7.4%
531229755,FWONK,LIBERTY MEDIA CORP DEL,328829,0,32.39M,0,NO CHANGE,5.4%
751212101,RL,RALPH LAUREN CORP,112052,-6238,39.62M,-2.21M,-5.3%,6.6%
G6683N103,NU,NU HLDGS LTD,2340774,-383317,39.18M,-6.42M,-14.1%,6.6%
31488V107,FERG,FERGUSON ENTERPRISES INC,0,-68344,0,-15.35M,CLOSE,0%
22160N109,CSGP,COSTAR GROUP INC,242032,-268169,16.27M,-18.03M,-52.6%,2.7%
879433829,TDS,TELEPHONE & DATA SYS INC,0,-531692,0,-20.86M,CLOSE,0%
253393102,DKS,DICKS SPORTING GOODS INC,0,-151329,0,-33.63M,CLOSE,0%
20717M103,CFLT,CONFLUENT INC,0,-1750817,0,-34.67M,CLOSE,0%
171779309,CIEN,CIENA CORP,178657,-160484,41.78M,-37.53M,-47.3%,7%
Total,,,,,597.9M,-54.88M,-8.4%,100%
