CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
90353T100,UBER,UBER TECHNOLOGIES INC,625381,525381,51.1M,42.93M,+525.4%,3.9%
872590104,TMUS,T-MOBILE US INC,221152,211152,44.9M,42.87M,+2111.5%,3.4%
67059N108,NTNX,NUTANIX INC,677284,677284,35.01M,35.01M,NEW,2.7%
19247G107,COHR,COHERENT CORP,140881,140881,26M,26M,NEW,2%
443573100,HUBS,HUBSPOT INC,60391,60391,24.23M,24.23M,NEW,1.8%
023135106,AMZN,AMAZON COM INC,104235,104235,24.06M,24.06M,NEW,1.8%
11135F101,AVGO,BROADCOM INC,67762,67762,23.45M,23.45M,NEW,1.8%
92343V104,VZ,VERIZON COMMUNICATIONS INC,547616,547616,22.3M,22.3M,NEW,1.7%
573874104,MRVL,MARVELL TECHNOLOGY INC,260524,260524,22.14M,22.14M,NEW,1.7%
219350105,GLW,CORNING INC,252352,252352,22.1M,22.1M,NEW,1.7%
049468101,TEAM,ATLASSIAN CORPORATION,266101,126101,43.15M,20.45M,+90.1%,3.3%
594918104,MSFT,MICROSOFT CORP,92765,41765,44.86M,20.2M,+81.9%,3.4%
278642103,EBAY,EBAY INC.,323181,222181,28.15M,19.35M,+220%,2.1%
681919106,OMC,OMNICOM GROUP INC,236949,236949,19.13M,19.13M,NEW,1.5%
031652100,AMKR,AMKOR TECHNOLOGY INC,469121,469121,18.52M,18.52M,NEW,1.4%
934550203,WMG,WARNER MUSIC GROUP CORP,521196,521196,15.99M,15.99M,NEW,1.2%
74275K108,PCOR,PROCORE TECHNOLOGIES INC,217256,217256,15.8M,15.8M,NEW,1.2%
64110L106,NFLX,NETFLIX INC,208485,167485,19.55M,15.7M,+408.5%,1.5%
M7S64H106,MNDY,MONDAY COM LTD,100466,100466,14.82M,14.82M,NEW,1.1%
595017104,MCHP,MICROCHIP TECHNOLOGY INC.,208457,208457,13.28M,13.28M,NEW,1%
871607107,SNPS,SYNOPSYS INC,78184,28184,36.72M,13.24M,+56.4%,2.8%
565394103,CART,MAPLEBEAR INC,836929,283929,37.65M,12.77M,+51.3%,2.9%
683344105,ONTO,ONTO INNOVATION INC,78101,78101,12.33M,12.33M,NEW,0.93%
278768106,SATS,ECHOSTAR CORP,110498,110498,12.01M,12.01M,NEW,0.91%
595112103,MU,MICRON TECHNOLOGY INC,41640,41640,11.88M,11.88M,NEW,0.9%
934423104,WBD,WARNER BROS DISCOVERY INC,368587,368587,10.62M,10.62M,NEW,0.81%
G4124C109,GRAB,GRAB HOLDINGS LIMITED,2083583,2083583,10.4M,10.4M,NEW,0.79%
185123106,CWAN,CLEARWATER ANALYTICS HLDGS I,421242,421242,10.16M,10.16M,NEW,0.77%
83304A106,SNAP,SNAP INC,1146509,1146509,9.25M,9.25M,NEW,0.7%
98980F104,GTM,ZOOMINFO TECHNOLOGIES INC,827658,827658,8.42M,8.42M,NEW,0.64%
G7997R103,STX,SEAGATE TECHNOLOGY HLDNGS PL,26049,26049,7.17M,7.17M,NEW,0.54%
35137L204,FOX,FOX CORP,729627,104627,47.37M,6.79M,+16.7%,3.6%
09857L108,BKNG,BOOKING HOLDINGS INC,4168,1012,22.32M,5.42M,+32.1%,1.7%
254687106,DIS,DISNEY WALT CO,394915,44915,44.93M,5.11M,+12.8%,3.4%
26142V105,DKNG,DRAFTKINGS INC NEW,1042460,142460,35.92M,4.91M,+15.8%,2.7%
204166102,CVLT,COMMVAULT SYS INC,29551,29551,3.7M,3.7M,NEW,0.28%
958102105,WDC,WESTERN DIGITAL CORP,20850,20850,3.59M,3.59M,NEW,0.27%
337738108,FISV,FISERV INC,52090,52090,3.5M,3.5M,NEW,0.27%
34959E109,FTNT,FORTINET INC,271748,21748,21.58M,1.73M,+8.7%,1.6%
090043100,BILL,BILL HOLDINGS INC,31593,31593,1.72M,1.72M,NEW,0.13%
24703L202,DELL,DELL TECHNOLOGIES INC,10000,10000,1.26M,1.26M,NEW,0.1%
042068205,ARM,ARM HOLDINGS PLC,10000,10000,1.09M,1.09M,NEW,0.08%
Q4982L109,IREN,IREN LIMITED,25000,25000,944.25K,944.25K,NEW,0.07%
92537N108,VRT,VERTIV HOLDINGS CO,5000,5000,810.05K,810.05K,NEW,0.06%
253868103,DLR,DIGITAL RLTY TR INC,5000,5000,773.55K,773.55K,NEW,0.06%
86384P109,STUB,STUBHUB HLDGS INC,25000,5000,338.25K,67.65K,+25%,0.03%
35953D104,FUBO,FUBOTV INC,0,-20000,0,-83K,CLOSE,0%
87971M103,TU,TELUS CORPORATION,0,-20000,0,-315.4K,CLOSE,0%
69932A204,PSKY,PARAMOUNT SKYDANCE CORP,0,-20000,0,-378.4K,CLOSE,0%
83406F102,SOFI,SOFI TECHNOLOGIES INC,0,-20000,0,-528.4K,CLOSE,0%
040413205,ANET,ARISTA NETWORKS INC,5000,-5000,655.15K,-655.15K,-50%,0.05%
775109200,RCI,ROGERS COMMUNICATIONS INC,0,-20000,0,-689.4K,CLOSE,0%
172573107,CRCL,CIRCLE INTERNET GROUP INC,10000,-10000,793K,-793K,-50%,0.06%
04626A103,ALAB,ASTERA LABS INC,5000,-5000,831.8K,-831.8K,-50%,0.06%
12685J105,CABO,CABLE ONE INC,0,-5000,0,-885.25K,CLOSE,0%
91680M107,UPST,UPSTART HLDGS INC,0,-20000,0,-1.02M,CLOSE,0%
316841105,FIG,FIGMA INC,0,-20000,0,-1.04M,CLOSE,0%
19260Q107,COIN,COINBASE GLOBAL INC,5000,-5000,1.13M,-1.13M,-50%,0.09%
433000106,HIMS,HIMS & HERS HEALTH INC,0,-20000,0,-1.13M,CLOSE,0%
G25457105,CRDO,CREDO TECHNOLOGY GROUP HOLDI,0,-10000,0,-1.46M,CLOSE,0%
459200101,IBM,INTERNATIONAL BUSINESS MACHS,5000,-5000,1.48M,-1.48M,-50%,0.11%
009066101,ABNB,AIRBNB INC,0,-20000,0,-2.43M,CLOSE,0%
29444U700,EQIX,EQUINIX INC,46726,-3274,35.8M,-2.51M,-6.5%,2.7%
16119P108,CHTR,CHARTER COMMUNICATIONS INC N,0,-10000,0,-2.75M,CLOSE,0%
68389X105,ORCL,ORACLE CORP,0,-10000,0,-2.81M,CLOSE,0%
70614W100,PTON,PELOTON INTERACTIVE INC,520942,-479058,3.21M,-2.95M,-47.9%,0.24%
89677Q107,TCOM,TRIP COM GROUP LTD,0,-40000,0,-3.01M,CLOSE,0%
L8681T102,SPOT,SPOTIFY TECHNOLOGY S A,52107,-7893,30.26M,-4.58M,-13.2%,2.3%
25809K105,DASH,DOORDASH INC,0,-20000,0,-5.44M,CLOSE,0%
46438F101,IBIT,ISHARES BITCOIN TRUST ETF,279219,-120781,13.86M,-6M,-30.2%,1.1%
03831W108,APP,APPLOVIN CORP,0,-10500,0,-7.54M,CLOSE,0%
60937P106,MDB,MONGODB INC,31242,-18758,13.11M,-7.87M,-37.5%,0.99%
70450Y103,PYPL,PAYPAL HLDGS INC,15000,-135000,875.7K,-7.88M,-90%,0.07%
146869102,CVNA,CARVANA CO,68721,-21279,29M,-8.98M,-23.6%,2.2%
16679L109,CHWY,CHEWY INC,0,-250000,0,-10.11M,CLOSE,0%
00827B106,AFRM,AFFIRM HLDGS INC,63186,-136814,4.7M,-10.18M,-68.4%,0.36%
285512109,EA,ELECTRONIC ARTS INC,0,-50900,0,-10.27M,CLOSE,0%
81282V100,PRKS,UNITED PARKS & RESORTS INC,0,-225000,0,-11.63M,CLOSE,0%
428050108,HSAI,HESAI GROUP,0,-450000,0,-12.64M,CLOSE,0%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,156335,-43665,47.51M,-13.27M,-21.8%,3.6%
22266T109,CPNG,COUPANG INC,40000,-610000,943.6K,-14.39M,-93.8%,0.07%
G3643J108,FLUT,FLUTTER ENTMT PLC,156422,-68578,33.64M,-14.75M,-30.5%,2.5%
36165L108,GDS,GDS HLDGS LTD,0,-401000,0,-15.52M,CLOSE,0%
N97284108,NBIS,NEBIUS GROUP N.V.,10000,-191000,837.05K,-15.99M,-95%,0.06%
47215P106,JD,JD.COM INC,0,-500000,0,-17.49M,CLOSE,0%
461202103,INTU,INTUIT,22115,-27885,14.65M,-18.47M,-55.8%,1.1%
81141R100,SE,SEA LTD,53155,-147845,6.78M,-18.86M,-73.6%,0.51%
29786A106,ETSY,ETSY INC,198232,-351768,10.99M,-19.5M,-64%,0.83%
77543R102,ROKU,ROKU INC,52130,-187870,5.66M,-20.38M,-78.3%,0.43%
90138F102,TWLO,TWILIO INC,101002,-148998,14.37M,-21.19M,-59.6%,1.1%
21873S108,CRWV,COREWEAVE INC,10000,-340000,716.1K,-24.35M,-97.1%,0.05%
722304102,PDD,PDD HOLDINGS INC,0,-200000,0,-26.43M,CLOSE,0%
72352L106,PINS,PINTEREST INC,0,-900000,0,-28.95M,CLOSE,0%
30303M102,META,META PLATFORMS INC,0,-40000,0,-29.38M,CLOSE,0%
55024U109,LITE,LUMENTUM HLDGS INC,93708,-86292,34.54M,-31.81M,-47.9%,2.6%
00206R102,T,AT&T INC,0,-1200000,0,-33.89M,CLOSE,0%
771049103,RBLX,ROBLOX CORP,0,-250000,0,-34.63M,CLOSE,0%
67066G104,NVDA,NVIDIA CORPORATION,312289,-187711,58.24M,-35.01M,-37.5%,4.4%
88339J105,TTD,THE TRADE DESK INC,0,-750000,0,-36.76M,CLOSE,0%
01609W102,BABA,ALIBABA GROUP HLDG LTD,0,-250000,0,-44.68M,CLOSE,0%
852234103,XYZ,BLOCK INC,156546,-693454,10.19M,-45.14M,-81.6%,0.77%
007903107,AMD,ADVANCED MICRO DEVICES INC,156250,-294750,33.46M,-63.12M,-65.4%,2.5%
