CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
30303M102,META,META PLATFORMS INC,55000,29000,36.3M,19.14M,+111.5%,4.7%
64110L106,NFLX,NETFLIX INC,188850,180943,17.71M,16.97M,+2288.4%,2.3%
14040H105,COF,CAPITAL ONE FINL CORP,40000,40000,9.69M,9.69M,NEW,1.3%
G54950103,LIN,LINDE PLC,22000,16000,9.38M,6.82M,+266.7%,1.2%
81762P102,NOW,SERVICENOW INC,45170,41804,6.92M,6.4M,+1241.9%,0.9%
79466L302,CRM,SALESFORCE INC,42913,22642,11.37M,6M,+111.7%,1.5%
00724F101,ADBE,ADOBE INC,19358,15176,6.78M,5.31M,+362.9%,0.88%
74340W103,PLD,PROLOGIS INC.,111475,33844,14.23M,4.32M,+43.6%,1.8%
452327109,ILMN,ILLUMINA INC,32000,30457,4.2M,3.99M,+1973.9%,0.54%
191216100,KO,COCA COLA CO,90000,54000,6.29M,3.78M,+150%,0.82%
98138H101,WDAY,WORKDAY INC,15931,14981,3.42M,3.22M,+1576.9%,0.44%
038222105,AMAT,APPLIED MATLS INC,34000,10000,8.74M,2.57M,+41.7%,1.1%
235851102,DHR,DANAHER CORPORATION,52330,10580,11.98M,2.42M,+25.3%,1.6%
580135101,MCD,MCDONALDS CORP,29644,7659,9.06M,2.34M,+34.8%,1.2%
532457108,LLY,ELI LILLY & CO,29855,2077,32.08M,2.23M,+7.5%,4.2%
26875P101,EOG,EOG RES INC,45000,21000,4.73M,2.21M,+87.5%,0.61%
007903107,AMD,ADVANCED MICRO DEVICES INC,29670,9590,6.35M,2.05M,+47.8%,0.82%
03027X100,AMT,AMERICAN TOWER CORP NEW,14692,11043,2.58M,1.94M,+302.6%,0.33%
053484101,AVB,AVALONBAY CMNTYS INC,16165,9957,2.93M,1.81M,+160.4%,0.38%
573874104,MRVL,MARVELL TECHNOLOGY INC,132156,20375,11.23M,1.73M,+18.2%,1.5%
902653104,UDR,UDR INC,35738,35738,1.31M,1.31M,NEW,0.17%
778296103,ROST,ROSS STORES INC,36085,6000,6.5M,1.08M,+19.9%,0.84%
075887109,BDX,BECTON DICKINSON & CO,43000,5343,8.35M,1.04M,+14.2%,1.1%
29472R108,ELS,EQUITY LIFESTYLE PPTYS INC,17101,17101,1.04M,1.04M,NEW,0.13%
22822V101,CCI,CROWN CASTLE INC,34950,10000,3.11M,888.7K,+40.1%,0.4%
90384S303,ULTA,ULTA BEAUTY INC,13900,1407,8.41M,851.25K,+11.3%,1.1%
V5633W109,MMYT,MAKEMYTRIP LIMITED MAURITIUS,34000,9000,2.79M,739.08K,+36%,0.36%
L44385109,GLOB,GLOBANT S A,69000,10000,4.51M,653.7K,+16.9%,0.58%
278865100,ECL,ECOLAB INC,18306,2000,4.81M,525.04K,+12.3%,0.62%
015271109,ARE,ALEXANDRIA REAL ESTATE EQ IN,17673,9813,864.92K,480.25K,+124.8%,0.11%
896239100,TRMB,TRIMBLE INC,87652,5669,6.87M,444.17K,+6.9%,0.89%
291011104,EMR,EMERSON ELEC CO,28000,3000,3.72M,398.16K,+12%,0.48%
68389X105,ORCL,ORACLE CORP,18150,1706,3.54M,332.52K,+10.4%,0.46%
501044101,KR,KROGER CO,65000,5000,4.06M,312.4K,+8.3%,0.53%
550021109,LULU,LULULEMON ATHLETICA INC,13000,838,2.7M,174.14K,+6.9%,0.35%
883556102,TMO,THERMO FISHER SCIENTIFIC INC,21000,289,12.17M,167.46K,+1.4%,1.6%
020002101,ALL,ALLSTATE CORP,32000,767,6.66M,159.65K,+2.5%,0.86%
G25839104,CCEP,COCA-COLA EUROPACIFIC PARTNE,4485,520,406.79K,47.16K,+13.1%,0.05%
70432V102,PAYC,PAYCOM SOFTWARE INC,202,47,32.19K,7.49K,+30.3%,<.01%
89400J107,TRU,TRANSUNION,412,12,35.33K,1.03K,+3%,<.01%
65339F101,NEE,NEXTERA ENERGY INC,87000,0,6.98M,0,NO CHANGE,0.91%
36828A101,GEV,GE VERNOVA INC,10000,0,6.54M,0,NO CHANGE,0.85%
40415F101,HDB,HDFC BANK LTD,107850,0,3.94M,0,NO CHANGE,0.51%
G4124C109,GRAB,GRAB HOLDINGS LIMITED,320000,0,1.6M,0,NO CHANGE,0.21%
059460303,BBD,BANCO BRADESCO S A,330000,0,1.1M,0,NO CHANGE,0.14%
