CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
00773J202,SYRE,SPYRE THERAPEUTICS INC,8919,8919,292.19K,292.19K,NEW,6.8%
98420X202,XFOR,X4 PHARMACEUTICALS INC,15557,15557,62.23K,62.23K,NEW,1.5%
084670702,BRK.B,BERKSHIRE HATHAWAY INC DEL,710,59,356.77K,29.65K,+9.1%,8.3%
45719W205,IKT,INHIBIKASE THERAPEUTICS INC,28453,12060,58.33K,24.72K,+73.6%,1.4%
21077P108,CNTX,CONTEXT THERAPEUTICS INC,18403,0,27.05K,0,NO CHANGE,0.63%
78397T202,SABS,SAB BIOTHERAPEUTICS INC,10527,-408,39.37K,-1.53K,-3.7%,0.92%
52886X107,LXEO,LEXEO THERAPEUTICS INC,13943,-3389,138.45K,-33.65K,-19.6%,3.2%
501976104,KYTX,KYVERNA THERAPEUTICS INC,18773,-4208,176.47K,-39.56K,-18.3%,4.1%
78463V107,GLD,SPDR GOLD TR,6964,-322,2.76M,-127.61K,-4.4%,64.5%
20454B104,CMPX,COMPASS THERAPEUTICS INC,29495,-24008,158.39K,-128.92K,-44.9%,3.7%
60255C885,DFTX,MIND MEDICINE MINDMED INC,15688,-11323,210.06K,-151.61K,-41.9%,4.9%
055477103,BCAX,BICARA THERAPEUTICS INC,0,-10941,0,-172.76K,CLOSE,0%
29337E102,ELVN,ENLIVEN THERAPEUTICS INC,0,-13097,0,-268.11K,CLOSE,0%
76200L309,RZLT,REZOLUTE INC,0,-1986818,0,-18.68M,CLOSE,0%
Total,,,,,4.28M,-19.19M,-84%,100%
