CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
64110L106,NFLX,NETFLIX INC,195829757,174726009,18.36B,16.38B,+827.9%,0.94%
097023105,BA,BOEING CO,53012948,9317466,11.51B,2.02B,+21.3%,0.59%
19247G107,COHR,COHERENT CORP,23607003,10755793,4.36B,1.99B,+83.7%,0.22%
81762P102,NOW,SERVICENOW INC,15813783,12321888,2.42B,1.89B,+352.9%,0.12%
958102105,WDC,WESTERN DIGITAL CORP,33793801,10037079,5.82B,1.73B,+42.2%,0.3%
532457108,LLY,ELI LILLY & CO,25721670,1549858,27.64B,1.67B,+6.4%,1.4%
88160R101,TSLA,TESLA INC,39484462,3393342,17.76B,1.53B,+9.4%,0.91%
09062X103,BIIB,BIOGEN INC,9425863,8138103,1.66B,1.43B,+632%,0.08%
F92124100,TTE,TOTALENERGIES SE,21404667,21404667,1.4B,1.4B,NEW,0.07%
883556102,TMO,THERMO FISHER SCIENTIFIC INC,9793347,2199538,5.67B,1.27B,+29%,0.29%
55024U109,LITE,LUMENTUM HLDGS INC,9330198,3397187,3.44B,1.25B,+57.3%,0.18%
007903107,AMD,ADVANCED MICRO DEVICES INC,14311367,5546021,3.06B,1.19B,+63.3%,0.16%
037833100,AAPL,APPLE INC,307397264,4143183,83.57B,1.13B,+1.4%,4.3%
58507V107,MDLN,MEDLINE INC,26354214,26354214,1.11B,1.11B,NEW,0.06%
478160104,JNJ,JOHNSON & JOHNSON,18776671,5333244,3.89B,1.1B,+39.7%,0.2%
235851102,DHR,DANAHER CORPORATION,19506729,4359214,4.47B,997.91M,+28.8%,0.23%
086921103,BETA,BETA TECHNOLOGIES INC,33079297,33079297,933.17M,933.17M,NEW,0.05%
65290E101,NXT,NEXTPOWER INC,17211078,10648300,1.5B,927.57M,+162.3%,0.08%
040413205,ANET,ARISTA NETWORKS INC,39038299,6996418,5.12B,916.74M,+21.8%,0.26%
40412C101,HCA,HCA HEALTHCARE INC,3833373,1928240,1.79B,900.22M,+101.2%,0.09%
49271V100,KDP,KEURIG DR PEPPER INC,135493716,32116101,3.8B,899.57M,+31.1%,0.19%
46120E602,ISRG,INTUITIVE SURGICAL INC,6577517,1577557,3.73B,893.47M,+31.6%,0.19%
81141R100,SE,SEA LTD,17504405,6696439,2.23B,854.26M,+62%,0.11%
03769M106,APO,APOLLO GLOBAL MGMT INC,30469421,5752322,4.41B,832.71M,+23.3%,0.22%
11135F101,AVGO,BROADCOM INC,123186236,2363430,42.63B,817.98M,+2%,2.2%
679580100,ODFL,OLD DOMINION FREIGHT LINE IN,6881820,5109768,1.08B,801.21M,+288.4%,0.06%
871607107,SNPS,SYNOPSYS INC,7492168,1687848,3.52B,792.82M,+29.1%,0.18%
929160109,VMC,VULCAN MATLS CO,4464350,2767380,1.27B,789.31M,+163.1%,0.06%
231021106,CMI,CUMMINS INC,5649245,1534361,2.88B,783.21M,+37.3%,0.15%
58933Y105,MRK,MERCK & CO INC,40836566,7409816,4.3B,779.96M,+22.2%,0.22%
911312106,UPS,UNITED PARCEL SERVICE INC,28009332,7551774,2.78B,749.06M,+36.9%,0.14%
03073E105,COR,CENCORA INC,5459637,2148227,1.84B,725.56M,+64.9%,0.09%
