CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
64110L106,NFLX,Netflix Inc,23940,17646,2.24M,1.65M,+280.4%,2.1%
G39387108,GFS,GLOBALFOUNDRIES Inc,2468,-2797,86.18K,-97.67K,-53.1%,0.08%
042068205,ARM,ARM Holdings PLC,846,-961,92.48K,-105.05K,-53.2%,0.09%
682189105,ON,ON Semiconductor Corp,1997,-2096,108.14K,-113.5K,-51.2%,0.1%
09062X103,BIIB,Biogen Inc,804,-721,141.5K,-126.89K,-47.3%,0.13%
252131107,DXCM,Dexcom Inc,1847,-2194,122.58K,-145.62K,-54.3%,0.12%
88339J105,TTD,Trade Desk Inc/The,2443,-3986,92.74K,-151.31K,-62%,0.09%
12514G108,CDW,CDW Corp/DE,807,-1191,109.91K,-162.21K,-59.6%,0.1%
595017104,MCHP,Microchip Technology Inc,2474,-2843,157.64K,-181.16K,-53.5%,0.15%
550021109,LULU,Lululemon Athletica Inc,734,-1006,152.53K,-209.06K,-57.8%,0.14%
049468101,TEAM,Atlassian Corp,901,-1401,146.09K,-227.16K,-60.9%,0.14%
22160N109,CSGP,CoStar Group Inc,2287,-3791,153.78K,-254.91K,-62.4%,0.14%
594972408,MSTR,Strategy Inc,1445,-1687,219.57K,-256.34K,-53.9%,0.21%
16119P108,CHTR,Charter Communications Inc,872,-1283,182.03K,-267.83K,-59.5%,0.17%
92345Y106,VRSK,Verisk Analytics Inc,849,-1211,189.91K,-270.89K,-58.8%,0.18%
500754106,KHC,Kraft Heinz Co/The,6311,-11595,153.04K,-281.18K,-64.8%,0.14%
98980G102,ZS,Zscaler Inc,942,-1255,211.88K,-282.28K,-57.1%,0.2%
679580100,ODFL,Old Dominion Freight Line Inc,1158,-2031,181.57K,-318.46K,-63.7%,0.17%
23804L103,DDOG,Datadog Inc,1851,-2555,251.72K,-347.45K,-58%,0.24%
36266G107,GEHC,GE HealthCare Technologies Inc,2423,-4245,198.73K,-348.17K,-63.7%,0.19%
217204106,CPRT,Copart Inc,5030,-9432,196.93K,-369.26K,-65.2%,0.18%
98389B100,XEL,Xcel Energy Inc,3489,-5018,257.7K,-370.63K,-59%,0.24%
49271V100,KDP,Keurig Dr Pepper Inc,6805,-13414,189.04K,-372.64K,-66.3%,0.18%
