CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
922908595,VBK,VANGUARD INDEX FDS,10148,10148,2.81M,2.81M,NEW,0.31%
922908611,VBR,VANGUARD INDEX FDS,18970,12872,3.7M,2.51M,+211.1%,0.41%
46436E619,EUSB,ISHARES TR,46163,46163,2.01M,2.01M,NEW,0.22%
464288679,SHV,ISHARES TR,54712,11524,6.04M,1.27M,+26.7%,0.67%
922908512,VOE,VANGUARD INDEX FDS,24176,7408,3.98M,1.22M,+44.2%,0.44%
922908744,VTV,VANGUARD INDEX FDS,10086,6692,1.78M,1.18M,+197.2%,0.2%
92204A702,VGT,VANGUARD WORLD FD,4074,1570,2.7M,1.04M,+62.7%,0.3%
46654Q203,JEPQ,J P MORGAN EXCHANGE TRADED F,29328,18826,1.6M,1.02M,+179.3%,0.18%
67092P854,NUHY,NUSHARES ETF TR,42932,42932,932.03K,932.03K,NEW,0.1%
922908538,VOT,VANGUARD INDEX FDS,6796,2368,1.93M,673.44K,+53.5%,0.22%
14040H105,COF,CAPITAL ONE FINL CORP,2944,2944,626.37K,626.37K,NEW,0.07%
921910709,EDV,VANGUARD WORLD FD,7648,7648,514.71K,514.71K,NEW,0.06%
171779309,CIEN,CIENA CORP,5469,5469,444.79K,444.79K,NEW,0.05%
464287804,IJR,ISHARES TR,6695,3920,731.69K,428.41K,+141.3%,0.08%
886364231,GRNY,TIDAL TRUST I,62950,18705,1.43M,424.23K,+42.3%,0.16%
44267T102,HHH,HOWARD HUGHES HOLDINGS INC,10122,6159,683.24K,415.73K,+155.4%,0.08%
46090E103,QQQ,INVESCO QQQ TR,26322,692,14.52M,381.74K,+2.7%,1.6%
G7997R103,STX,SEAGATE TECHNOLOGY HLDNGS PL,2435,2435,351.45K,351.45K,NEW,0.04%
37954Y343,MLPA,GLOBAL X FDS,6786,6786,340.67K,340.67K,NEW,0.04%
464289867,AOR,ISHARES TR,19862,5428,1.22M,334.2K,+37.6%,0.14%
81369Y308,XLP,SELECT SECTOR SPDR TR,4060,4060,328.74K,328.74K,NEW,0.04%
143130102,KMX,CARMAX INC,4814,4814,323.55K,323.55K,NEW,0.04%
67103H107,ORLY,OREILLY AUTOMOTIVE INC,3792,3538,341.81K,318.91K,+1392.9%,0.04%
337738108,FISV,FISERV INC,8044,1826,1.39M,314.82K,+29.4%,0.15%
75700L108,RRR,RED ROCK RESORTS INC,12980,5921,675.35K,308.07K,+83.9%,0.08%
11271J107,BN,BROOKFIELD CORP,4944,4944,305.79K,305.79K,NEW,0.03%
10948W103,AAMI,ACADIAN ASSET MANAGEMENT INC,8577,8577,302.25K,302.25K,NEW,0.03%
25746U109,D,DOMINION ENERGY INC,9100,4970,514.33K,280.9K,+120.3%,0.06%
573874104,MRVL,MARVELL TECHNOLOGY INC,22502,3542,1.74M,274.15K,+18.7%,0.19%
784117103,SEIC,SEI INVTS CO,2982,2982,267.96K,267.96K,NEW,0.03%
761152107,RMD,RESMED INC,1007,1007,259.81K,259.81K,NEW,0.03%
635906100,NHC,NATIONAL HEALTHCARE CORP,2389,2389,255.65K,255.65K,NEW,0.03%
L8681T102,SPOT,SPOTIFY TECHNOLOGY S A,319,319,244.91K,244.91K,NEW,0.03%
22266T109,CPNG,COUPANG INC,8159,8159,244.44K,244.44K,NEW,0.03%
040413205,ANET,ARISTA NETWORKS INC,2375,2375,243.02K,243.02K,NEW,0.03%
126349109,CSGS,CSG SYS INTL INC,3701,3701,241.71K,241.71K,NEW,0.03%
038336103,ATR,APTARGROUP INC,1534,1534,239.96K,239.96K,NEW,0.03%
G87052109,TEL,TE CONNECTIVITY PLC,1409,1409,237.66K,237.66K,NEW,0.03%
48242W106,KBR,KBR INC,4954,4954,237.5K,237.49K,NEW,0.03%
464287481,IWP,ISHARES TR,1679,1679,232.84K,232.84K,NEW,0.03%
301505475,NUKZ,EXCHANGE TRADED CONCEPTS TRU,4047,4047,228.91K,228.91K,NEW,0.03%
464288760,ITA,ISHARES TR,1186,1186,223.7K,223.7K,NEW,0.02%
558256103,MSGE,MADISON SQUARE GARDEN ENTMT,5556,5556,222.07K,222.07K,NEW,0.02%
45168D104,IDXX,IDEXX LABS INC,408,408,218.61K,218.61K,NEW,0.02%
464287655,IWM,ISHARES TR,13857,1010,2.99M,217.94K,+7.9%,0.33%
464286509,EWC,ISHARES INC,4654,4654,215.01K,215.01K,NEW,0.02%
646025106,NJR,NEW JERSEY RES CORP,4778,4778,214.15K,214.15K,NEW,0.02%
452327109,ILMN,ILLUMINA INC,2228,2228,212.57K,212.57K,NEW,0.02%
07831C103,BRBR,BELLRING BRANDS INC,3567,3567,206.64K,206.64K,NEW,0.02%
81369Y886,XLU,SELECT SECTOR SPDR TR,5746,2507,469.22K,204.72K,+77.4%,0.05%
871607107,SNPS,SYNOPSYS INC,399,399,204.56K,204.56K,NEW,0.02%
464288661,IEI,ISHARES TR,1714,1714,204.12K,204.12K,NEW,0.02%
464287614,IWF,ISHARES TR,477,477,202.53K,202.53K,NEW,0.02%
78463X871,GWX,SPDR INDEX SHS FDS,5405,5405,200.96K,200.96K,NEW,0.02%
464287440,IEF,ISHARES TR,2096,2096,200.71K,200.71K,NEW,0.02%
75605Y106,HOUS,ANYWHERE REAL ESTATE INC,50000,50000,181K,181K,NEW,0.02%
844741108,LUV,SOUTHWEST AIRLS CO,16491,5496,534.95K,178.28K,+50%,0.06%
67092P409,NUMG,NUSHARES ETF TR,11951,3407,579K,165.06K,+39.9%,0.06%
258622109,DSL,DOUBLELINE INCOME SOLUTIONS,25774,12355,315.47K,151.23K,+92.1%,0.04%
87911L108,THW,ABRDN WORLD HEALTHCARE FUND,14333,14333,147.06K,147.06K,NEW,0.02%
G1466R173,BORR,BORR DRILLING LTD,80000,80000,146.4K,146.4K,NEW,0.02%
097023105,BA,BOEING CO,20792,625,4.36M,130.95K,+3.1%,0.49%
81369Y852,XLC,SELECT SECTOR SPDR TR,9942,1165,1.08M,126.44K,+13.3%,0.12%
92189F452,MORT,VANECK ETF TRUST,25811,11036,272.56K,116.54K,+74.7%,0.03%
46438F101,IBIT,ISHARES BITCOIN TRUST ETF,6482,1726,396.76K,105.65K,+36.3%,0.04%
46432F396,MTUM,ISHARES TR,4012,418,964.17K,100.45K,+11.6%,0.11%
H8817H100,RIG,TRANSOCEAN LTD,38110,38110,98.71K,98.71K,NEW,0.01%
78462F103,SPY,SPDR S&P 500 ETF TR,9305,130,5.75M,80.32K,+1.4%,0.64%
67092P300,NULV,NUSHARES ETF TR,8712,1891,365.16K,79.26K,+27.7%,0.04%
46435G243,SUSB,ISHARES TR,15576,3068,392.04K,77.22K,+24.5%,0.04%
46436E718,SGOV,ISHARES TR,3309,736,333.18K,74.11K,+28.6%,0.04%
78463V107,GLD,SPDR GOLD TR,3631,236,1.11M,71.94K,+7%,0.12%
46090A887,GSY,INVESCO ACTIVELY MANAGED EXC,14506,1405,727.34K,70.45K,+10.7%,0.08%
745867101,PHM,PULTE GROUP INC,12489,619,1.32M,65.28K,+5.2%,0.15%
92206C409,VCSH,VANGUARD SCOTTSDALE FDS,8517,819,677.07K,65.11K,+10.6%,0.08%
30034W106,EVRG,EVERGY INC,3881,923,267.52K,63.62K,+31.2%,0.03%
46625H100,JPM,JPMORGAN CHASE & CO.,16115,218,4.67M,63.2K,+1.4%,0.52%
02209S103,MO,ALTRIA GROUP INC,8852,1032,518.97K,60.5K,+13.2%,0.06%
025816109,AXP,AMERICAN EXPRESS CO,9788,189,3.12M,60.28K,+2%,0.35%
530158104,USA,LIBERTY ALL STAR EQUITY FD,87533,8837,596.1K,60.18K,+11.2%,0.07%
02079K305,GOOGL,ALPHABET INC,58586,338,10.32M,59.57K,+0.6%,1.2%
128117108,CHI,CALAMOS CONV OPPORTUNITIES &,59294,5605,623.77K,58.96K,+10.4%,0.07%
16119P108,CHTR,CHARTER COMMUNICATIONS INC N,2177,142,889.83K,58.04K,+7%,0.1%
81369Y803,XLK,SELECT SECTOR SPDR TR,21622,223,5.48M,56.47K,+1%,0.61%
05464C101,AXON,AXON ENTERPRISE INC,20694,68,17.13M,56.3K,+0.3%,1.9%
46434G863,ESGE,ISHARES INC,35976,1435,1.41M,56.21K,+4.2%,0.16%
032095101,APH,AMPHENOL CORP NEW,8208,561,810.53K,55.4K,+7.3%,0.09%
46641Q332,JEPI,J P MORGAN EXCHANGE TRADED F,25634,909,1.46M,51.68K,+3.7%,0.16%
43300A203,HLT,HILTON WORLDWIDE HLDGS INC,2570,186,684.49K,49.54K,+7.8%,0.08%
722011103,PGP,PIMCO GLOBAL STOCKSPLS INCM,32719,5931,271.24K,49.17K,+22.1%,0.03%
78467X109,DIA,SPDR DOW JONES INDL AVERAGE,1178,109,519.28K,48.05K,+10.2%,0.06%
74762E102,PWR,QUANTA SVCS INC,2284,120,863.53K,45.37K,+5.5%,0.1%
526107107,LII,LENNOX INTL INC,582,79,333.63K,45.29K,+15.7%,0.04%
G0176J109,ALLE,ALLEGION PLC,2110,305,304.09K,43.96K,+16.9%,0.03%
92206C102,VGSH,VANGUARD SCOTTSDALE FDS,31619,736,1.86M,43.26K,+2.4%,0.21%
33734X846,CIBR,FIRST TR EXCHANGE TRADED FD,26167,561,1.98M,42.4K,+2.2%,0.22%
33939L662,HYGV,FLEXSHARES TR,11123,924,456.38K,37.91K,+9.1%,0.05%
09260D107,BX,BLACKSTONE INC,17548,235,2.62M,35.15K,+1.4%,0.29%
92204A876,VPU,VANGUARD WORLD FD,4001,198,706.27K,34.95K,+5.2%,0.08%
81369Y407,XLY,SELECT SECTOR SPDR TR,5059,159,1.1M,34.55K,+3.2%,0.12%
464287465,EFA,ISHARES TR,3773,350,337.26K,31.29K,+10.2%,0.04%
921937835,BND,VANGUARD BD INDEX FDS,10990,400,809.16K,29.45K,+3.8%,0.09%
