CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
023135106,AMZN,AMAZON COM INC,142250,142250,31.21M,31.21M,NEW,4.6%
037833100,AAPL,APPLE INC,133689,133689,27.43M,27.43M,NEW,4%
060505104,BAC,BANK AMERICA CORP,283892,283892,13.43M,13.43M,NEW,2%
30303M102,META,META PLATFORMS INC,20000,15317,14.76M,11.31M,+327.1%,2.2%
532457108,LLY,ELI LILLY & CO,19932,10527,15.54M,8.21M,+111.9%,2.3%
G1151C101,ACN,ACCENTURE PLC IRELAND,23702,23702,7.08M,7.08M,NEW,1%
020002101,ALL,ALLSTATE CORP,31233,31233,6.29M,6.29M,NEW,0.93%
L44385109,GLOB,GLOBANT S A,59000,59000,5.36M,5.36M,NEW,0.79%
573874104,MRVL,MARVELL TECHNOLOGY INC,90665,67114,7.02M,5.19M,+285%,1%
075887109,BDX,BECTON DICKINSON & CO,29657,29657,5.11M,5.11M,NEW,0.75%
002824100,ABT,ABBOTT LABS,34565,34565,4.7M,4.7M,NEW,0.69%
038222105,AMAT,APPLIED MATLS INC,20000,20000,3.66M,3.66M,NEW,0.54%
030420103,AWK,AMERICAN WTR WKS CO INC NEW,24335,24335,3.39M,3.39M,NEW,0.5%
007903107,AMD,ADVANCED MICRO DEVICES INC,20342,20342,2.89M,2.89M,NEW,0.43%
G54950103,LIN,LINDE PLC,6000,6000,2.82M,2.82M,NEW,0.42%
05464C101,AXON,AXON ENTERPRISE INC,3522,2620,2.92M,2.17M,+290.5%,0.43%
032654105,ADI,ANALOG DEVICES INC,9062,9062,2.16M,2.16M,NEW,0.32%
031100100,AME,AMETEK INC,10754,10754,1.95M,1.95M,NEW,0.29%
V5633W109,MMYT,MAKEMYTRIP LIMITED MAURITIUS,19000,19000,1.86M,1.86M,NEW,0.27%
883556102,TMO,THERMO FISHER SCIENTIFIC INC,23751,4429,9.63M,1.8M,+22.9%,1.4%
001055102,AFL,AFLAC INC,15616,15616,1.65M,1.65M,NEW,0.24%
G4124C109,GRAB,GRAB HOLDINGS LIMITED,320000,320000,1.61M,1.61M,NEW,0.24%
G7709Q104,RPRX,ROYALTY PHARMA PLC,43508,43508,1.57M,1.57M,NEW,0.23%
H1467J104,CB,CHUBB LIMITED,5181,5181,1.5M,1.5M,NEW,0.22%
025816109,AXP,AMERICAN EXPRESS CO,4238,4238,1.35M,1.35M,NEW,0.2%
053484101,AVB,AVALONBAY CMNTYS INC,6289,6289,1.28M,1.28M,NEW,0.19%
052769106,ADSK,AUTODESK INC,3393,3393,1.05M,1.05M,NEW,0.16%
059460303,BBD,BANCO BRADESCO S A,330000,330000,1.02M,1.02M,NEW,0.15%
031162100,AMGN,AMGEN INC,3642,3642,1.02M,1.02M,NEW,0.15%
57636Q104,MA,MASTERCARD INCORPORATED,14373,1573,8.08M,883.93K,+12.3%,1.2%
009066101,ABNB,AIRBNB INC,6274,6274,830.3K,830.3K,NEW,0.12%
91324P102,UNH,UNITEDHEALTH GROUP INC,10144,2644,3.16M,824.85K,+35.3%,0.47%
H2906T109,GRMN,GARMIN LTD,3811,3811,795.43K,795.43K,NEW,0.12%
064058100,BK,BANK NEW YORK MELLON CORP,8663,8663,789.29K,789.29K,NEW,0.12%
G0450A105,ACGL,ARCH CAP GROUP LTD,7700,7700,701.09K,701.09K,NEW,0.1%
G0403H108,AON,AON PLC,1830,1830,652.87K,652.87K,NEW,0.1%
92338C103,VLTO,VERALTO CORP,6185,6185,624.38K,624.38K,NEW,0.09%
