CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
67066G104,NVDA,NVIDIA CORPORATION,20324463,8136711,3.21B,1.29B,+66.8%,3.2%
037833100,AAPL,APPLE INC,11618867,5931449,2.38B,1.22B,+104.3%,2.4%
872590104,TMUS,T-MOBILE US INC,4010687,3731393,955.59M,889.04M,+1336%,0.95%
595112103,MU,MICRON TECHNOLOGY INC,7355788,7193284,906.6M,886.57M,+4426.5%,0.9%
64110L106,NFLX,NETFLIX INC,948911,618574,1.27B,828.35M,+187.3%,1.3%
369604301,GE,GE AEROSPACE,3739922,2687564,962.62M,691.75M,+255.4%,0.96%
98980G102,ZS,ZSCALER INC,1882448,1879992,590.98M,590.2M,+76546.9%,0.59%
03831W108,APP,APPLOVIN CORP,1865752,1630363,653.16M,570.76M,+692.6%,0.65%
146869102,CVNA,CARVANA CO,2558519,1458558,862.12M,491.48M,+132.6%,0.86%
883556102,TMO,THERMO FISHER SCIENTIFIC INC,1325972,1090601,537.63M,442.2M,+463.4%,0.54%
01609W102,BABA,ALIBABA GROUP HLDG LTD,4446111,3777539,504.23M,428.41M,+565%,0.5%
337738108,FISV,FISERV INC,2484033,2471542,428.27M,426.12M,+19786.6%,0.43%
773121108,RKLB,ROCKET LAB CORP,11477962,11477962,410.57M,410.57M,NEW,0.41%
049468101,TEAM,ATLASSIAN CORPORATION,2228079,1698230,452.5M,344.89M,+320.5%,0.45%
032095101,APH,AMPHENOL CORP NEW,4468852,3369131,441.3M,332.7M,+306.4%,0.44%
874054109,TTWO,TAKE-TWO INTERACTIVE SOFTWAR,2058328,1363089,499.86M,331.03M,+196.1%,0.5%
33829M101,FIVE,FIVE BELOW INC,2884298,2518452,378.36M,330.37M,+688.4%,0.38%
949746101,WFC,WELLS FARGO CO NEW,5662320,4020358,453.67M,322.11M,+244.9%,0.45%
101137107,BSX,BOSTON SCIENTIFIC CORP,6755151,2916007,725.57M,313.21M,+76%,0.72%
125523100,CI,THE CIGNA GROUP,961330,820366,317.8M,271.2M,+582%,0.32%
457669307,INSM,INSMED INC,3422619,2687739,344.45M,270.49M,+365.7%,0.34%
771049103,RBLX,ROBLOX CORP,4940104,2499280,519.7M,262.92M,+102.4%,0.52%
87612G101,TRGP,TARGA RES CORP,1484174,1479380,258.37M,257.53M,+30859%,0.26%
478160104,JNJ,JOHNSON & JOHNSON,2845798,1671808,434.7M,255.37M,+142.4%,0.43%
G7997R103,STX,SEAGATE TECHNOLOGY HLDNGS PL,1688415,1673943,243.69M,241.6M,+11566.8%,0.24%
742718109,PG,PROCTER AND GAMBLE CO,1630375,1506318,259.75M,239.99M,+1214.2%,0.26%
22266T109,CPNG,COUPANG INC,13449323,7808504,402.94M,233.94M,+138.4%,0.4%
81180WBL4,STX,SEAGATE HDD CAYMAN,125460000,125460000,225.92M,225.92M,NEW,0.22%
57636Q104,MA,MASTERCARD INCORPORATED,1065616,393194,598.81M,220.95M,+58.5%,0.6%
81141R100,SE,SEA LTD,1365221,1365221,218.35M,218.35M,NEW,0.22%
629377508,NRG,NRG ENERGY INC,1369242,1223392,219.87M,196.45M,+838.8%,0.22%
256746108,DLTR,DOLLAR TREE INC,4233606,1946171,419.3M,192.75M,+85.1%,0.42%
68902V107,OTIS,OTIS WORLDWIDE CORP,2021880,1941378,200.21M,192.24M,+2411.6%,0.2%
958102105,WDC,WESTERN DIGITAL CORP,2907161,2877858,186.03M,184.15M,+9821%,0.19%
580135101,MCD,MCDONALDS CORP,621547,620247,181.6M,181.22M,+47711.3%,0.18%
781154109,RBRK,RUBRIK INC.,4322942,2014750,387.29M,180.5M,+87.3%,0.39%
03945R102,ACHR,ARCHER AVIATION INC,16858149,16602786,182.91M,180.14M,+6501.6%,0.18%
075887109,BDX,BECTON DICKINSON & CO,1248203,1045045,215M,180.01M,+514.4%,0.21%
819047101,SHAK,SHAKE SHACK INC,1254475,1236911,176.38M,173.91M,+7042.3%,0.18%
37940X102,GPN,GLOBAL PMTS INC,2410242,2160980,192.92M,172.96M,+867%,0.19%
81369Y605,XLF,SELECT SECTOR SPDR TR,15617702,3263035,817.9M,170.89M,+26.4%,0.81%
00287Y109,ABBV,ABBVIE INC,1540853,918609,286.01M,170.51M,+147.6%,0.28%
084670702,BRK.B,BERKSHIRE HATHAWAY INC DEL,686781,346419,333.62M,168.28M,+101.8%,0.33%
01741R102,ATI,ATI INC,3513948,1874654,303.39M,161.86M,+114.4%,0.3%
036752103,ELV,ELEVANCE HEALTH INC,649004,408730,252.44M,158.98M,+170.1%,0.25%
958102AT2,WDC,WESTERN DIGITAL CORP,134612000,87578000,241.72M,157.26M,+186.2%,0.24%
060505104,BAC,BANK AMERICA CORP,6676951,3278828,315.95M,155.15M,+96.5%,0.31%
097023105,BA,BOEING CO,762877,737403,159.85M,154.51M,+2894.7%,0.16%
891160509,TD,TORONTO DOMINION BK ONT,2293046,2078792,168.7M,152.94M,+970.2%,0.17%
92206C409,VCSH,VANGUARD SCOTTSDALE FDS,4015700,1869100,319.25M,148.59M,+87.1%,0.32%
78435P105,SEZL,SEZZLE INC,824900,824900,147.86M,147.86M,NEW,0.15%
M7518J104,ODD,ODDITY TECH LTD,2060732,1949164,155.52M,147.1M,+1747.1%,0.15%
25278X109,FANG,DIAMONDBACK ENERGY INC,1672796,1065200,229.84M,146.36M,+175.3%,0.23%
G0260P102,AS,AMER SPORTS INC,7602695,3728256,294.68M,144.51M,+96.2%,0.29%
60937P106,MDB,MONGODB INC,825614,681185,173.37M,143.04M,+471.6%,0.17%
