CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
67103H107,ORLY,O'REILLY AUTOMOTIVE INC COMMON STOCK NEW,2555995,2357916,230.37M,212.52M,+1190.4%,0.29%
75886F107,REGN,REGENERON PHARMACEUTICALS,1941070,305089,1.02B,160.17M,+18.6%,1.3%
244199105,DE,DEERE & CO,1386321,292932,704.93M,148.95M,+26.8%,0.88%
482480100,KLAC,KLA-TENCOR CORPORATION,97231,95554,87.09M,85.59M,+5697.9%,0.11%
43300A203,HLT,HILTON WORLDWIDE HOLDINGS IN,619250,164092,164.93M,43.7M,+36.1%,0.21%
589378108,MRCY,MERCURY COMPUTER SYSTEMS INC,992610,757216,53.46M,40.78M,+321.7%,0.07%
450056106,IRTC,IRHYTHM TECHNOLOGIES INC,255517,255517,39.34M,39.34M,NEW,0.05%
09290D101,BLK,BLACKROCK INC,257418,36463,270.1M,38.26M,+16.5%,0.34%
16115Q308,GTLS,CHART INDUSTRIES INC,313386,228479,51.6M,37.62M,+269.1%,0.06%
874039100,TSM,TAIWAN SEMICONDUCTOR ADR,888019,165376,201.13M,37.46M,+22.9%,0.25%
60471A101,MIR,MIRION TECHNOLOGIES INC,1591688,1591688,34.27M,34.27M,NEW,0.04%
71944F106,PHR,PHREESIA INC,1200340,1200340,34.16M,34.16M,NEW,0.04%
91324P102,UNH,UNITEDHEALTH GROUP,585238,101417,182.58M,31.64M,+21%,0.23%
92532F100,VRTX,VERTEX PHARMACEUTICALS INC,3813378,65047,1.7B,28.96M,+1.7%,2.1%
580589109,MGRC,MCGRATH RENTCORP,328609,242598,38.11M,28.13M,+282.1%,0.05%
883556102,TMO,THERMO FISHER SCIENTIFIC INC,1414392,67412,573.48M,27.33M,+5%,0.72%
052769106,ADSK,AUTODESK INC,5831447,88066,1.81B,27.26M,+1.5%,2.3%
204166102,CVLT,COMMVAULT SYSTEMS INC,400070,156224,69.74M,27.23M,+64.1%,0.09%
254687106,DIS,THE WALT DISNEY CO,14335828,217142,1.78B,26.93M,+1.5%,2.2%
46625H100,JPM,JP MORGAN CHASE & CO,772736,83856,224.02M,24.31M,+12.2%,0.28%
61174X109,MNST,MONSTER BEVERAGE CORPORATION,26450305,385692,1.66B,24.16M,+1.5%,2.1%
82509L107,SHOP,SHOPIFY INC - CLASS A,14622787,191824,1.69B,22.13M,+1.3%,2.1%
13100M509,CALX,CALIX INC,407634,407634,21.68M,21.68M,NEW,0.03%
927959106,VNOM,VIPER ENERGY PARTNERS LP,534982,534982,20.4M,20.4M,NEW,0.03%
68170A108,OMDA,OMADA HEALTH INC,1090056,1090056,19.95M,19.95M,NEW,0.02%
913915104,UTI,UNIVERSAL TECHNICAL INSTITUTE INC,547610,547610,18.56M,18.56M,NEW,0.02%
33748L101,FWRG,FIRST WATCH RESTAURANT GROUP,1144014,1144014,18.35M,18.35M,NEW,0.02%
433313103,HNGE,HINGE HEALTH INC,345143,345143,17.86M,17.86M,NEW,0.02%
64125C109,NBIX,NEUROCRINE BIOSCIENCES INC,140484,140484,17.66M,17.66M,NEW,0.02%
881624209,TEVA,TEVA PHARMACEUTICALS -SP ADR,1044992,1044992,17.51M,17.51M,NEW,0.02%
16935C109,CHYM,CHIME FINANCIAL INC-CL A,482586,482586,16.65M,16.65M,NEW,0.02%
52661A108,DRS,LEONARDO DRS INC,335050,333975,15.57M,15.52M,+31067.4%,0.02%
592688105,MTD,METTLER-TOLEDO INTERNATIONAL,178128,12671,209.25M,14.88M,+7.7%,0.26%
46120E602,ISRG,INTUITIVE SURGICAL INC,1728234,27361,939.14M,14.87M,+1.6%,1.2%
023939101,AMTM,AMENTUM HOLDINGS INC,1059209,623535,25.01M,14.72M,+143.1%,0.03%
750917106,RMBS,RAMBUS INC,220228,220228,14.1M,14.1M,NEW,0.02%
855244109,SBUX,STARBUCKS CORP,9587364,151950,878.49M,13.92M,+1.6%,1.1%
861896108,SNEX,STONEX GROUP INC,151555,151555,13.81M,13.81M,NEW,0.02%
T9224W109,STVN,STEVANATO GROUP SPA,561971,561971,13.73M,13.73M,NEW,0.02%
45867G101,IDCC,INTERDIGITAL COMM CORP,60614,60614,13.59M,13.59M,NEW,0.02%
759916109,RGEN,REPLIGEN CORP,104846,104846,13.04M,13.04M,NEW,0.02%
50012A108,KGS,KODIAK GAS SERVICES INC,380114,380114,13.03M,13.03M,NEW,0.02%
670100205,NVO,NOVO-NORDISK A/S SPONS ADR,12576031,187789,868M,12.96M,+1.5%,1.1%
464287226,AGG,ISHARES CORE U.S. AGGREGATE BOND ETF,132411,130331,13.14M,12.93M,+6265.9%,0.02%
G5S37H101,MRX,MAREX GROUP PLC,1767432,313411,69.76M,12.37M,+21.6%,0.09%
918284100,VSEC,VSE CORP,234566,93797,30.72M,12.29M,+66.6%,0.04%
G6700G107,NVT,NVENT ELECTRIC PLC,160861,160861,11.78M,11.78M,NEW,0.01%
465741AQ9,ITRI,ITRON INC CVT,88215,88215,11.61M,11.61M,NEW,0.01%
G05384501,AHL,ASPEN INSURANCE HOLDINGS LTD,359313,359313,11.31M,11.31M,NEW,0.01%
29357K103,ENVA,ENOVA INTERNATIONAL INC,100000,100000,11.15M,11.15M,NEW,0.01%
300426103,ECG,EVERUS CONSTRUCTION GROUP,173457,173457,11.02M,11.02M,NEW,0.01%
007973AE0,AEIS,ADVANCED ENERGY IND CVT,82881,82881,10.98M,10.98M,NEW,0.01%
784117103,SEIC,SEI INVESTMENTS CO,8841249,121198,794.47M,10.89M,+1.4%,1%
303075105,FDS,FACTSET RESEARCH SYSTEMS INC,1508052,23900,674.52M,10.69M,+1.6%,0.85%
338307101,FIVN,FIVE9 INC,929899,395581,24.62M,10.47M,+74%,0.03%
387328AD9,GVA,GRANITE CONSTRUCTION INC CVT,110984,110984,10.38M,10.38M,NEW,0.01%
737446AT1,POST,POST HOLDINGS INC CVT,166517,94690,18.16M,10.32M,+131.8%,0.02%
302130109,EXPD,EXPEDITORS INTL WASH INC,5744971,83366,656.36M,9.52M,+1.5%,0.82%
66987V109,NVS,NOVARTIS AG SPON ADR,5581576,78483,675.43M,9.5M,+1.4%,0.85%
695156109,PKG,PACKAGING CORP OF AMERICA,143831,49756,27.1M,9.38M,+52.9%,0.03%
654106103,NKE,NIKE INC CL B,6523632,131158,463.44M,9.32M,+2.1%,0.58%
37940X102,GPN,GLOBAL PAYMENTS INC,115862,115862,9.27M,9.27M,NEW,0.01%
H2927K103,AMRZ,AMRIZE LTD,175089,175089,8.68M,8.68M,NEW,0.01%
09061G101,BMRN,BIOMARIN PHARMACEUTICAL INC,726814,156057,39.95M,8.58M,+27.3%,0.05%
52736R102,LEVI,LEVI STRAUSS & CO- CLASS A,454194,454194,8.4M,8.4M,NEW,0.01%
319383204,BUSE,FIRST BUSEY CORP,364580,364580,8.34M,8.34M,NEW,0.01%
26614N102,DD,DUPONT DE NEMOURS INC,119993,119993,8.23M,8.23M,NEW,0.01%
12572Q105,CME,CME GROUP INC.,28841,28155,7.95M,7.76M,+4104.2%,<.01%
70450Y103,PYPL,PAYPAL HOLDINGS INC,6522748,103718,484.77M,7.71M,+1.6%,0.61%
19260QAF4,COIN,COINBASE GLOBAL INC CVT,21538,21538,7.55M,7.55M,NEW,<.01%
34959J108,FTV,FORTIVE CORP,144081,144081,7.51M,7.51M,NEW,<.01%
671044105,OSIS,OSI SYSTEMS INC,129311,33320,29.08M,7.49M,+34.7%,0.04%
452327109,ILMN,ILLUMINA INC,4225529,78317,403.16M,7.47M,+1.9%,0.51%
98138H101,WDAY,WORKDAY INC,2109998,30750,506.4M,7.38M,+1.5%,0.63%
23128Q101,CURB,CURBLINE PROPERTIES CORP,322503,322503,7.36M,7.36M,NEW,<.01%
872540109,TJX,TJX COMPANIES INC,56985,56985,7.04M,7.04M,NEW,<.01%
852234103,XYZ,BLOCK INC,7593945,100173,515.86M,6.8M,+1.3%,0.65%
12008R107,BLDR,BUILDERS FIRSTSOURCE INC,596128,57266,69.56M,6.68M,+10.6%,0.09%
92538JAB2,VERX,VERTEX INC CVT,185397,185397,6.55M,6.55M,NEW,<.01%
46571Y107,IIIV,I3 VERTICALS INC-CLASS A,226000,226000,6.21M,6.21M,NEW,<.01%
375558103,GILD,GILEAD SCIENCES INC,55621,55197,6.17M,6.12M,+13018.2%,<.01%
988498101,YUM,YUM! BRANDS INC,3844806,40757,569.72M,6.04M,+1.1%,0.71%
828806109,SPG,SIMON PROPERTY GROUP INC,36959,36959,5.94M,5.94M,NEW,<.01%
45104G104,IBN,ICICI BANK LTD -SP ADR,389986,176078,13.12M,5.92M,+82.3%,0.02%
171484108,CHDN,CHURCHILL DOWNS INC,288049,58582,29.09M,5.92M,+25.5%,0.04%
494368103,KMB,KIMBERLY CLARK,100492,45388,12.96M,5.85M,+82.4%,0.02%
516544103,LNTH,LANTHEUS HOLDINGS INC,353004,69484,28.9M,5.69M,+24.5%,0.04%
Y95308105,WVE,WAVE LIFE SCIENCES PTE LTD,3295700,859160,21.42M,5.58M,+35.3%,0.03%
464286822,EWW,ISHARES MSCI MEXICO CAPPED INV,89600,89600,5.43M,5.43M,NEW,<.01%
723484AK7,PNW,PINNACLE WEST CAPITAL CORP CVT,60181,60181,5.38M,5.38M,NEW,<.01%
03769M304,APOPA,APOLLO GLOBAL MANAGEMENT CVTPFD 6.75,83644,36318,11.87M,5.15M,+76.7%,0.01%
093712AK3,BE,BLOOM ENERGY CORP CVT,214240,214240,5.12M,5.12M,NEW,<.01%
46090E103,QQQ,INVESCO QQQ TRUST SERIES I,23150,9287,12.77M,5.12M,+67%,0.02%
03674X106,AR,ANTERO RESOURCES CORP,890580,117346,35.87M,4.73M,+15.2%,0.04%
911684108,AD,US CELLULAR CORP,692649,73318,44.31M,4.69M,+11.8%,0.06%
116794108,BRKR,BRUKER BIOSCIENCES CORP,333640,110509,13.75M,4.55M,+49.5%,0.02%
19459J104,COLL,COLLEGIUM PHARMACEUTICAL INC,337137,149766,9.97M,4.43M,+79.9%,0.01%
79466L302,CRM,SALESFORCE.COM INC,6273420,16041,1.71B,4.37M,+0.3%,2.1%
P73684113,OSW,ONESPAWORLD HOLDINGS LTD,2004147,211113,40.86M,4.3M,+11.8%,0.05%
30034WAD8,EVRG,EVERGY INC CVT,309074,62072,21.3M,4.28M,+25.1%,0.03%
478160104,JNJ,JOHNSON & JOHNSON,76283,27862,11.65M,4.26M,+57.5%,0.01%
V7780T103,RCL,ROYAL CARIBBEAN CRUISES LTD,13472,13472,4.22M,4.22M,NEW,<.01%
00790R104,WMS,ADVANCED DRAINAGE SYSTEMS IN,108502,36367,12.46M,4.18M,+50.4%,0.02%
902252AB1,TYL,TYLER TECHNOLOGIES INC CVT,14145,6965,8.39M,4.13M,+97%,0.01%
G6564A105,NOMD,NOMAD FOODS LTD,1785128,234894,30.33M,3.99M,+15.2%,0.04%
58933Y105,MRK,MERCK & CO. INC.,231592,49210,18.33M,3.9M,+27%,0.02%
343412AJ1,FLR,FLUOR CORP CVT,214271,75539,10.99M,3.87M,+54.4%,0.01%
82452J109,FOUR,SHIFT4 PAYMENTS INC-CLASS A,139820,37755,13.86M,3.74M,+37%,0.02%
840441109,SSB,SOUTH STATE CORP,224760,40047,20.68M,3.69M,+21.7%,0.03%
84921RAB6,SPOT,SPOTIFY USA INC CVT,15522,4602,11.91M,3.53M,+42.1%,0.01%
00287Y109,ABBV,ABBVIE INC,53995,18866,10.02M,3.5M,+53.7%,0.01%
46138G649,QQQM,INVESCO NASDAQ 100 ETF,15155,15155,3.44M,3.44M,NEW,<.01%
896215209,TRS,TRIMAS CORP,396533,118313,11.34M,3.38M,+42.5%,0.01%
71367G102,PWP,PERELLA WEINBERG PARTNERS,502347,171844,9.76M,3.34M,+52%,0.01%
G87110105,FTI,TECHNIPFMC PLC,699007,96896,24.07M,3.34M,+16.1%,0.03%
110122108,BMY,BRISTOL MYERS SQUIBB,164406,69966,7.61M,3.24M,+74.1%,<.01%
37940XAU6,GPN,GLOBAL PAYMENTS INC CVT,127783,38073,10.23M,3.05M,+42.4%,0.01%
70202LAD4,PSN,PARSONS CORP CVT,214786,41536,15.42M,2.98M,+24%,0.02%
30231G102,XOM,EXXON MOBIL CORP,113906,27522,12.28M,2.97M,+31.9%,0.02%
47215PAJ5,JD,JD.COM INC,89437,89437,2.92M,2.92M,NEW,<.01%
737630103,PCH,POTLATCH CORP,309549,75862,11.88M,2.91M,+32.5%,0.01%
698884103,PAR,PAR TECHNOLOGY CORP/DEL,563948,41608,39.12M,2.89M,+8%,0.05%
92552R406,PRSU,PURSUIT ATTRACTIONS AND HOSPITALITY INC,281210,97279,8.11M,2.8M,+52.9%,0.01%
00973Y108,AKRO,AKERO THERAPEUTICS INC,540788,51850,28.86M,2.77M,+10.6%,0.04%
72352L106,PINS,PINTEREST INC- CLASS A,557788,74995,20M,2.69M,+15.5%,0.03%
26441C204,DUK,DUKE ENERGY CORP,93841,22607,11.07M,2.67M,+31.7%,0.01%
070830104,BBWI,BATH & BODY WORKS INC,790542,86012,23.68M,2.58M,+12.2%,0.03%
747619104,NX,QUANEX BUILDING PRODUCTS,548831,135875,10.37M,2.57M,+32.9%,0.01%
78463V107,GLD,SPDR GOLD TRUST,8250,8250,2.51M,2.51M,NEW,<.01%
651718504,NPKI,NPK INTERNATIONAL INC,1535447,292662,13.07M,2.49M,+23.5%,0.02%
