CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
278768106,SATS,ECHOSTAR CORP,7944841,1584857,220.07M,43.9M,+24.9%,40%
879433829,TDS,TELEPHONE & DATA SYS INC,870213,300000,30.96M,10.67M,+52.6%,5.6%
588056101,MERC,MERCER INTL INC,3368840,1656115,11.79M,5.8M,+96.7%,2.1%
02156K103,OPTU,ALTICE USA INC,8189270,0,17.53M,0,NO CHANGE,3.2%
12769G100,CZR,CAESARS ENTERTAINMENT INC NE,320000,0,9.08M,0,NO CHANGE,1.7%
86389T106,MSC,STUDIO CITY INTL HLDGS LTD,3239073,0,7.19M,0,NO CHANGE,1.3%
124830878,CBL,CBL & ASSOC PPTYS INC,117613,0,2.99M,0,NO CHANGE,0.54%
28238P109,EHTH,EHEALTH INC,467395,0,2.03M,0,NO CHANGE,0.37%
046433108,ATRO,ASTRONICS CORP,0,-225893,0,-5.46M,CLOSE,0%
02913V103,APEI,AMERICAN PUB ED INC,705379,-421876,21.49M,-12.85M,-37.4%,3.9%
278768AB2,SATS,ECHOSTAR CORP,53950906,-20904642,62.51M,-24.22M,-27.9%,11.4%
N00985106,AER,AERCAP HOLDINGS NV,1409863,-215000,164.95M,-25.16M,-13.2%,30%
912909108,X,UNITED STATES STL CORP NEW,0,-3540422,0,-149.62M,CLOSE,0%
Total,,,,,550.59M,-156.93M,-23.4%,100%
