CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,20751,20751,10.57M,10.57M,NEW,1.3%
704551100,BTU,PEABODY ENERGY CORP,614229,614229,8.24M,8.24M,NEW,1%
83406F102,SOFI,SOFI TECHNOLOGIES INC,29450,29450,536.28K,536.28K,NEW,0.07%
91332U101,U,UNITY SOFTWARE INC,53525,3435,1.3M,83.13K,+6.9%,0.16%
21924B302,CLM,CORNERSTONE STRATEGIC INVEST,0,-10000,0,-74.3K,CLOSE,0%
78463V107,GLD,SPDR GOLD TR,7579,-249,2.31M,-75.9K,-3.2%,0.29%
74767V109,QS,QUANTUMSCAPE CORP,0,-18738,0,-77.95K,CLOSE,0%
30303M102,META,META PLATFORMS INC,582,-118,429.75K,-87.13K,-16.9%,0.05%
691543102,OXLC,OXFORD LANE CAP CORP,0,-19000,0,-89.68K,CLOSE,0%
58463J304,MPW,MEDICAL PPTYS TRUST INC,0,-17600,0,-106.13K,CLOSE,0%
969457100,WMB,WILLIAMS COS INC,3330,-3030,209.16K,-190.31K,-47.6%,0.03%
92204A603,VIS,VANGUARD WORLD FD,0,-810,0,-200.52K,CLOSE,0%
882508104,TXN,TEXAS INSTRS INC,0,-1130,0,-203.06K,CLOSE,0%
084670702,BRK.B,BERKSHIRE HATHAWAY INC DEL,424,-422,205.97K,-204.99K,-49.9%,0.03%
00206R102,T,AT&T INC,9311,-7113,269.46K,-205.85K,-43.3%,0.03%
594972408,MSTR,MICROSTRATEGY INC,0,-756,0,-217.93K,CLOSE,0%
92826C839,V,VISA INC,645,-627,229.01K,-222.62K,-49.3%,0.03%
910047109,UAL,UNITED AIRLS HLDGS INC,0,-3240,0,-223.72K,CLOSE,0%
78433H675,QQQI,NEOS ETF TRUST,0,-4810,0,-228.14K,CLOSE,0%
464287556,IBB,ISHARES TR,0,-2010,0,-257.07K,CLOSE,0%
032108664,HACK,AMPLIFY ETF TR,3070,-3084,265.16K,-266.37K,-50.1%,0.03%
78573L106,SBRA,SABRA HEALTH CARE REIT INC,0,-15408,0,-269.18K,CLOSE,0%
