CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
82509L107,SHOP,SHOPIFY INC,23000,23000,2.65M,2.65M,NEW,3.1%
128030202,CALM,CAL MAINE FOODS INC,7125,7125,709.86K,709.86K,NEW,0.83%
458140100,INTC,INTEL CORP,29738,29738,666.13K,666.13K,NEW,0.78%
958102105,WDC,WESTERN DIGITAL CORP,10072,10072,644.51K,644.51K,NEW,0.75%
19260Q107,COIN,COINBASE GLOBAL INC,1822,1822,638.59K,638.59K,NEW,0.74%
462222100,IONS,IONIS PHARMACEUTICALS INC,14424,14424,569.89K,569.89K,NEW,0.66%
G3643J108,FLUT,FLUTTER ENTMT PLC,1946,1946,556.09K,556.09K,NEW,0.65%
G7997R103,STX,SEAGATE TECHNOLOGY HLDNGS PL,3830,3830,552.78K,552.78K,NEW,0.64%
20825C104,COP,CONOCOPHILLIPS,5904,5904,529.83K,529.83K,NEW,0.62%
810186106,SMG,SCOTTS MIRACLE-GRO CO,7812,7812,515.28K,515.28K,NEW,0.6%
16119P108,CHTR,CHARTER COMMUNICATIONS INC N,1238,1238,506.11K,506.11K,NEW,0.59%
687793109,OSCR,OSCAR HEALTH INC,22814,22814,489.13K,489.13K,NEW,0.57%
442487401,HOV,HOVNANIAN ENTERPRISES INC,4598,4598,480.72K,480.72K,NEW,0.56%
60770K107,MRNA,MODERNA INC,17216,17216,474.99K,474.99K,NEW,0.55%
22052L104,CTVA,CORTEVA INC,5819,5819,433.69K,433.69K,NEW,0.5%
N00985106,AER,AERCAP HOLDINGS NV,3543,3543,414.53K,414.53K,NEW,0.48%
697435105,PANW,PALO ALTO NETWORKS INC,2011,2011,411.53K,411.53K,NEW,0.48%
00912X302,AL,AIR LEASE CORP,6876,6876,402.18K,402.18K,NEW,0.47%
457669307,INSM,INSMED INC,3909,3909,393.4K,393.4K,NEW,0.46%
G6359F137,NBR,NABORS INDUSTRIES LTD,13987,13987,391.92K,391.92K,NEW,0.46%
874054109,TTWO,TAKE-TWO INTERACTIVE SOFTWAR,1595,1595,387.35K,387.35K,NEW,0.45%
594918104,MSFT,MICROSOFT CORP,777,777,386.49K,386.49K,NEW,0.45%
392709101,GRBK,GREEN BRICK PARTNERS INC,6098,6098,383.44K,383.44K,NEW,0.45%
91879Q109,MTN,VAIL RESORTS INC,2426,2426,381.2K,381.2K,NEW,0.44%
369604301,GE,GE AEROSPACE,1478,1478,380.42K,380.42K,NEW,0.44%
512807306,LRCX,LAM RESEARCH CORP,3846,3846,374.37K,374.37K,NEW,0.44%
92826C839,V,VISA INC,1038,1038,368.54K,368.54K,NEW,0.43%
03753U106,APLS,APELLIS PHARMACEUTICALS INC,21011,21011,363.7K,363.7K,NEW,0.42%
71742Q106,PAHC,PHIBRO ANIMAL HEALTH CORP,14182,14182,362.21K,362.21K,NEW,0.42%
169905106,CHH,CHOICE HOTELS INTL INC,2849,2849,361.48K,361.48K,NEW,0.42%
444859102,HUM,HUMANA INC,1457,1457,356.21K,356.21K,NEW,0.41%
872590104,TMUS,T-MOBILE US INC,1489,1489,354.77K,354.77K,NEW,0.41%
21044C107,ROAD,CONSTRUCTION PARTNERS INC,3303,3303,351.04K,351.04K,NEW,0.41%
191216100,KO,COCA COLA CO,4874,4874,344.84K,344.84K,NEW,0.4%
450056106,IRTC,IRHYTHM TECHNOLOGIES INC,2223,2223,342.25K,342.25K,NEW,0.4%
231021106,CMI,CUMMINS INC,1040,1040,340.6K,340.6K,NEW,0.4%
81663L200,WGS,GENEDX HOLDINGS CORP,3677,3677,339.42K,339.42K,NEW,0.4%
10576N102,BRZE,BRAZE INC,12055,12055,338.75K,338.75K,NEW,0.39%
G1151C101,ACN,ACCENTURE PLC IRELAND,1133,1133,338.64K,338.64K,NEW,0.39%
05478C105,AZEK,AZEK CO INC,6139,6139,333.65K,333.65K,NEW,0.39%
09260D107,BX,BLACKSTONE INC,2185,2185,326.83K,326.83K,NEW,0.38%
