CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
82509L107,SHOP,SHOPIFY INC,159500,156053,18.4M,18M,+4527.2%,8.9%
00724F101,ADBE,ADOBE INC,47000,45600,18.18M,17.64M,+3257.1%,8.8%
172967424,C,CITIGROUP INC,152500,152500,12.98M,12.98M,NEW,6.2%
931142103,WMT,WALMART INC,101000,78963,9.88M,7.72M,+358.3%,4.8%
38141G104,GS,GOLDMAN SACHS GROUP INC,7650,7650,5.41M,5.41M,NEW,2.6%
88160R101,TSLA,TESLA INC,18752,16792,5.96M,5.33M,+856.7%,2.9%
464287432,TLT,ISHARES TR,56581,56581,4.99M,4.99M,NEW,2.4%
79466L302,CRM,SALESFORCE INC,23800,15825,6.49M,4.32M,+198.4%,3.1%
91912E105,VALE,VALE S A,329753,329753,3.2M,3.2M,NEW,1.5%
042068205,ARM,ARM HOLDINGS PLC,24399,18333,3.95M,2.96M,+302.2%,1.9%
92189F676,SMH,VANECK ETF TRUST,10437,9232,2.91M,2.57M,+766.1%,1.4%
345370860,F,FORD MTR CO,250648,230252,2.72M,2.5M,+1128.9%,1.3%
01609W102,BABA,ALIBABA GROUP HLDG LTD,104500,20000,11.85M,2.27M,+23.7%,5.7%
500754106,KHC,KRAFT HEINZ CO,75500,75500,1.95M,1.95M,NEW,0.94%
482497104,BEKE,KE HLDGS INC,130534,106034,2.32M,1.88M,+432.8%,1.1%
056752108,BIDU,BAIDU INC,47000,20264,4.03M,1.74M,+75.8%,1.9%
86800U302,SMCI,SUPER MICRO COMPUTER INC,75505,32354,3.7M,1.59M,+75%,1.8%
009066101,ABNB,AIRBNB INC,14636,11380,1.94M,1.51M,+349.5%,0.93%
87612E106,TGT,TARGET CORP,25900,14674,2.56M,1.45M,+130.7%,1.2%
949746101,WFC,WELLS FARGO CO NEW,25000,14250,2M,1.14M,+132.6%,0.96%
37045V100,GM,GENERAL MTRS CO,33368,22260,1.64M,1.1M,+200.4%,0.79%
71654V408,PBR,PETROLEO BRASILEIRO SA PETRO,168984,86959,2.11M,1.09M,+106%,1%
594918104,MSFT,MICROSOFT CORP,2150,2150,1.07M,1.07M,NEW,0.51%
62914V106,NIO,NIO INC,838000,289993,2.87M,994.56K,+52.9%,1.4%
24703L202,DELL,DELL TECHNOLOGIES INC,7932,7932,972K,972K,NEW,0.47%
717081103,PFE,PFIZER INC,75000,38826,1.82M,941.14K,+107.3%,0.88%
852234103,XYZ,BLOCK INC,24273,13678,1.65M,929.22K,+129.1%,0.79%
285512109,EA,ELECTRONIC ARTS INC,7500,5650,1.2M,902.49K,+305.4%,0.58%
76954A103,RIVN,RIVIAN AUTOMOTIVE INC,77472,63723,1.06M,875.17K,+463.5%,0.51%
482480100,KLAC,KLA CORP,924,924,828K,828K,NEW,0.4%
90353T100,UBER,UBER TECHNOLOGIES INC,44274,8366,4.13M,780.59K,+23.3%,2%
550021109,LULU,LULULEMON ATHLETICA INC,2895,2895,688K,688K,NEW,0.33%
166764100,CVX,CHEVRON CORP NEW,4230,4230,606K,606K,NEW,0.29%
98422D105,XPEV,XPENG INC,30000,30000,536K,536K,NEW,0.26%
