CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
M7S64H106,MNDY,MONDAY COM LTD,7000,7000,2.2M,2.2M,NEW,1.1%
023135106,AMZN,AMAZON COM INC,24200,9500,5.31M,2.08M,+64.6%,2.8%
573874104,MRVL,MARVELL TECHNOLOGY INC,55000,13500,4.26M,1.04M,+32.5%,2.2%
67066G104,NVDA,NVIDIA CORPORATION,56000,6000,8.85M,947.94K,+12%,4.6%
30303M102,META,META PLATFORMS INC,4050,1100,2.99M,811.9K,+37.3%,1.6%
337738108,FISV,FISERV INC,4100,3600,706.88K,620.68K,+720%,0.37%
02079K305,GOOGL,ALPHABET INC,45300,2900,7.98M,511.07K,+6.8%,4.2%
443573100,HUBS,HUBSPOT INC,7500,900,4.17M,500.97K,+13.6%,2.2%
172967424,C,CITIGROUP INC,19000,5600,1.62M,476.67K,+41.8%,0.84%
595112103,MU,MICRON TECHNOLOGY INC,28400,3800,3.5M,468.35K,+15.4%,1.8%
254687106,DIS,DISNEY WALT CO,12100,3600,1.5M,446.44K,+42.4%,0.78%
037833100,AAPL,APPLE INC,19220,1840,3.94M,377.51K,+10.6%,2.1%
453204109,PI,IMPINJ INC,13500,3000,1.5M,333.21K,+28.6%,0.78%
58933Y105,MRK,MERCK & CO INC,14200,4200,1.12M,332.47K,+42%,0.59%
060505104,BAC,BANK AMERICA CORP,43000,6900,2.03M,326.51K,+19.1%,1.1%
338307101,FIVN,FIVE9 INC,68000,12000,1.8M,317.76K,+21.4%,0.94%
09073M104,TECH,BIO-TECHNE CORP,28000,6000,1.44M,308.7K,+27.3%,0.75%
70450Y103,PYPL,PAYPAL HLDGS INC,11000,4000,817.52K,297.28K,+57.1%,0.43%
G1151C101,ACN,ACCENTURE PLC IRELAND,4700,950,1.4M,283.95K,+25.3%,0.73%
032654105,ADI,ANALOG DEVICES INC,30311,1000,7.21M,238.02K,+3.4%,3.8%
532457108,LLY,ELI LILLY & CO,1820,280,1.42M,218.27K,+18.2%,0.74%
697435105,PANW,PALO ALTO NETWORKS INC,18200,1000,3.72M,204.64K,+5.8%,1.9%
438516106,HON,HONEYWELL INTL INC,6000,800,1.4M,186.3K,+15.4%,0.73%
45826J105,NTLA,INTELLIA THERAPEUTICS INC,100000,19000,938K,178.22K,+23.5%,0.49%
74276L105,PRCT,PROCEPT BIOROBOTICS CORP,19000,3000,1.09M,172.8K,+18.8%,0.57%
57636Q104,MA,MASTERCARD INCORPORATED,4500,300,2.53M,168.58K,+7.1%,1.3%
243537107,DECK,DECKERS OUTDOOR CORP,6650,1600,685.41K,164.91K,+31.7%,0.36%
025816109,AXP,AMERICAN EXPRESS CO,5000,500,1.59M,159.49K,+11.1%,0.83%
747525103,QCOM,QUALCOMM INC,1000,1000,159.26K,159.26K,NEW,0.08%
00724F101,ADBE,ADOBE INC,14616,400,5.65M,154.75K,+2.8%,3%
654106103,NKE,NIKE INC,21660,2100,1.54M,149.18K,+10.7%,0.8%
857477103,STT,STATE STR CORP,8200,1200,871.99K,127.61K,+17.1%,0.45%
717081103,PFE,PFIZER INC,51000,4500,1.24M,109.08K,+9.7%,0.65%
07373V105,BEAM,BEAM THERAPEUTICS INC,51000,6000,867.51K,102.06K,+13.3%,0.45%
235851102,DHR,DANAHER CORPORATION,4500,500,888.93K,98.77K,+12.5%,0.46%
855244109,SBUX,STARBUCKS CORP,9000,1000,824.67K,91.63K,+12.5%,0.43%
82509L107,SHOP,SHOPIFY INC,2800,650,322.98K,74.98K,+30.2%,0.17%
169656105,CMG,CHIPOTLE MEXICAN GRILL INC,20500,1300,1.15M,73K,+6.8%,0.6%
911312106,UPS,UNITED PARCEL SERVICE INC,700,700,70.66K,70.66K,NEW,0.04%
19260Q107,COIN,COINBASE GLOBAL INC,800,180,280.39K,63.09K,+29%,0.15%
76156B107,RVLV,REVOLVE GROUP INC,3000,3000,60.15K,60.15K,NEW,0.03%
682189105,ON,ON SEMICONDUCTOR CORP,1700,900,89.1K,47.17K,+112.5%,0.05%
036752103,ELV,ELEVANCE HEALTH INC,700,100,272.27K,38.9K,+16.7%,0.14%
252131107,DXCM,DEXCOM INC,1500,400,130.94K,34.92K,+36.4%,0.07%
674599105,OXY,OCCIDENTAL PETE CORP,18200,800,764.58K,33.61K,+4.6%,0.4%
N53745100,LYB,LYONDELLBASELL INDUSTRIES N,1700,500,98.36K,28.93K,+41.7%,0.05%
60871R209,TAP,MOLSON COORS BEVERAGE CO,4300,600,206.79K,28.85K,+16.2%,0.11%
125269100,CF,CF INDS HLDGS INC,12700,300,1.17M,27.6K,+2.4%,0.61%
406216101,HAL,HALLIBURTON CO,5000,1300,101.9K,26.49K,+35.1%,0.05%
127097103,CTRA,COTERRA ENERGY INC,10000,1000,253.8K,25.38K,+11.1%,0.13%
949746101,WFC,WELLS FARGO CO NEW,4800,300,384.58K,24.04K,+6.7%,0.2%
934423104,WBD,WARNER BROS DISCOVERY INC,19000,2000,217.74K,22.92K,+11.8%,0.11%
31428X106,FDX,FEDEX CORP,1300,100,295.5K,22.73K,+8.3%,0.15%
902494103,TSN,TYSON FOODS INC,2000,400,111.88K,22.38K,+25%,0.06%
91913Y100,VLO,VALERO ENERGY CORP,1800,150,241.96K,20.16K,+9.1%,0.13%
693718108,PCAR,PACCAR INC,2200,200,209.13K,19.01K,+10%,0.11%
90353T100,UBER,UBER TECHNOLOGIES INC,2550,200,237.91K,18.66K,+8.5%,0.12%
231021106,CMI,CUMMINS INC,450,50,147.38K,16.38K,+12.5%,0.08%
59156R108,MET,METLIFE INC,2100,200,168.88K,16.08K,+10.5%,0.09%
37940X102,GPN,GLOBAL PMTS INC,7200,200,576.29K,16.01K,+2.9%,0.3%
57667L107,MTCH,MATCH GROUP INC NEW,6250,500,193.06K,15.45K,+8.7%,0.1%
00287Y109,ABBV,ABBVIE INC,1020,80,189.33K,14.85K,+8.5%,0.1%
016255101,ALGN,ALIGN TECHNOLOGY INC,700,70,132.53K,13.25K,+11.1%,0.07%
23331A109,DHI,D R HORTON INC,2000,100,257.84K,12.89K,+5.3%,0.13%
962166104,WY,WEYERHAEUSER CO MTN BE,5000,500,128.45K,12.85K,+11.1%,0.07%
26875P101,EOG,EOG RES INC,1500,100,179.41K,11.96K,+7.1%,0.09%
550021109,LULU,LULULEMON ATHLETICA INC,600,50,142.55K,11.88K,+9.1%,0.07%
G50871105,JAZZ,JAZZ PHARMACEUTICALS PLC,1250,100,132.65K,10.61K,+8.7%,0.07%
87043Q108,SG,SWEETGREEN INC,4600,500,68.45K,7.44K,+12.2%,0.04%
038222105,AMAT,APPLIED MATLS INC,26650,0,4.88M,0,NO CHANGE,2.5%
882508104,TXN,TEXAS INSTRS INC,13000,0,2.7M,0,NO CHANGE,1.4%
38141G104,GS,GOLDMAN SACHS GROUP INC,2550,0,1.8M,0,NO CHANGE,0.94%
888787108,TOST,TOAST INC,39000,0,1.73M,0,NO CHANGE,0.9%
75513E101,RTX,RTX CORPORATION,11700,0,1.71M,0,NO CHANGE,0.89%
46625H100,JPM,JPMORGAN CHASE & CO.,5850,0,1.7M,0,NO CHANGE,0.88%
244199105,DE,DEERE & CO,2750,0,1.4M,0,NO CHANGE,0.73%
191216100,KO,COCA COLA CO,19000,0,1.34M,0,NO CHANGE,0.7%
12504L109,CBRE,CBRE GROUP INC,9500,0,1.33M,0,NO CHANGE,0.69%
79466L302,CRM,SALESFORCE INC,4650,0,1.27M,0,NO CHANGE,0.66%
29355A107,ENPH,ENPHASE ENERGY INC,29000,0,1.15M,0,NO CHANGE,0.6%
H17182108,CRSP,CRISPR THERAPEUTICS AG,21000,0,1.02M,0,NO CHANGE,0.53%
125523100,CI,THE CIGNA GROUP,2900,0,958.68K,0,NO CHANGE,0.5%
500754106,KHC,KRAFT HEINZ CO,33800,0,872.72K,0,NO CHANGE,0.46%
17275R102,CSCO,CISCO SYS INC,12000,0,832.56K,0,NO CHANGE,0.43%
256677105,DG,DOLLAR GEN CORP NEW,6700,0,766.35K,0,NO CHANGE,0.4%
478160104,JNJ,JOHNSON & JOHNSON,4850,0,740.84K,0,NO CHANGE,0.39%
75886F107,REGN,REGENERON PHARMACEUTICALS,1400,0,735K,0,NO CHANGE,0.38%
031162100,AMGN,AMGEN INC,2500,0,698.02K,0,NO CHANGE,0.36%
171779309,CIEN,CIENA CORP,8000,0,650.64K,0,NO CHANGE,0.34%
92532F100,VRTX,VERTEX PHARMACEUTICALS INC,1200,0,534.24K,0,NO CHANGE,0.28%
37045V100,GM,GENERAL MTRS CO,10500,0,516.71K,0,NO CHANGE,0.27%
458140100,INTC,INTEL CORP,21200,0,474.88K,0,NO CHANGE,0.25%
G5960L103,MDT,MEDTRONIC PLC,5000,0,435.85K,0,NO CHANGE,0.23%
345370860,F,FORD MTR CO,32000,0,347.2K,0,NO CHANGE,0.18%
126650100,CVS,CVS HEALTH CORP,4000,0,275.92K,0,NO CHANGE,0.14%
501044101,KR,KROGER CO,3600,0,258.23K,0,NO CHANGE,0.13%
58733R102,MELI,MERCADOLIBRE INC,95,0,248.29K,0,NO CHANGE,0.13%
