CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
77311W101,RKT,ROCKET COS INC,2174449,2174449,42.14M,42.14M,NEW,6.4%
02079K305,GOOGL,ALPHABET INC,132184,132184,32.13M,32.13M,NEW,4.9%
879433829,TDS,TELEPHONE & DATA SYS INC,531692,531692,20.86M,20.86M,NEW,3.2%
461202103,INTU,INTUIT,78110,29021,53.34M,19.82M,+59.1%,8.2%
20717M103,CFLT,CONFLUENT INC,1750817,543184,34.67M,10.76M,+45%,5.3%
H5919C104,ONON,ON HLDG AG,579034,202856,24.52M,8.59M,+53.9%,3.8%
58733R102,MELI,MERCADOLIBRE INC,12079,1437,28.23M,3.36M,+13.5%,4.3%
751212101,RL,RALPH LAUREN CORP,118290,820,37.09M,257.12K,+0.7%,5.7%
30303M102,META,META PLATFORMS INC,76272,0,56.01M,0,NO CHANGE,8.6%
64110L106,NFLX,NETFLIX INC,30081,0,36.06M,0,NO CHANGE,5.5%
22160N109,CSGP,COSTAR GROUP INC,510201,-2306,43.05M,-194.56K,-0.4%,6.6%
G6683N103,NU,NU HLDGS LTD,2724091,-88344,43.61M,-1.41M,-3.1%,6.7%
531229755,FWONK,LIBERTY MEDIA CORP DEL,328829,-31550,34.35M,-3.3M,-8.8%,5.3%
253393102,DKS,DICKS SPORTING GOODS INC,151329,-19402,33.63M,-4.31M,-11.4%,5.1%
171779309,CIEN,CIENA CORP,339141,-39821,49.4M,-5.8M,-10.5%,7.6%
G93A5A101,VIK,VIKING HOLDINGS LTD,619995,-165865,38.54M,-10.31M,-21.1%,5.9%
00827B106,AFRM,AFFIRM HLDGS INC,415599,-175477,30.37M,-12.82M,-29.7%,4.6%
88160R101,TSLA,TESLA INC,0,-55941,0,-17.77M,CLOSE,0%
31488V107,FERG,FERGUSON ENTERPRISES INC,68344,-80137,15.35M,-18M,-54%,2.3%
143130102,KMX,CARMAX INC,0,-606928,0,-40.79M,CLOSE,0%
Total,,,,,653.36M,23.21M,+3.9%,100%
