CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
46438F101,IBIT,ISHARES BITCOIN TR,1000000,1000000,65M,65M,NEW,6.4%
G6683N103,NU,NU HLDGS LTD,4000900,4000900,64.05M,64.05M,NEW,6.3%
457669307,INSM,INSMED INC,1021000,301000,147.03M,43.35M,+41.8%,14.5%
539830109,LMT,LOCKHEED MARTIN CORP,27000,27000,13.48M,13.48M,NEW,1.3%
75513E101,RTX,RTX CORPORATION,63000,63000,10.54M,10.54M,NEW,1%
86384P109,STUB,STUBHUB HLDGS INC,500000,500000,8.42M,8.42M,NEW,0.83%
349381103,FIGR,FIGURE TECHNOLOGY SOLUTIO,207000,207000,7.53M,7.53M,NEW,0.74%
023135106,AMZN,AMAZON COM INC,31500,31500,6.92M,6.92M,NEW,0.68%
256163106,DOCU,DOCUSIGN INC,85400,85400,6.16M,6.16M,NEW,0.61%
47089W104,ALTS,ALT5 SIGMA CORP,1800000,1800000,4.84M,4.84M,NEW,0.48%
98423F109,XMTR,XOMETRY INC,5000,5000,272K,272K,NEW,0.03%
00766T100,ACM,AECOM,2000,2000,261K,261K,NEW,0.03%
98980L101,ZM,ZOOM VIDEO COMMUNICATIONS IN,3000,3000,248K,248K,NEW,0.02%
989207105,ZBRA,ZEBRA TECHNOLOGIES CORPORATI,825,825,245K,245K,NEW,0.02%
58733R102,MELI,MERCADOLIBRE INC,42700,0,99.79M,0,NO CHANGE,9.9%
881624209,TEVA,TEVA PHARMACEUTICAL INDS LTD,2065000,0,41.71M,0,NO CHANGE,4.1%
P5626F128,IFS,INTERCORP FINL SVCS INC,1022210,0,40.89M,0,NO CHANGE,4%
042068205,ARM,ARM HOLDINGS PLC,225000,0,31.84M,0,NO CHANGE,3.1%
594918104,MSFT,MICROSOFT CORP,57100,0,29.57M,0,NO CHANGE,2.9%
02079K107,GOOG,ALPHABET INC,111000,0,27.03M,0,NO CHANGE,2.7%
595112103,MU,MICRON TECHNOLOGY INC,145000,0,24.26M,0,NO CHANGE,2.4%
697435105,PANW,PALO ALTO NETWORKS INC,110000,0,22.4M,0,NO CHANGE,2.2%
532457108,LLY,ELI LILLY & CO,28500,0,21.75M,0,NO CHANGE,2.1%
30303M102,META,META PLATFORMS INC,27000,0,19.83M,0,NO CHANGE,2%
46625H100,JPM,JPMORGAN CHASE & CO.,56000,0,17.66M,0,NO CHANGE,1.7%
925050106,VRNA,VERONA PHARMA PLC,135000,0,14.41M,0,NO CHANGE,1.4%
931142103,WMT,WALMART INC,120000,0,12.37M,0,NO CHANGE,1.2%
98138H101,WDAY,WORKDAY INC,48000,0,11.55M,0,NO CHANGE,1.1%
46429B598,INDA,ISHARES TR,210000,0,10.93M,0,NO CHANGE,1.1%
01609W102,BABA,ALIBABA GROUP HLDG LTD,45000,0,8.04M,0,NO CHANGE,0.79%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,15000,0,7.36M,0,NO CHANGE,0.73%
18915M107,NET,CLOUDFLARE INC,18000,0,3.86M,0,NO CHANGE,0.38%
046353108,AZN,ASTRAZENECA PLC,50000,0,3.84M,0,NO CHANGE,0.38%
573874104,MRVL,MARVELL TECHNOLOGY INC,45000,0,3.78M,0,NO CHANGE,0.37%
81369Y209,XLV,SELECT SECTOR SPDR TR,25000,0,3.48M,0,NO CHANGE,0.34%
399909100,GGAL,GRUPO FINANCIERO GALICIA S.A,99312,0,2.74M,0,NO CHANGE,0.27%
872590104,TMUS,T-MOBILE US INC,8000,0,1.92M,0,NO CHANGE,0.19%
88160R101,TSLA,TESLA INC,4000,0,1.78M,0,NO CHANGE,0.18%
78463V107,GLD,SPDR GOLD TR,5000,0,1.78M,0,NO CHANGE,0.18%
81369Y506,XLE,SELECT SECTOR SPDR TR,16000,0,1.43M,0,NO CHANGE,0.14%
81369Y605,XLF,SELECT SECTOR SPDR TR,26000,0,1.4M,0,NO CHANGE,0.14%
464287556,IBB,ISHARES TR,6500,0,938K,0,NO CHANGE,0.09%
674599105,OXY,OCCIDENTAL PETE CORP,15000,0,709K,0,NO CHANGE,0.07%
37950E259,ARGT,GLOBAL X FDS,8900,0,621K,0,NO CHANGE,0.06%
058934100,BBAR,BANCO BBVA ARGENTINA S A,63000,0,524K,0,NO CHANGE,0.05%
019770106,ALLO,ALLOGENE THERAPEUTICS INC,100000,0,124K,0,NO CHANGE,0.01%
632307104,NTRA,NATERA INC,830303,-19117,133.65M,-3.08M,-2.3%,13.2%
03831W108,APP,APPLOVIN CORP,0,-14400,0,-5.04M,CLOSE,0%
146869102,CVNA,CARVANA CO,0,-15000,0,-5.05M,CLOSE,0%
11135F101,AVGO,BROADCOM INC,0,-23000,0,-6.34M,CLOSE,0%
007903107,AMD,ADVANCED MICRO DEVICES INC,0,-90000,0,-12.77M,CLOSE,0%
984245100,YPF,YPF SOCIEDAD ANONIMA,1080000,-920000,26.23M,-22.35M,-46%,2.6%
67066G104,NVDA,NVIDIA CORPORATION,112000,-180000,20.9M,-33.58M,-61.6%,2.1%
19247G107,COHR,COHERENT CORP,0,-450000,0,-40.14M,CLOSE,0%
037833100,AAPL,APPLE INC,96100,-210000,24.47M,-53.47M,-68.6%,2.4%
46428Q109,SLV,ISHARES SILVER TR,25000,-1804000,1.06M,-76.42M,-98.6%,0.1%
92189F676,SMH,VANECK ETF TRUST,3000,-306000,979K,-99.86M,-99%,0.1%
Total,,,,,1.01B,-126.8M,-11.9%,100%
