CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
68389X105,ORCL,ORACLE CORP,8596,1187,2.42M,333.83K,+16%,1.2%
98980G102,ZS,ZSCALER INC,1080,1080,323.63K,323.63K,NEW,0.16%
46438F101,IBIT,ISHARES BITCOIN TRUST ETF,3945,3945,256.43K,256.43K,NEW,0.12%
172967424,C,CITIGROUP INC,11523,2350,1.17M,238.53K,+25.6%,0.56%
46654Q203,JEPQ,J P MORGAN EXCHANGE TRADED F,20294,3958,1.17M,227.66K,+24.2%,0.56%
46641Q332,JEPI,J P MORGAN EXCHANGE TRADED F,16196,3811,924.8K,217.61K,+30.8%,0.44%
46138E362,SPHD,INVESCO EXCH TRADED FD TR II,4179,4179,206.65K,206.65K,NEW,0.1%
464287168,DVY,ISHARES TR,1441,1441,204.78K,204.78K,NEW,0.1%
00724F101,ADBE,ADOBE INC,4451,568,1.57M,200.36K,+14.6%,0.75%
46625H100,JPM,JPMORGAN CHASE & CO.,12338,520,3.89M,164.02K,+4.4%,1.9%
58733R102,MELI,MERCADOLIBRE INC,1067,68,2.49M,158.91K,+6.8%,1.2%
38141G104,GS,GOLDMAN SACHS GROUP INC,1779,155,1.42M,123.43K,+9.5%,0.68%
46120E602,ISRG,INTUITIVE SURGICAL INC,9379,275,4.19M,122.99K,+3%,2%
81762P102,NOW,SERVICENOW INC,4064,70,3.74M,64.42K,+1.8%,1.8%
478160104,JNJ,JOHNSON & JOHNSON,7699,320,1.43M,59.33K,+4.3%,0.68%
79466L302,CRM,SALESFORCE INC,10234,150,2.43M,35.55K,+1.5%,1.2%
037833100,AAPL,APPLE INC,39545,60,10.07M,15.28K,+0.2%,4.8%
464287788,IYF,ISHARES TR,16608,107,2.1M,13.55K,+0.6%,1%
02079K305,GOOGL,ALPHABET INC,18170,50,4.42M,12.16K,+0.3%,2.1%
922475108,VEEV,VEEVA SYS INC,984,40,293.14K,11.92K,+4.2%,0.14%
22160K105,COST,COSTCO WHSL CORP NEW,3463,10,3.21M,9.26K,+0.3%,1.5%
45168D104,IDXX,IDEXX LABS INC,552,10,352.67K,6.39K,+1.8%,0.17%
293792107,EPD,ENTERPRISE PRODS PARTNERS L,11412,191,356.85K,5.97K,+1.7%,0.17%
464287804,IJR,ISHARES TR,28490,50,3.39M,5.94K,+0.2%,1.6%
464287515,IGV,ISHARES TR,14069,50,1.62M,5.75K,+0.4%,0.78%
46429B663,HDV,ISHARES TR,14376,43,1.76M,5.27K,+0.3%,0.84%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,2536,10,1.24M,4.9K,+0.4%,0.6%
464287507,IJH,ISHARES TR,28080,34,1.83M,2.22K,+0.1%,0.88%
023135106,AMZN,AMAZON COM INC,30138,10,6.62M,2.2K,+0%,3.2%
92826C839,V,VISA INC,16685,6,5.7M,2.05K,+0%,2.7%
74348A467,NOBL,PROSHARES TR,3445,13,355.1K,1.34K,+0.4%,0.17%
464287598,IWD,ISHARES TR,3651,6,743.24K,1.22K,+0.2%,0.36%
