CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
594918104,MSFT,MICROSOFT CORP,59543261,49618571,30.84B,25.7B,+500%,6.7%
060505104,BAC,BANK AMERICA CORP,46516728,40235201,2.4B,2.08B,+640.5%,0.52%
038222105,AMAT,APPLIED MATLS INC,9129483,7856576,1.87B,1.61B,+617.2%,0.41%
64110W102,NTES,NETEASE INC,8551117,8538717,1.3B,1.3B,+68860.6%,0.28%
907818108,UNP,UNION PAC CORP,9177002,3861636,2.17B,912.77M,+72.7%,0.47%
29444U700,EQIX,EQUINIX INC,1186497,953001,929.31M,746.43M,+408.1%,0.2%
253868103,DLR,DIGITAL RLTY TR INC,4807512,4195862,831.12M,725.38M,+686%,0.18%
064058100,BK,BANK NEW YORK MELLON CORP,7076729,6119749,771.08M,666.81M,+639.5%,0.17%
03073E105,COR,CENCORA INC,1475859,1241186,461.25M,387.91M,+528.9%,0.1%
22822V101,CCI,CROWN CASTLE INC,4471120,3824778,431.42M,369.05M,+591.8%,0.09%
655844108,NSC,NORFOLK SOUTHN CORP,1306203,1103748,392.4M,331.58M,+545.2%,0.09%
009066101,ABNB,AIRBNB INC,3325498,2724682,403.78M,330.83M,+453.5%,0.09%
28176E108,EW,EDWARDS LIFESCIENCES CORP,5584646,4108270,434.32M,319.5M,+278.3%,0.09%
030420103,AWK,AMERICAN WTR WKS CO INC NEW,2596125,2058656,361.35M,286.54M,+383%,0.08%
30225T102,EXR,EXTRA SPACE STORAGE INC,2187795,1969013,308.35M,277.51M,+900%,0.07%
46284V101,IRM,IRON MTN INC DEL,3161589,2708560,322.29M,276.11M,+597.9%,0.07%
40415F101,HDB,HDFC BANK LTD,7944403,7864692,271.38M,268.66M,+9866.5%,0.06%
98138H101,WDAY,WORKDAY INC,3761599,1103421,905.53M,265.63M,+41.5%,0.2%
29476L107,EQR,EQUITY RESIDENTIAL,4500885,4039752,291.34M,261.49M,+876%,0.06%
29082A107,EMBJ,EMBRAER S.A.,4112485,4105562,248.6M,248.18M,+59303.2%,0.05%
009158106,APD,AIR PRODS & CHEMS INC,1031306,892793,281.26M,243.48M,+644.6%,0.06%
302130109,EXPD,EXPEDITORS INTL WASH INC,1887853,1661457,231.43M,203.68M,+733.9%,0.05%
297178105,ESS,ESSEX PPTY TR INC,743954,674617,199.13M,180.57M,+973%,0.04%
36118L106,FUTU,FUTU HLDGS LTD,1126633,1002171,195.93M,174.29M,+805.2%,0.04%
59522J103,MAA,MID-AMER APT CMNTYS INC,1208081,1040525,168.81M,145.39M,+621%,0.04%
01609W102,BABA,ALIBABA GROUP HLDG LTD,5762261,772642,1.03B,138.09M,+15.5%,0.22%
015271109,ARE,ALEXANDRIA REAL ESTATE EQ IN,1813955,1652298,151.18M,137.7M,+1022.1%,0.03%
921908844,VIG,VANGUARD SPECIALIZED FUNDS,624303,624303,134.72M,134.72M,NEW,0.03%
42250P103,DOC,HEALTHPEAK PROPERTIES INC,8016692,7007777,153.52M,134.2M,+694.6%,0.03%
49446R109,KIM,KIMCO RLTY CORP,6304639,5322009,137.76M,116.29M,+541.6%,0.03%
090572207,BIO,BIO RAD LABS INC,397171,380422,111.36M,106.67M,+2271.3%,0.02%
459506101,IFF,INTERNATIONAL FLAVORS&FRAGRA,4706279,1598266,289.62M,98.36M,+51.4%,0.06%
36467J108,GLPI,GAMING & LEISURE PPTYS INC,2369851,2077937,110.46M,96.85M,+711.8%,0.02%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,15499686,520693,2.83B,94.98M,+3.5%,0.61%
653656108,NICE,NICE LTD,611955,611955,88.6M,88.6M,NEW,0.02%
035710839,NLY,ANNALY CAPITAL MANAGEMENT IN,5374696,4286893,108.62M,86.64M,+394.1%,0.02%
44107P104,HST,HOST HOTELS & RESORTS INC,5631541,4705282,95.85M,80.08M,+508%,0.02%
049468101,TEAM,ATLASSIAN CORPORATION,2867886,451706,458M,72.14M,+18.7%,0.1%
48553T106,BZ,KANZHUN LIMITED,3706948,2904542,86.59M,67.85M,+362%,0.02%
690742101,OC,OWENS CORNING NEW,1136787,451547,160.81M,63.88M,+65.9%,0.03%
G5279N105,KLAR,KLARNA GROUP PLC,1523689,1523689,55.84M,55.84M,NEW,0.01%
41068X100,HASI,HA SUSTAINABLE INFRA CAP INC,1903532,1766093,58.44M,54.22M,+1285%,0.01%
313745101,FRT,FEDERAL RLTY INVT TR NEW,587687,481427,59.54M,48.77M,+453.1%,0.01%
110448107,BTI,BRITISH AMERN TOB PLC,901511,901511,47.85M,47.85M,NEW,0.01%
637417106,NNN,NNN REIT INC,1247323,1037595,53.1M,44.17M,+494.7%,0.01%
38059T106,GFI,GOLD FIELDS LTD,1023898,1023898,42.96M,42.96M,NEW,<.01%
008492100,ADC,AGREE RLTY CORP,714772,601689,50.78M,42.74M,+532.1%,0.01%
929089100,VOYA,VOYA FINANCIAL INC,1431835,553675,107.1M,41.41M,+63%,0.02%
32054K103,FR,FIRST INDL RLTY TR INC,856308,696596,44.07M,35.85M,+436.2%,<.01%
44332N106,HTHT,H WORLD GROUP LTD,1137700,889869,44.5M,34.8M,+359.1%,<.01%
166764100,CVX,CHEVRON CORP NEW,8616242,196895,1.34B,30.58M,+2.3%,0.29%
400506101,PAC,GRUPO AEROPUERTO DEL PACIFIC,128392,128392,30.45M,30.45M,NEW,<.01%
29670E107,EPRT,ESSENTIAL PPTYS RLTY TR INC,1209778,996473,36M,29.66M,+467.2%,<.01%
093671105,HRB,BLOCK H & R INC,749298,577200,37.89M,29.19M,+335.4%,<.01%
07373V105,BEAM,BEAM THERAPEUTICS INC,1665385,1171977,40.42M,28.44M,+237.5%,<.01%
398182303,AHR,AMERICAN HEALTHCARE REIT INC,841607,674654,35.36M,28.34M,+404.1%,<.01%
42226K105,HR,HEALTHCARE RLTY TR,1947274,1571583,35.11M,28.34M,+418.3%,<.01%
G8068L108,SN,SHARKNINJA INC,394707,251607,40.71M,25.95M,+175.8%,<.01%
446413106,HII,HUNTINGTON INGALLS INDS INC,223774,89920,64.43M,25.89M,+67.2%,0.01%
84472E102,SSB,SOUTHSTATE BK CORP,261694,261694,25.87M,25.87M,NEW,<.01%
554382101,MAC,MACERICH CO,1724727,1402627,31.39M,25.53M,+435.5%,<.01%
462222100,IONS,IONIS PHARMACEUTICALS INC,1154166,363094,75.51M,23.75M,+45.9%,0.02%
00187Y100,APG,API GROUP CORP,2863332,677817,98.41M,23.3M,+31%,0.02%
76243J105,RYTM,RHYTHM PHARMACEUTICALS INC,437472,209845,44.18M,21.19M,+92.2%,<.01%
960413102,WLK,WESTLAKE CORPORATION,917273,265447,70.69M,20.46M,+40.7%,0.02%
093712107,BE,BLOOM ENERGY CORP,416093,233590,35.19M,19.75M,+128%,<.01%
75383L102,RAPP,RAPPORT THERAPEUTICS INC,892258,648378,26.5M,19.26M,+265.9%,<.01%
45378A106,IRT,INDEPENDENCE RLTY TR INC,1312613,1080275,21.51M,17.71M,+465%,<.01%
457730109,INSP,INSPIRE MED SYS INC,833599,225291,61.85M,16.72M,+37%,0.01%
639057207,NWG,NATWEST GROUP PLC,1176671,1176671,16.65M,16.65M,NEW,<.01%
023586506,UHALB,U HAUL HOLDING COMPANY,408626,308485,20.8M,15.7M,+308.1%,<.01%
63633D104,NHI,NATIONAL HEALTH INVS INC,236383,195716,18.79M,15.56M,+481.3%,<.01%
529043101,LXP,LXP INDUSTRIAL TRUST,2057488,1695558,18.44M,15.19M,+468.5%,<.01%
19046P209,CCB,COASTAL FINL CORP WA,168764,132403,18.26M,14.32M,+364.1%,<.01%
156431108,CENX,CENTURY ALUM CO,859900,475904,25.25M,13.97M,+123.9%,<.01%
090043100,BILL,BILL HOLDINGS INC,1521030,253310,80.57M,13.42M,+20%,0.02%
35086T109,FCPT,FOUR CORNERS PPTY TR INC,653350,533408,15.94M,13.02M,+444.7%,<.01%
75734B100,RDDT,REDDIT INC,414089,55574,95.24M,12.78M,+15.5%,0.02%
89377M109,TMDX,TRANSMEDICS GROUP INC,1069492,113817,120M,12.77M,+11.9%,0.03%
013872106,AA,ALCOA CORP,616926,384919,20.29M,12.66M,+165.9%,<.01%
53566V106,LINE,LINEAGE INC,336418,315565,13M,12.19M,+1513.3%,<.01%
18467V109,YOU,CLEAR SECURE INC,607619,364350,20.28M,12.16M,+149.8%,<.01%
46124J201,IVT,INVENTRUST PPTYS CORP,530820,415604,15.19M,11.89M,+360.7%,<.01%
64361Q101,VNOM,VIPER ENERGY INC,297096,297096,11.36M,11.36M,NEW,<.01%
637870106,NSA,NATIONAL STORAGE AFFILIATES,428779,351538,12.96M,10.62M,+455.1%,<.01%
53228F101,LFST,LIFESTANCE HEALTH GROUP INC,4793336,1839465,26.36M,10.12M,+62.3%,<.01%
