CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
03073E105,COR,CENCORA INC,169665,169665,53.03M,53.03M,NEW,0.26%
34959E109,FTNT,FORTINET INC,508525,508525,42.76M,42.76M,NEW,0.21%
922908363,VOO,VANGUARD INDEX FDS,1691433,69565,1.04B,42.6M,+4.3%,5%
573874104,MRVL,MARVELL TECHNOLOGY INC,436769,432764,36.72M,36.38M,+10805.6%,0.18%
46435G268,SMMD,ISHARES TR,3404659,473942,251.03M,34.94M,+16.2%,1.2%
64110D104,NTAP,NETAPP INC,525780,291857,62.28M,34.57M,+124.8%,0.3%
746729300,PVAL,PUTNAM ETF TRUST,5787089,789767,247.22M,33.74M,+15.8%,1.2%
11135F101,AVGO,BROADCOM INC,385409,86161,127.15M,28.43M,+28.8%,0.61%
876030107,TPR,TAPESTRY INC,275651,224691,31.21M,25.44M,+440.9%,0.15%
67066G104,NVDA,NVIDIA CORPORATION,1388555,71705,259.08M,13.38M,+5.4%,1.3%
88339Y102,EAGL,2023 ETF SERIES TRUST,1411288,420230,44.12M,13.14M,+42.4%,0.21%
458140100,INTC,INTEL CORP,914269,390273,30.67M,13.09M,+74.5%,0.15%
668771108,GEN,GEN DIGITAL INC,522047,458560,14.82M,13.02M,+722.3%,0.07%
482480100,KLAC,KLA CORP,40091,11715,43.24M,12.64M,+41.3%,0.21%
14888U101,CPRX,CATALYST PHARMACEUTICALS INC,680224,603084,13.4M,11.88M,+781.8%,0.06%
110122108,BMY,BRISTOL-MYERS SQUIBB CO,1065333,252666,48.05M,11.4M,+31.1%,0.23%
46124J201,IVT,INVENTRUST PPTYS CORP,394752,394752,11.3M,11.3M,NEW,0.05%
595112103,MU,MICRON TECHNOLOGY INC,88179,67363,14.75M,11.27M,+323.6%,0.07%
G5S37H101,MRX,MAREX GROUP PLC,345739,324004,11.62M,10.89M,+1490.7%,0.06%
64361Q101,VNOM,VIPER ENERGY INC,281036,281036,10.74M,10.74M,NEW,0.05%
G54950103,LIN,LINDE PLC,38541,21263,18.31M,10.1M,+123.1%,0.09%
025537101,AEP,AMERICAN ELEC PWR CO INC,83479,83479,9.39M,9.39M,NEW,0.05%
03027X100,AMT,AMERICAN TOWER CORP NEW,139907,48430,26.91M,9.31M,+52.9%,0.13%
922908751,VB,VANGUARD INDEX FDS,892178,33863,226.86M,8.61M,+3.9%,1.1%
871607107,SNPS,SYNOPSYS INC,19609,17267,9.67M,8.52M,+737.3%,0.05%
92206C664,VTWO,VANGUARD SCOTTSDALE FDS,92441,86655,9.04M,8.48M,+1497.7%,0.04%
00724F101,ADBE,ADOBE INC,195873,23834,69.09M,8.41M,+13.9%,0.33%
743315103,PGR,PROGRESSIVE CORP,183030,32529,45.2M,8.03M,+21.6%,0.22%
500754106,KHC,KRAFT HEINZ CO,381247,298346,9.93M,7.77M,+359.9%,0.05%
