CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
539830109,LMT,LOCKHEED MARTIN CORP,804,804,401.37K,401.37K,NEW,0.99%
21676P103,CPS,COOPER STD HLDGS INC,10404,10404,384.22K,384.22K,NEW,0.94%
461202103,INTU,INTUIT,562,562,383.8K,383.8K,NEW,0.94%
403949100,DINO,HF SINCLAIR CORP,7192,7192,376.43K,376.43K,NEW,0.93%
22160K105,COST,COSTCO WHSL CORP NEW,398,398,368.4K,368.4K,NEW,0.91%
05759B305,BKKT,BAKKT HOLDINGS INC,10213,10213,343.67K,343.67K,NEW,0.85%
053774105,CAR,AVIS BUDGET GROUP,2105,2105,338.01K,338.01K,NEW,0.83%
76155X100,RVMD,REVOLUTION MEDICINES INC,7030,7030,328.3K,328.3K,NEW,0.81%
023586100,UHAL,U HAUL HOLDING COMPANY,5558,5558,317.19K,317.19K,NEW,0.78%
143658300,CCL,CARNIVAL CORP,10645,10645,307.75K,307.75K,NEW,0.76%
92337R101,VERA,VERA THERAPEUTICS INC,10562,10562,306.93K,306.93K,NEW,0.75%
69888T207,PARR,PAR PAC HOLDINGS INC,8607,8607,304.86K,304.86K,NEW,0.75%
620071100,MPAA,MOTORCAR PTS AMER INC,17879,17879,295.72K,295.72K,NEW,0.73%
093671105,HRB,BLOCK H & R INC,5822,5822,294.42K,294.42K,NEW,0.72%
718546104,PSX,PHILLIPS 66,2084,2084,283.47K,283.47K,NEW,0.7%
67103H107,ORLY,OREILLY AUTOMOTIVE INC,2604,2604,280.74K,280.74K,NEW,0.69%
46222L108,IONQ,IONQ INC,4527,4527,278.41K,278.41K,NEW,0.68%
052769106,ADSK,AUTODESK INC,872,872,277.01K,277.01K,NEW,0.68%
007903107,AMD,ADVANCED MICRO DEVICES INC,1705,1705,275.85K,275.85K,NEW,0.68%
58506Q109,MEDP,MEDPACE HLDGS INC,535,535,275.08K,275.08K,NEW,0.68%
95040Q104,WELL,WELLTOWER INC,1504,1504,267.92K,267.92K,NEW,0.66%
03743Q108,APA,APA CORPORATION,10592,10592,257.17K,257.17K,NEW,0.63%
70438V106,PCTY,PAYLOCITY HLDG CORP,1612,1612,256.74K,256.74K,NEW,0.63%
