CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
46090E103,QQQ,INVESCO QQQ TR,425122,355103,255.23M,213.19M,+507.2%,4.5%
03831W108,APP,APPLOVIN CORP,259198,202957,186.24M,145.83M,+360.9%,3.3%
47215P106,JD,JD.COM INC,3514033,3227057,122.92M,112.88M,+1124.5%,2.2%
097023105,BA,BOEING CO,584335,464893,126.12M,100.34M,+389.2%,2.2%
293828877,XOVR,ENTREPRENEURSHARES SERIES TR,4021955,4021955,84.94M,84.94M,NEW,1.5%
64110L106,NFLX,NETFLIX INC,66612,66612,79.86M,79.86M,NEW,1.4%
023135106,AMZN,AMAZON COM INC,427333,341809,93.83M,75.05M,+399.7%,1.7%
169656105,CMG,CHIPOTLE MEXICAN GRILL INC,1621553,1597126,63.55M,62.59M,+6538.4%,1.1%
550021109,LULU,LULULEMON ATHLETICA INC,392958,347643,69.92M,61.86M,+767.2%,1.2%
70450Y103,PYPL,PAYPAL HLDGS INC,815443,815443,54.68M,54.68M,NEW,0.97%
093712107,BE,BLOOM ENERGY CORP,640868,582101,54.2M,49.23M,+990.5%,0.96%
87612E106,TGT,TARGET CORP,622204,538169,55.81M,48.27M,+640.4%,0.99%
N07059210,ASML,ASML HOLDING N V,49277,49277,47.7M,47.7M,NEW,0.85%
21036P108,STZ,CONSTELLATION BRANDS INC,410797,351873,55.32M,47.39M,+597.2%,0.98%
83406F102,SOFI,SOFI TECHNOLOGIES INC,2308987,1721611,61M,45.48M,+293.1%,1.1%
007903107,AMD,ADVANCED MICRO DEVICES INC,252156,252156,40.8M,40.8M,NEW,0.72%
88339J105,TTD,THE TRADE DESK INC,850995,808518,41.71M,39.63M,+1903.4%,0.74%
122017106,BURL,BURLINGTON STORES INC,167326,154323,42.58M,39.28M,+1186.8%,0.76%
81762P102,NOW,SERVICENOW INC,61384,39409,56.49M,36.27M,+179.3%,1%
983134107,WYNN,WYNN RESORTS LTD,275077,275077,35.28M,35.28M,NEW,0.63%
464287655,IWM,ISHARES TR,356960,144326,86.37M,34.92M,+67.9%,1.5%
79466L302,CRM,SALESFORCE INC,144140,144140,34.16M,34.16M,NEW,0.61%
46438F101,IBIT,ISHARES BITCOIN TRUST ETF,4654029,522019,302.51M,33.93M,+12.6%,5.4%
35671D857,FCX,FREEPORT-MCMORAN INC,796768,796768,31.25M,31.25M,NEW,0.55%
