CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
049468101,TEAM,Atlassian Corp,2806888,2041210,448.26M,325.98M,+266.6%,1.7%
79466L302,CRM,Salesforce Inc,1658085,899369,392.97M,213.15M,+118.5%,1.5%
037833100,AAPL,Apple Inc,5561135,800543,1.42B,203.84M,+16.8%,5.3%
023135106,AMZN,Amazon.Com Inc,6045255,842600,1.33B,185.01M,+16.2%,5%
573874104,MRVL,Marvell Technology Inc,2156786,1081473,181.32M,90.92M,+100.6%,0.68%
007903107,AMD,Advanced Micro Devices inc,1459145,509572,236.08M,82.44M,+53.7%,0.88%
594918104,MSFT,Microsoft Corp,4776034,143133,2.47B,74.14M,+3.1%,9.2%
88160R101,TSLA,Tesla Inc,807978,166531,359.32M,74.06M,+26%,1.3%
G3643J108,FLUT,Flutter Entmt PLC,306300,274138,77.8M,69.63M,+852.4%,0.29%
747525103,QCOM,Qualcomm Inc,637540,383457,106.06M,63.79M,+150.9%,0.4%
M22465104,CHKP,Check Point Software Tech LT,887854,285275,183.71M,59.03M,+47.3%,0.69%
G63755105,NIQ,NIQ Global Intelligence PLC,3742451,3742451,58.72M,58.72M,NEW,0.22%
252131107,DXCM,DexCom Inc,1098544,803086,73.92M,54.04M,+271.8%,0.28%
871607107,SNPS,Synopsys Inc,128881,88661,63.59M,43.74M,+220.4%,0.24%
09857L108,BKNG,Booking Holdings Inc,41999,7923,226.76M,42.78M,+23.3%,0.85%
60741F104,MBLY,Mobileye Global Inc,2847895,2847895,40.21M,40.21M,NEW,0.15%
57667L107,MTCH,Match Group Inc,2581589,1060038,91.18M,37.44M,+69.7%,0.34%
872590104,TMUS,T-Mobile US Inc,715202,155260,171.21M,37.17M,+27.7%,0.64%
G6683N103,NU,NU Holdings Ltd.,2832135,1676476,45.34M,26.84M,+145.1%,0.17%
03831W108,APP,Applovin Corp,80911,36522,58.14M,26.24M,+82.3%,0.22%
83088M102,SWKS,Skyworks Solutions Inc,889273,311066,68.46M,23.95M,+53.8%,0.26%
46120E602,ISRG,Intuitive Surgical Inc,249861,50854,111.75M,22.74M,+25.6%,0.42%
679295105,OKTA,Okta Inc,374569,214780,34.35M,19.7M,+134.4%,0.13%
G5279N105,KLAR,Klarna Group PLC,503801,503801,18.46M,18.46M,NEW,0.07%
770700102,HOOD,Robinhood Markets Inc,260599,126614,37.31M,18.13M,+94.5%,0.14%
166764100,CVX,Chevron Corp,495232,108267,76.9M,16.81M,+28%,0.29%
934423104,WBD,Warner Bros Discovery Inc,1277055,840493,24.94M,16.41M,+192.5%,0.09%
833445109,SNOW,Snowflake Inc,129374,70964,29.18M,16.01M,+121.5%,0.11%
771049103,RBLX,Roblox Corp,208295,110974,28.85M,15.37M,+114%,0.11%
90353T100,UBER,Uber Technologies Inc,633016,156487,62.02M,15.33M,+32.8%,0.23%
Y7542C130,STNG,Scorpio Tankers Inc,306299,273302,17.17M,15.32M,+828.3%,0.06%
337738108,FISV,Fiserv Inc,253328,118110,32.66M,15.23M,+87.3%,0.12%
