CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
37890B100,GBTG,GLOBAL BUSINESS TRAVEL GROUP,21453815,21453815,173.35M,173.35M,NEW,16.8%
036752103,ELV,ELEVANCE HEALTH INC FORMERLY,52500,52500,16.96M,16.96M,NEW,1.6%
60855R100,MOH,MOLINA HEALTHCARE INC,58400,58400,11.18M,11.18M,NEW,1.1%
91324P102,UNH,UNITEDHEALTH GROUP INC,27500,27500,9.5M,9.5M,NEW,0.92%
15135B101,CNC,CENTENE CORP DEL,208500,208500,7.44M,7.44M,NEW,0.72%
38046W204,GOCO,GOHEALTH INC,924244,924244,4.45M,4.45M,NEW,0.43%
588056101,MERC,MERCER INTL INC,4648133,1279293,13.39M,3.68M,+38%,1.3%
879433829,TDS,TELEPHONE & DATA SYS INC,876580,6367,34.4M,249.84K,+0.7%,3.3%
278768AB2,SATS,ECHOSTAR CORP,53950906,0,132.82M,0,NO CHANGE,12.9%
02156K103,OPTU,ALTICE USA INC,8189270,0,19.74M,0,NO CHANGE,1.9%
86389T106,MSC,STUDIO CITY INTL HLDGS LTD,3239073,0,8.84M,0,NO CHANGE,0.86%
12769G100,CZR,CAESARS ENTERTAINMENT INC NE,320000,0,8.65M,0,NO CHANGE,0.84%
124830878,CBL,CBL & ASSOC PPTYS INC,117613,0,3.6M,0,NO CHANGE,0.35%
28238P109,EHTH,EHEALTH INC,467395,0,2.01M,0,NO CHANGE,0.2%
N00985106,AER,AERCAP HOLDINGS NV,1304863,-105000,157.89M,-12.71M,-7.4%,15.3%
02913V103,APEI,AMERICAN PUB ED INC,10000,-695379,394.7K,-27.45M,-98.6%,0.04%
278768106,SATS,ECHOSTAR CORP,5599799,-2345042,427.6M,-179.07M,-29.5%,41.4%
Total,,,,,1.03B,7.59M,+1.4%,100%
