CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
02079K305,GOOGL,ALPHABET INC,19192,17724,4.67M,4.31M,+1207.4%,0.63%
38141G104,GS,GOLDMAN SACHS GROUP INC,9298,1609,7.4M,1.28M,+20.9%,1%
38747R827,NVDL,GRANITESHARES ETF TR,45856,9200,4.29M,861.3K,+25.1%,0.58%
617446448,MS,MORGAN STANLEY,40711,4646,6.47M,738.53K,+12.9%,0.88%
30303M102,META,META PLATFORMS INC,134960,996,99.11M,731.44K,+0.7%,13.4%
36828A101,GEV,GE VERNOVA INC,8006,1048,4.92M,644.42K,+15.1%,0.67%
097023105,BA,BOEING CO,7601,2638,1.64M,569.36K,+53.2%,0.22%
231021106,CMI,CUMMINS INC,2074,1210,876K,511.07K,+140%,0.12%
92189F601,NLR,VANECK ETF TRUST,7084,3764,960.95K,510.59K,+113.4%,0.13%
11135F101,AVGO,BROADCOM INC,50853,1342,16.78M,442.74K,+2.7%,2.3%
369604301,GE,GE AEROSPACE,33830,1392,10.18M,418.74K,+4.3%,1.4%
03831W108,APP,APPLOVIN CORP,675,575,485.01K,413.16K,+575%,0.07%
594918104,MSFT,MICROSOFT CORP,121589,760,62.98M,393.64K,+0.6%,8.5%
201723103,CMC,COMMERCIAL METALS CO,36747,6451,2.1M,369.51K,+21.3%,0.28%
46428Q109,SLV,ISHARES SILVER TR,21854,8500,925.95K,360.15K,+63.7%,0.13%
04626A103,ALAB,ASTERA LABS INC,7752,1631,1.52M,319.35K,+26.6%,0.21%
437076102,HD,HOME DEPOT INC,3153,585,1.28M,237.04K,+22.8%,0.17%
00287Y109,ABBV,ABBVIE INC,3137,970,726.34K,224.59K,+44.8%,0.1%
21873S108,CRWV,COREWEAVE INC,12010,1635,1.64M,223.75K,+15.8%,0.22%
46625H100,JPM,JPMORGAN CHASE & CO.,31002,671,9.78M,211.65K,+2.2%,1.3%
808524409,SCHV,SCHWAB STRATEGIC TR,37981,4610,1.11M,134.2K,+13.8%,0.15%
74349Y704,BITU,PROSHARES TR,4000,2500,213.56K,133.47K,+166.7%,0.03%
007903107,AMD,ADVANCED MICRO DEVICES INC,1738,801,281.19K,129.59K,+85.5%,0.04%
16411R208,LNG,CHENIERE ENERGY INC,2000,550,469.96K,129.24K,+37.9%,0.06%
46284V101,IRM,IRON MTN INC DEL,1235,1235,125.9K,125.9K,NEW,0.02%
594972408,MSTR,STRATEGY INC,2000,350,644.42K,112.77K,+21.2%,0.09%
09175A206,BMNR,BITMINE IMMERSION TECNOLOGIE,2000,2000,103.86K,103.86K,NEW,0.01%
74347G440,BITO,PROSHARES TR,17624,5000,346.84K,98.4K,+39.6%,0.05%
911718104,CPER,UNITED STS COMMODITY INDEX F,8350,3200,250.5K,96K,+62.1%,0.03%
03027X100,AMT,AMERICAN TOWER CORP NEW,450,450,86.54K,86.54K,NEW,0.01%
037833100,AAPL,APPLE INC,74122,311,18.87M,79.19K,+0.4%,2.6%
25459W458,SOXL,DIREXION SHS ETF TR,10466,2264,364.64K,78.88K,+27.6%,0.05%
68389X105,ORCL,ORACLE CORP,401,272,112.78K,76.5K,+210.9%,0.02%
00206R102,T,AT&T INC,2500,2400,70.6K,67.78K,+2400%,<.01%
35671D857,FCX,FREEPORT-MCMORAN INC,5300,1500,207.87K,58.83K,+39.5%,0.03%
595112103,MU,MICRON TECHNOLOGY INC,350,350,58.56K,58.56K,NEW,<.01%
N97284108,NBIS,NEBIUS GROUP N.V.,500,500,56.13K,56.13K,NEW,<.01%
088606108,BHP,BHP GROUP LTD,1000,1000,55.75K,55.75K,NEW,<.01%
478160104,JNJ,JOHNSON & JOHNSON,2533,300,469.67K,55.63K,+13.4%,0.06%
21037T109,CEG,CONSTELLATION ENERGY CORP,620,154,204.02K,50.68K,+33%,0.03%
459200101,IBM,INTERNATIONAL BUSINESS MACHS,2101,175,592.82K,49.38K,+9.1%,0.08%
64110L106,NFLX,NETFLIX INC,841,41,1.01M,49.16K,+5.1%,0.14%
81369Y605,XLF,SELECT SECTOR SPDR TR,900,900,48.48K,48.48K,NEW,<.01%
81369Y506,XLE,SELECT SECTOR SPDR TR,500,500,44.67K,44.67K,NEW,<.01%
808524847,SCHH,SCHWAB STRATEGIC TR,2460,2000,53.06K,43.14K,+434.8%,<.01%
78463V107,GLD,SPDR GOLD TR,420,100,149.3K,35.55K,+31.2%,0.02%
799566104,SANA,SANA BIOTECHNOLOGY INC,22000,10000,78.1K,35.5K,+83.3%,0.01%
253868103,DLR,DIGITAL RLTY TR INC,200,200,34.58K,34.58K,NEW,<.01%
G16910120,BLSH,BULLISH,500,500,31.8K,31.8K,NEW,<.01%
46438R105,ETHA,ISHARES ETHEREUM TR,1000,1000,31.51K,31.51K,NEW,<.01%
126650100,CVS,CVS HEALTH CORP,1000,400,75.39K,30.16K,+66.7%,0.01%
039483102,ADM,ARCHER DANIELS MIDLAND CO,500,500,29.87K,29.87K,NEW,<.01%
09857L108,BKNG,BOOKING HOLDINGS INC,105,5,566.92K,27K,+5%,0.08%
01609W102,BABA,ALIBABA GROUP HLDG LTD,575,150,102.77K,26.81K,+35.3%,0.01%
74349Y308,BETH,PROSHARES TR,300,300,24.43K,24.43K,NEW,<.01%
