CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
697900108,PAAS,Pan American Silver Corp,45142060,15405762,1.75B,596.67M,+51.8%,1.6%
29446Y502,EQX,Equinox Gold Corp,96024048,45820861,1.08B,514.11M,+91.3%,1%
780287108,RGLD,Royal Gold Inc,4994944,2547076,1B,510.89M,+104.1%,0.93%
192108504,CDE,Coeur Mining Inc,66002193,23646265,1.24B,443.6M,+55.8%,1.2%
011532108,AGI,Alamos Gold Inc,45544137,11876324,1.59B,414.01M,+35.3%,1.5%
038222105,AMAT,Applied Materials Inc,10552132,1681911,2.16B,344.35M,+19%,2%
M3760D101,ESLT,Elbit Systems Ltd,648104,628236,330.4M,320.28M,+3162%,0.31%
882508104,TXN,Texas Instruments Inc,9134203,1635870,1.68B,300.56M,+21.8%,1.6%
N07059210,ASML,ASML Holding NV,2148506,305435,2.08B,295.69M,+16.6%,1.9%
458140100,INTC,Intel Corp,55521741,8569812,1.86B,287.52M,+18.3%,1.7%
110122108,BMY,Bristol-Myers Squibb Co,9859915,5933805,444.68M,267.61M,+151.1%,0.41%
747525103,QCOM,QUALCOMM Inc,9050717,1397466,1.51B,232.48M,+18.3%,1.4%
776696106,ROP,Roper Technologies Inc,401069,401069,200.01M,200.01M,NEW,0.19%
496902404,KGC,Kinross Gold Corp,107960623,7825336,2.68B,194.46M,+7.8%,2.5%
29362U104,ENTG,Entegris Inc,2173165,2053869,200.93M,189.9M,+1721.7%,0.19%
68902V107,OTIS,Otis Worldwide Corp,2022770,1966019,184.94M,179.75M,+3464.3%,0.17%
34959E109,FTNT,Fortinet Inc,5564558,2132109,467.87M,179.27M,+62.1%,0.43%
450913108,IAG,IAMGOLD Corp,51992067,13691148,672.25M,177.03M,+35.7%,0.62%
644535106,NGD,New Gold Inc,72796146,24495669,522.68M,175.88M,+50.7%,0.49%
58933Y105,MRK,Merck & Co Inc,5325033,2029342,446.93M,170.32M,+61.6%,0.42%
98138H101,WDAY,Workday Inc,1415002,707423,340.63M,170.3M,+100%,0.32%
009066101,ABNB,Airbnb Inc,1394109,1373375,169.27M,166.76M,+6623.8%,0.16%
482480100,KLAC,KLA Corp,1562352,152912,1.69B,164.93M,+10.8%,1.6%
609207105,MDLZ,Mondelez International Inc,5192301,2637287,324.36M,164.75M,+103.2%,0.3%
244199105,DE,Deere & Co,487697,358687,223M,164.01M,+278%,0.21%
883556102,TMO,THERMO FISHER SCIENTIFIC INC,770774,337008,373.84M,163.46M,+77.7%,0.35%
11133T103,BR,Broadridge Financial Solutions Inc,700536,679489,166.85M,161.83M,+3228.4%,0.16%
189054109,CLX,Clorox Co/The,2709972,1312471,334.14M,161.83M,+93.9%,0.31%
031162100,AMGN,Amgen Inc,1358092,567400,383.25M,160.12M,+71.8%,0.36%
217204106,CPRT,Copart Inc,3689003,3533133,165.9M,158.89M,+2266.7%,0.15%
902252105,TYL,Tyler Technologies Inc,850103,301885,444.74M,157.93M,+55.1%,0.41%
426281101,JKHY,Jack Henry & Associates Inc,1111632,1056362,165.56M,157.32M,+1911.3%,0.15%
49177J102,KVUE,Kenvue Inc,18361581,9240434,298.01M,149.97M,+101.3%,0.28%
422704106,HL,Hecla Mining Co,49881495,12197740,603.57M,147.59M,+32.4%,0.56%
02156V109,OKLO,Oklo Inc,3474993,1316867,387.91M,147M,+61%,0.36%
871607107,SNPS,SYNOPSYS INC,2216908,293784,1.09B,144.95M,+15.3%,1%
13321L108,CCJ,Cameco Corp,5443807,1644061,456.53M,137.87M,+43.3%,0.42%
115637209,BF.B,Brown-Forman Corp,6104566,5049071,165.31M,136.73M,+478.4%,0.15%
811916105,SA,Seabridge Gold Inc,8178662,5543170,197.51M,133.87M,+210.3%,0.18%
032654105,ADI,Analog Devices Inc,5886294,541760,1.45B,133.11M,+10.1%,1.3%
32076V103,AG,First Majestic Silver Corp,43225807,10471543,531.23M,128.69M,+32%,0.49%
G0378L100,AU,Anglogold Ashanti Plc,19847932,1804620,1.4B,126.92M,+10%,1.3%
284902509,EGO,Eldorado Gold Corp,16499858,4173963,476.68M,120.59M,+33.9%,0.44%
784730103,SSRM,SSR Mining Inc,18893655,4597395,461.38M,112.27M,+32.2%,0.43%
68390D106,OR,OR Royalties Inc,15561057,2650333,623.69M,106.23M,+20.5%,0.58%
21037T109,CEG,Constellation Energy Corp,690667,268621,227.28M,88.4M,+63.6%,0.21%
09175A206,BMNR,BitMine Immersion Technologies Inc,1576084,1576084,81.85M,81.85M,NEW,0.08%
573874104,MRVL,Marvell Technology Inc,8857199,958542,744.62M,80.58M,+12.1%,0.69%
349942102,FVI,Fortuna Silver Mines Inc,29280727,8878857,262.35M,79.55M,+43.5%,0.24%
56035L104,MAIN,Main Street Capital Corp,2448201,1229863,155.68M,78.21M,+100.9%,0.14%
67079K100,SMR,NuScale Power Corp,5287814,2125250,190.36M,76.51M,+67.2%,0.18%
80013R206,SAND,Sandstorm Gold Ltd,23816449,5203970,298.18M,65.15M,+28%,0.28%
204448104,BVN,Cia de Minas Buenaventura SAA,19781856,2492246,481.29M,60.64M,+14.4%,0.45%
05605H100,BWXT,BWX Technologies Inc,1095020,314229,201.89M,57.93M,+40.2%,0.19%
911312106,UPS,United Parcel Service Inc,3654004,619716,305.22M,51.76M,+20.4%,0.28%
75513E101,RTX,RTX Corp,6009840,309322,1.01B,51.76M,+5.4%,0.93%
69331C108,PCG,PG&E Corp,9359989,3362285,141.15M,50.7M,+56.1%,0.13%
53681J103,LAC,Lithium Americas Corp,14479615,8868971,82.68M,50.64M,+158.1%,0.08%
15643U104,LEU,Centrus Energy Corp,780986,160482,242.16M,49.76M,+25.9%,0.22%
744573106,PEG,Public Service Enterprise Group Inc,1934129,583773,161.42M,48.72M,+43.2%,0.15%
65340P106,NXE,NexGen Energy Ltd,23633124,5305263,211.52M,47.48M,+28.9%,0.2%
83418M103,SEI,Solaris Oilfield Infrastructure Inc,1295898,1116794,51.8M,44.64M,+623.5%,0.05%
G16910120,BLSH,BULLISH,683430,683430,43.47M,43.47M,NEW,0.04%
44916E100,IPX,IPERIONX LTD,830731,830731,41M,41M,NEW,0.04%
292671708,UUUU,Energy Fuels Inc/Canada,10194742,2664735,156.49M,40.9M,+35.4%,0.15%
012653101,ALB,Albemarle Corp,1016388,493521,82.41M,40.01M,+94.4%,0.08%
63010H108,NNE,NANO Nuclear Energy Inc,2598280,1030262,100.19M,39.73M,+65.7%,0.09%
21036P108,STZ,Constellation Brands Inc,2160202,290701,290.92M,39.15M,+15.5%,0.27%
92343V104,VZ,Verizon Communications Inc,4420565,851377,194.28M,37.42M,+23.9%,0.18%
00724F101,ADBE,Adobe Inc,1008499,100063,355.75M,35.3M,+11%,0.33%
008073108,AVAV,AeroVironment Inc,686273,101713,216.1M,32.03M,+17.4%,0.2%
36467W109,GME,GameStop Corp,3098538,1141215,84.53M,31.13M,+58.3%,0.08%
053906103,ASM,AVINO SILVER & GOLD MINES,5372973,5372973,28.21M,28.21M,NEW,0.03%
833635105,SQM,Sociedad Quimica y Minera de Chile SA,1676392,644129,72.05M,27.68M,+62.4%,0.07%
525327102,LDOS,Leidos Holdings Inc,2411312,145826,455.64M,27.56M,+6.4%,0.42%
861012102,STM,STMicroelectronics NV,9387002,955243,265.28M,27M,+11.3%,0.25%
349381103,FIGR,FIGURE TECHNOLOGY SOLUT,711384,711384,25.87M,25.87M,NEW,0.02%
248356107,DNN,Denison Mines Corp,62803040,9348414,172.71M,25.71M,+17.5%,0.16%
79466L302,CRM,Salesforce.com Inc,1299513,106107,307.98M,25.15M,+8.9%,0.29%
45167R104,IEX,IDEX Corp,1913157,146618,311.38M,23.86M,+8.3%,0.29%
38059T106,GFI,Gold Fields Ltd,34303269,539923,1.44B,22.66M,+1.6%,1.3%
29259W700,EU,Encore Energy Corp,15972156,6933454,51.27M,22.26M,+76.7%,0.05%
N6596X109,NXPI,NXP Semiconductors NV,3832309,96427,872.73M,21.96M,+2.6%,0.81%
00217D100,ASTS,AST SpaceMobile Inc,782041,434615,38.38M,21.33M,+125.1%,0.04%
594972408,MSTR,MicroStrategy Inc,204506,64482,65.89M,20.78M,+46.1%,0.06%
57060D108,MKTX,MarketAxess Holdings Inc,1948633,119036,339.55M,20.74M,+6.5%,0.32%
231561101,CW,Curtiss-Wright Corp,740033,37069,401.79M,20.13M,+5.3%,0.37%
714266103,PPTA,Perpetua Resources Corp,2840546,989090,57.46M,20.01M,+53.4%,0.05%
G0508H110,ALTM,Arcadium Lithium PLC,3312432,3312432,19.34M,19.34M,NEW,0.02%
116794207,BRKRP,Bruker Corp,73152,73152,19.23M,19.23M,NEW,0.02%
285512109,EA,Electronic Arts Inc,580905,88091,117.17M,17.77M,+17.9%,0.11%
G9087Q102,TROX,Tronox Holdings PLC,6534894,4378023,26.27M,17.6M,+203%,0.02%
H5012F103,LAR,Lithium Americas Argentina Corp,9594157,5219416,32.05M,17.43M,+119.3%,0.03%
826599102,SGML,Sigma Lithium Corp,4606668,2709397,29.53M,17.37M,+142.8%,0.03%
92859G608,VZLA,Vizsla Silver Corp,13587661,4001170,58.7M,17.28M,+41.7%,0.05%
235851102,DHR,Danaher Corp,1728070,85460,342.61M,16.94M,+5.2%,0.32%
46222L108,IONQ,IonQ Inc,364428,273010,22.41M,16.79M,+298.6%,0.02%
64110W102,NTES,NetEase Inc,681808,107004,103.63M,16.26M,+18.6%,0.1%
66987E206,NG,Novagold Resources Inc,8159352,1842582,71.8M,16.21M,+29.2%,0.07%
126650100,CVS,CVS Health Corp,1307896,209081,98.6M,15.76M,+19%,0.09%
645827205,IDR,IDAHO STRATEGIC RESOURCES INC,464958,464958,15.71M,15.71M,NEW,0.01%
46982L108,J,Jacobs Solutions Inc,402863,102769,60.37M,15.4M,+34.2%,0.06%
172573107,CRCL,Circle Internet Group Inc,412822,104405,54.73M,13.84M,+33.9%,0.05%
682189105,ON,ON Semiconductor Corp,3426535,279988,168.96M,13.81M,+8.9%,0.16%
064149107,BNS,Bank of Nova Scotia/The,1027679,204892,66.44M,13.25M,+24.9%,0.06%
76655K103,RGTI,Rigetti Computing Inc,548217,434995,16.33M,12.96M,+384.2%,0.02%
74736K101,QRVO,Qorvo Inc,792385,137603,72.17M,12.53M,+21%,0.07%
83056P715,SKE,Skeena Resources Ltd,4741607,670200,87.4M,12.35M,+16.5%,0.08%
91307C102,UTHR,United Therapeutics Corp,39660,29297,16.63M,12.28M,+282.7%,0.02%
443628102,HBM,HudBay Minerals Inc,1037209,777733,15.72M,11.79M,+299.7%,0.01%
063671101,BMO,Bank of Montreal,478751,88912,62.31M,11.57M,+22.8%,0.06%
26740W109,QBTS,D-Wave Quantum Inc,571874,461173,14.13M,11.4M,+416.6%,0.01%
46578C108,IE,IVANHOE ELECTRIC INC,898360,898360,11.27M,11.27M,NEW,0.01%
302635206,FSK,FS KKR Capital Corp,3989678,752956,59.57M,11.24M,+23.3%,0.06%
36266G107,GEHC,GE HealthCare Technologies Inc,4497827,139404,337.79M,10.47M,+3.2%,0.31%
72703X106,PL,Planet Labs PBC,1827180,800339,23.72M,10.39M,+77.9%,0.02%
61945C103,MOS,Mosaic Co/The,1486099,299541,51.54M,10.39M,+25.2%,0.05%
69121K104,OBDC,Blue Owl Capital Corp,13364378,757203,170.66M,9.67M,+6%,0.16%
36866J105,GEMI,GEMINI SPACE STATION INC,389295,389295,9.33M,9.33M,NEW,<.01%
549498202,LCID,Lucid Group Inc,387102,387102,9.21M,9.21M,NEW,<.01%
296006109,ERO,ERO Copper Corp,534948,449659,10.83M,9.11M,+527.2%,0.01%
037833100,AAPL,Apple Inc,1176018,34697,299.45M,8.83M,+3%,0.28%
37954Y673,PAVE,Global X US Infrastructure Development,458224,185049,21.82M,8.81M,+67.7%,0.02%
83012A109,TSLX,Sixth Street Specialty Lending Inc,2529187,385398,57.82M,8.81M,+18%,0.05%
