CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
880770102,TER,TERADYNE INC,4085633,3807853,562.35M,524.11M,+1370.8%,1.2%
30303M102,META,META PLATFORMS INC,819325,611420,601.7M,449.02M,+294.1%,1.3%
N07059210,ASML,ASML HOLDING N V,444264,444264,430.09M,430.09M,NEW,0.93%
11135F101,AVGO,BROADCOM INC,1587200,1035700,523.63M,341.69M,+187.8%,1.1%
872590104,TMUS,T-MOBILE US INC,1425230,1425230,341.17M,341.17M,NEW,0.74%
009066101,ABNB,AIRBNB INC,3501039,2772129,425.1M,336.59M,+380.3%,0.92%
42824C109,HPE,HEWLETT PACKARD ENTERPRISE C,11565283,11094474,284.04M,272.48M,+2356.5%,0.62%
437076102,HD,HOME DEPOT INC,648421,648421,262.73M,262.73M,NEW,0.57%
00370M103,ABVX,ABIVAX SA,2925352,2757465,248.36M,234.11M,+1642.5%,0.54%
L8681T102,SPOT,SPOTIFY TECHNOLOGY S A,334272,334272,233.32M,233.32M,NEW,0.51%
126408103,CSX,CSX CORP,5813348,5273778,206.43M,187.27M,+977.4%,0.45%
907818108,UNP,UNION PAC CORP,1450812,719042,342.93M,169.96M,+98.3%,0.75%
615369105,MCO,MOODYS CORP,345071,345071,164.42M,164.42M,NEW,0.36%
055622104,BP,BP PLC,4732804,4732804,163.09M,163.09M,NEW,0.35%
65249B109,NWSA,NEWS CORP NEW,5303019,5137037,162.86M,157.76M,+3094.9%,0.35%
882681109,TXRH,TEXAS ROADHOUSE INC,936924,936924,155.67M,155.67M,NEW,0.34%
67066G104,NVDA,NVIDIA CORPORATION,7242239,820955,1.35B,153.17M,+12.8%,2.9%
47215P106,JD,JD.COM INC,5296151,4357591,185.26M,152.43M,+464.3%,0.4%
609207105,MDLZ,MONDELEZ INTL INC,2417896,2417896,151.05M,151.05M,NEW,0.33%
049468101,TEAM,ATLASSIAN CORPORATION,942220,942220,150.47M,150.47M,NEW,0.33%
