CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
670100205,NVO,NOVO-NORDISK A/S SPONS ADR,16165468,3589437,897.02M,199.18M,+28.5%,1.1%
92532F100,VRTX,VERTEX PHARMACEUTICALS INC,4122128,308750,1.61B,120.92M,+8.1%,1.9%
43300A203,HLT,HILTON WORLDWIDE HOLDINGS IN,944704,325454,245.09M,84.44M,+52.6%,0.29%
92826C839,V,VISA INC-CLASS A SHRS,9257425,239566,3.16B,81.78M,+2.7%,3.8%
482480100,KLAC,KLA-TENCOR CORPORATION,144316,47085,155.66M,50.79M,+48.4%,0.19%
437076102,HD,HOME DEPOT,713005,123793,288.9M,50.16M,+21%,0.34%
G8994E103,TT,TRANE TECHNOLOGIES PLC,425983,117618,179.75M,49.63M,+38.1%,0.21%
30226D106,EXTR,EXTREME NETWORKS INC,2220998,2220998,45.86M,45.86M,NEW,0.05%
750917106,RMBS,RAMBUS INC,610153,389925,63.58M,40.63M,+177.1%,0.08%
84472E102,SSB,SOUTHSTATE BANK CORP,402918,402918,39.84M,39.84M,NEW,0.05%
55405W104,MYRG,MYR GROUP INC/DELAWARE,170550,170550,35.48M,35.48M,NEW,0.04%
09290D101,BLK,BLACKROCK INC,286654,29236,334.2M,34.09M,+11.4%,0.4%
743315103,PGR,PROGRESSIVE CORP,143830,136939,35.52M,33.82M,+1987.2%,0.04%
052769106,ADSK,AUTODESK INC,5931821,100374,1.88B,31.89M,+1.7%,2.2%
532206109,LIF,LIFE360 INC,293163,293163,31.16M,31.16M,NEW,0.04%
61174X109,MNST,MONSTER BEVERAGE CORPORATION,26902895,452590,1.81B,30.46M,+1.7%,2.2%
05969A105,TBBK,BANCORP INC,1074387,389629,80.46M,29.18M,+56.9%,0.1%
98585X104,YETI,YETI HOLDINGS INC,1229765,875099,40.8M,29.04M,+246.7%,0.05%
M6191J100,FROG,JFROG LTD,605507,605507,28.66M,28.66M,NEW,0.03%
82509L107,SHOP,SHOPIFY INC - CLASS A,14810603,187816,2.2B,27.91M,+1.3%,2.6%
60471A101,MIR,MIRION TECHNOLOGIES INC,2761535,1169847,64.23M,27.21M,+73.5%,0.08%
300426103,ECG,EVERUS CONSTRUCTION GROUP,488155,314698,41.86M,26.99M,+181.4%,0.05%
64361Q101,VNOM,VIPER ENERGY PARTNERS LP,704318,704318,26.92M,26.92M,NEW,0.03%
228903100,AORT,ARTIVION INC,622202,622202,26.34M,26.34M,NEW,0.03%
19046P209,CCB,COASTAL FINANCIAL CORP,229569,229569,24.83M,24.83M,NEW,0.03%
87650L103,TARS,TARSUS PHARMACEUTICALS INC,389901,389901,23.17M,23.17M,NEW,0.03%
70339W104,PTRN,PATTERN GROUP INC,1659041,1659041,22.73M,22.73M,NEW,0.03%
671044105,OSIS,OSI SYSTEMS INC,217206,87895,54.14M,21.91M,+68%,0.06%
254687106,DIS,THE WALT DISNEY CO,14526676,190848,1.66B,21.85M,+1.3%,2%
75886F107,REGN,REGENERON PHARMACEUTICALS,1979453,38383,1.11B,21.58M,+2%,1.3%
70439P108,PAY,PAYMENTUS HOLDINGS INC-A,686407,686407,21M,21M,NEW,0.02%
97717P104,WT,WISDOMTREE INC,1401694,1401694,19.48M,19.48M,NEW,0.02%
G8068L108,SN,SHARKNINJA INC,172849,172849,17.83M,17.83M,NEW,0.02%
244199105,DE,DEERE & CO,1424959,38638,651.58M,17.67M,+2.8%,0.77%
235851102,DHR,DANAHER CORP,851786,87291,168.88M,17.31M,+11.4%,0.2%
30257X104,FBK,FB FINANCIAL CORP,304024,304024,16.95M,16.95M,NEW,0.02%
701094104,PH,PARKER HANNIFIN,407174,22181,308.7M,16.82M,+5.8%,0.37%
46434V407,SHYG,ISHARES 0-5 YR HY CORP BOND,381500,381500,16.52M,16.52M,NEW,0.02%
090043100,BILL,BILL.COM HOLDINGS INC,299237,299237,15.85M,15.85M,NEW,0.02%
52476L109,LGN,LEGENCE CORP-CL A,499376,499376,15.39M,15.39M,NEW,0.02%
58733R102,MELI,MERCADOLIBRE INC,93350,6496,218.15M,15.18M,+7.5%,0.26%
833445AD1,SNOW,SNOWFLAKE INC CVT,64495,64495,14.55M,14.55M,NEW,0.02%
76118Y104,REZI,RESIDEO TECHNOLOGIES INC,322342,322342,13.92M,13.92M,NEW,0.02%
750940108,RAL,RALLIANT CORP,352210,304248,15.4M,13.3M,+634.4%,0.02%
13100M509,CALX,CALIX INC,617013,209379,37.87M,12.85M,+51.4%,0.05%
31816X106,FLY,FIREFLY AEROSPACE INC,437859,437859,12.84M,12.84M,NEW,0.02%
62886E108,VYX,NCR Voyix Corp,963674,963674,12.09M,12.09M,NEW,0.01%
204166102,CVLT,COMMVAULT SYSTEMS INC,464127,64057,87.62M,12.09M,+16%,0.1%
46120E602,ISRG,INTUITIVE SURGICAL INC,1755228,26994,784.99M,12.07M,+1.6%,0.93%
855244109,SBUX,STARBUCKS CORP,9723287,135923,822.59M,11.5M,+1.4%,0.98%
784117103,SEIC,SEI INVESTMENTS CO,8976049,134800,761.62M,11.44M,+1.5%,0.91%
05379B107,AVA,AVISTA CORP,291415,291415,11.02M,11.02M,NEW,0.01%
302130109,EXPD,EXPEDITORS INTL WASH INC,5833928,88957,715.18M,10.91M,+1.5%,0.85%
66987V109,NVS,NOVARTIS AG SPON ADR,5664911,83335,726.47M,10.69M,+1.5%,0.86%
224441105,CXT,CRANE NXT CO,621519,154889,41.69M,10.39M,+33.2%,0.05%
099406100,BOOT,BOOT BARN HOLDINGS INC,404259,61768,66.99M,10.24M,+18%,0.08%
26622P107,DOCS,DOXIMITY INC-CLASS A,2483802,138321,181.69M,10.12M,+5.9%,0.22%
29357K103,ENVA,ENOVA INTERNATIONAL INC,185331,85331,21.33M,9.82M,+85.3%,0.03%
776696106,ROP,ROPER TECHNOLOGIES INC,451352,19525,225.08M,9.74M,+4.5%,0.27%
852234103,XYZ,BLOCK INC,7723003,129058,558.14M,9.33M,+1.7%,0.66%
68170A108,OMDA,OMADA HEALTH INC,1509133,419077,33.37M,9.27M,+38.4%,0.04%
33748L101,FWRG,FIRST WATCH RESTAURANT GROUP,1726365,582351,27M,9.11M,+50.9%,0.03%
98138H101,WDAY,WORKDAY INC,2147464,37466,516.96M,9.02M,+1.8%,0.61%
50050N103,KTB,KONTOOR BRANDS INC,112759,112759,8.99M,8.99M,NEW,0.01%
759916109,RGEN,REPLIGEN CORP,168051,63205,22.46M,8.45M,+60.3%,0.03%
803054204,SAP,SAP SE,31506,31506,8.42M,8.42M,NEW,0.01%
912008109,USFD,US FOODS HOLDING CORP,109440,109440,8.39M,8.39M,NEW,<.01%
693282105,PDFS,PDF SOLUTIONS INC,363183,321637,9.38M,8.3M,+774.2%,0.01%
097023105,BA,BOEING CO,14370853,37681,3.1B,8.13M,+0.3%,3.7%
902681AB1,UGI,UGI CORP CVT,246558,240399,8.2M,8M,+3903.2%,<.01%
26603R106,DUOL,DUOLINGO,24794,24794,7.98M,7.98M,NEW,<.01%
472145AH4,JAZZ,JAZZ INVESTMENTS I LTD,59923,59923,7.9M,7.9M,NEW,<.01%
97785W106,WOLF,WOLFSPEED INC,252760,252760,7.23M,7.23M,NEW,<.01%
369604301,GE,GENERAL ELECTRIC,24097,23862,7.25M,7.18M,+10154%,<.01%
H00501108,AEBI,AEBI SCHMIDT HOLDING AG,570334,570334,7.11M,7.11M,NEW,<.01%
