CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
80004C200,SNDK,SANDISK CORP,137927,137927,6.57M,6.57M,NEW,2%
30161N101,EXC,EXELON CORP,110000,110000,5.07M,5.07M,NEW,1.5%
50212V100,LPLA,LPL FINL HLDGS INC,12500,12500,4.09M,4.09M,NEW,1.2%
816850101,SMTC,SEMTECH CORP,100400,100400,3.45M,3.45M,NEW,1%
682189105,ON,ON SEMICONDUCTOR CORP,81174,81174,3.3M,3.3M,NEW,1%
01749D105,ALGM,ALLEGRO MICROSYSTEMS INC,122807,122807,3.09M,3.09M,NEW,0.93%
30190A104,FG,F&G ANNUITIES & LIFE INC,75000,75000,2.7M,2.7M,NEW,0.82%
G54950103,LIN,LINDE PLC,5000,5000,2.33M,2.33M,NEW,0.7%
460146103,IP,INTERNATIONAL PAPER CO,43200,43200,2.3M,2.3M,NEW,0.7%
04271T100,ARRY,ARRAY TECHNOLOGIES INC,453125,453125,2.21M,2.21M,NEW,0.67%
609839105,MPWR,MONOLITHIC PWR SYS INC,3800,3800,2.2M,2.2M,NEW,0.67%
458140100,INTC,INTEL CORP,107994,96961,2.45M,2.2M,+878.8%,0.74%
670346105,NUE,NUCOR CORP,18057,18057,2.17M,2.17M,NEW,0.66%
456941103,INR,INFINITY NAT RES INC,110000,110000,2.06M,2.06M,NEW,0.62%
92537N108,VRT,VERTIV HOLDINGS CO,33214,28214,2.4M,2.04M,+564.3%,0.72%
G87052109,TEL,TE CONNECTIVITY PLC,13800,13800,1.95M,1.95M,NEW,0.59%
209115104,ED,CONSOLIDATED EDISON INC,25000,16102,2.76M,1.78M,+181%,0.84%
260003108,DOV,DOVER CORP,9934,9934,1.75M,1.75M,NEW,0.53%
65290E101,NXT,NEXTRACKER INC,45548,38957,1.92M,1.64M,+591.1%,0.58%
893641100,TDG,TRANSDIGM GROUP INC,1124,1124,1.55M,1.55M,NEW,0.47%
745867101,PHM,PULTE GROUP INC,15082,15082,1.55M,1.55M,NEW,0.47%
55024U109,LITE,LUMENTUM HLDGS INC,106000,24100,6.61M,1.5M,+29.4%,2%
23344D108,DADA,DADA NEXUS LTD,744700,744700,1.38M,1.38M,NEW,0.42%
861012102,STM,STMICROELECTRONICS N V,149900,61600,3.29M,1.35M,+69.8%,0.99%
157210105,CEVA,CEVA INC,57610,49828,1.48M,1.28M,+640.3%,0.45%
38141G104,GS,GOLDMAN SACHS GROUP INC,2195,2195,1.2M,1.2M,NEW,0.36%
74762E102,PWR,QUANTA SVCS INC,6000,4000,1.53M,1.02M,+200%,0.46%
228368106,CCK,CROWN HLDGS INC,11000,11000,981.86K,981.86K,NEW,0.3%
574599106,MAS,MASCO CORP,13992,13992,973K,973K,NEW,0.29%
031100100,AME,AMETEK INC,5638,5638,970.52K,970.52K,NEW,0.29%
526107107,LII,LENNOX INTL INC,1722,1722,965.75K,965.75K,NEW,0.29%
278865100,ECL,ECOLAB INC,3800,3800,963.38K,963.38K,NEW,0.29%
55087P104,LYFT,LYFT INC,75969,75969,901.75K,901.75K,NEW,0.27%
74340W103,PLD,PROLOGIS INC.,7886,7886,881.58K,881.58K,NEW,0.27%
693656100,PVH,PVH CORPORATION,17217,13261,1.11M,857.19K,+335.2%,0.34%
29476L107,EQR,EQUITY RESIDENTIAL,11561,11561,827.54K,827.54K,NEW,0.25%
26875P101,EOG,EOG RES INC,6262,6262,803.04K,803.04K,NEW,0.24%
78410G104,SBAC,SBA COMMUNICATIONS CORP NEW,3631,3631,798.86K,798.86K,NEW,0.24%
23345M107,DTM,DT MIDSTREAM INC,8171,8171,788.34K,788.34K,NEW,0.24%
617446448,MS,MORGAN STANLEY,6730,6730,785.19K,785.19K,NEW,0.24%
03990B101,ARES,ARES MANAGEMENT CORPORATION,5323,5323,780.4K,780.4K,NEW,0.24%
958102105,WDC,WESTERN DIGITAL CORP,114928,19151,4.65M,774.27K,+20%,1.4%
81762P102,NOW,SERVICENOW INC,963,963,766.68K,766.68K,NEW,0.23%
