CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,428664,252997,71.16M,42M,+144%,2%
11135F101,AVGO,BROADCOM INC,237284,237284,39.73M,39.73M,NEW,1.1%
88339J105,TTD,THE TRADE DESK INC,601145,601145,32.89M,32.89M,NEW,0.93%
00724F101,ADBE,ADOBE INC,95802,76708,36.74M,29.42M,+401.7%,1%
00214Q104,ARKK,ARK ETF TR,593272,552276,28.23M,26.28M,+1347.1%,0.8%
08579W103,BERY,BERRY GLOBAL GROUP INC,340153,340153,23.75M,23.75M,NEW,0.67%
N07059210,ASML,ASML HOLDING N V,71217,32057,47.19M,21.24M,+81.9%,1.3%
Q4982L109,IREN,IREN LIMITED,3624436,3319029,22.07M,20.21M,+1086.8%,0.63%
19260Q107,COIN,COINBASE GLOBAL INC,282804,112384,48.71M,19.36M,+65.9%,1.4%
87612E106,TGT,TARGET CORP,248998,181633,25.99M,18.96M,+269.6%,0.74%
25809K105,DASH,DOORDASH INC,101307,101307,18.52M,18.52M,NEW,0.53%
95040Q104,WELL,WELLTOWER INC,119054,119054,18.24M,18.24M,NEW,0.52%
36828A101,GEV,GE VERNOVA INC,57416,57416,17.53M,17.53M,NEW,0.5%
45866F104,ICE,INTERCONTINENTAL EXCHANGE IN,132075,94305,22.78M,16.27M,+249.7%,0.65%
653656108,NICE,NICE LTD,186007,101746,28.68M,15.69M,+120.8%,0.81%
03524A108,BUD,ANHEUSER BUSCH INBEV SA/NV,254353,254353,15.66M,15.66M,NEW,0.44%
872590104,TMUS,T-MOBILE US INC,104691,55881,27.92M,14.9M,+114.5%,0.79%
35137L105,FOXA,FOX CORP,252757,252757,14.31M,14.31M,NEW,0.41%
92189F676,SMH,VANECK ETF TRUST,157948,66577,33.4M,14.08M,+72.9%,0.95%
881624209,TEVA,TEVA PHARMACEUTICAL INDS LTD,854919,854919,13.14M,13.14M,NEW,0.37%
17275R102,CSCO,CISCO SYS INC,198540,198540,12.25M,12.25M,NEW,0.35%
911312106,UPS,UNITED PARCEL SERVICE INC,109478,105774,12.04M,11.63M,+2855.7%,0.34%
81369Y704,XLI,SELECT SECTOR SPDR TR,87901,87901,11.52M,11.52M,NEW,0.33%
92532F100,VRTX,VERTEX PHARMACEUTICALS INC,22021,22021,10.68M,10.68M,NEW,0.3%
92857W308,VOD,VODAFONE GROUP PLC NEW,1797490,1119770,16.84M,10.49M,+165.2%,0.48%
876030107,TPR,TAPESTRY INC,148162,148162,10.43M,10.43M,NEW,0.3%
23804L103,DDOG,DATADOG INC,100721,100721,9.99M,9.99M,NEW,0.28%
58933Y105,MRK,MERCK & CO INC,110821,110821,9.95M,9.95M,NEW,0.28%
743315103,PGR,PROGRESSIVE CORP,34309,34309,9.71M,9.71M,NEW,0.28%
007903107,AMD,ADVANCED MICRO DEVICES INC,910397,92223,93.53M,9.47M,+11.3%,2.7%
45104G104,IBN,ICICI BANK LIMITED,314007,298248,9.9M,9.4M,+1892.6%,0.28%
M98068105,WIX,WIX COM LTD,78024,57028,12.75M,9.32M,+271.6%,0.36%
670100205,NVO,NOVO-NORDISK A S,171416,132838,11.9M,9.22M,+344.3%,0.34%
65339F101,NEE,NEXTERA ENERGY INC,153726,129684,10.9M,9.19M,+539.4%,0.31%
149123101,CAT,CATERPILLAR INC,27609,27609,9.11M,9.11M,NEW,0.26%
