CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
464287432,TLT,ISHARES TR,17433,17433,1.59M,1.59M,NEW,3.9%
644535106,NGD,NEW GOLD INC CDA,390048,390048,1.45M,1.45M,NEW,3.6%
58733R102,MELI,MERCADOLIBRE INC,531,531,1.04M,1.04M,NEW,2.6%
91531W106,TIGR,UP FINTECH HLDG LTD,119982,119982,1.03M,1.03M,NEW,2.6%
05550J101,BJ,BJS WHSL CLUB HLDGS INC,8766,8766,1M,1M,NEW,2.5%
011532108,AGI,ALAMOS GOLD INC NEW,95726,37226,2.56M,995.42K,+63.6%,6.3%
29446Y502,EQX,EQUINOX GOLD CORP,140662,140662,967.75K,967.75K,NEW,2.4%
88034P109,TME,TENCENT MUSIC ENTMT GROUP,14300,14300,912.91K,912.91K,NEW,2.3%
81369Y860,XLRE,SELECT SECTOR SPDR TR,21605,21605,904.17K,904.17K,NEW,2.2%
63900P608,NRP,NATURAL RESOURCE PARTNERS L,8000,8000,831.2K,831.2K,NEW,2.1%
82846H405,QXO,QXO INC,60000,60000,812.4K,812.4K,NEW,2%
501147102,KRYS,KRYSTAL BIOTECH INC,4403,4403,793.86K,793.86K,NEW,2%
74347Y730,VIXY,PROSHARES TR II,13652,13652,686.15K,686.15K,NEW,1.7%
67066G104,NVDA,NVIDIA CORPORATION,5782,5782,624.46K,624.46K,NEW,1.5%
00138L108,RERE,ATRENEW INC,226700,140700,666.5K,413.66K,+163.6%,1.7%
G9460G101,VAL,VALARIS LTD,17012,9262,667.89K,363.63K,+119.5%,1.7%
26853E102,EH,EHANG HLDGS LTD,13988,13988,292.21K,292.21K,NEW,0.72%
65487X102,NOAH,NOAH HLDGS LTD,59600,24700,563.22K,233.41K,+70.8%,1.4%
811916105,SA,SEABRIDGE GOLD INC,35000,10000,408.45K,116.7K,+40%,1%
502160104,LXU,LSB INDS INC,39500,9500,260.31K,62.6K,+31.7%,0.64%
023135106,AMZN,AMAZON COM INC,2211,171,420.06K,32.49K,+8.4%,1%
084670108,BRK.A,BERKSHIRE HATHAWAY INC DEL,3,0,2.4M,0,NO CHANGE,5.9%
053332102,AZO,AUTOZONE INC,464,0,1.77M,0,NO CHANGE,4.4%
80013R206,SAND,SANDSTORM GOLD LTD,150000,0,1.13M,0,NO CHANGE,2.8%
55903Q104,MAG,MAG SILVER CORP,55000,0,840.4K,0,NO CHANGE,2.1%
48251W104,KKR,KKR & CO INC,4815,0,558.54K,0,NO CHANGE,1.4%
771049103,RBLX,ROBLOX CORP,6850,0,399.36K,0,NO CHANGE,0.99%
72352L106,PINS,PINTEREST INC,9230,0,286.13K,0,NO CHANGE,0.71%
92919F103,VOXR,VOX ROYALTY CORP,85000,0,248.2K,0,NO CHANGE,0.61%
071734107,BHC,BAUSCH HEALTH COS INC,37506,0,243.79K,0,NO CHANGE,0.6%
760125104,RTO,RENTOKIL INITIAL PLC,12458,-500,285.29K,-11.45K,-3.9%,0.71%
808513105,SCHW,SCHWAB CHARLES CORP,10345,-379,809.81K,-29.67K,-3.5%,2%
57064P107,MKTW,MARKETWISE INC,0,-110851,0,-62.91K,CLOSE,0%
38071H106,GROY,GOLD ROYALTY CORP,0,-62731,0,-75.91K,CLOSE,0%
00768Y453,MSOS,ADVISORSHARES TR,0,-45000,0,-171.45K,CLOSE,0%
585464100,MLCO,MELCO RESORTS AND ENTMNT LTD,0,-30000,0,-173.7K,CLOSE,0%
70450Y103,PYPL,PAYPAL HLDGS INC,3730,-2832,242.45K,-184.08K,-43.2%,0.6%
132061821,TOKE,CAMBRIA ETF TR,0,-40000,0,-205.27K,CLOSE,0%
722304102,PDD,PDD HOLDINGS INC,3200,-1800,378.72K,-213.03K,-36%,0.94%
898202106,TRUP,TRUPANION INC,0,-4437,0,-213.86K,CLOSE,0%
91324P102,UNH,UNITEDHEALTH GROUP INC,0,-425,0,-214.99K,CLOSE,0%
45104G104,IBN,ICICI BANK LIMITED,10000,-8000,315.2K,-252.16K,-44.4%,0.78%
464286822,EWW,ISHARES INC,0,-6000,0,-280.92K,CLOSE,0%
233051879,ASHR,DBX ETF TR,0,-11000,0,-291.17K,CLOSE,0%
92189F791,GDXJ,VANECK ETF TRUST,0,-8318,0,-355.6K,CLOSE,0%
92763W103,VIPS,VIPSHOP HLDGS LTD,0,-27409,0,-369.2K,CLOSE,0%
464286400,EWZ,ISHARES INC,0,-17500,0,-393.93K,CLOSE,0%
02079K305,GOOGL,ALPHABET INC,16298,-2861,2.54M,-446.32K,-14.9%,6.3%
47215P106,JD,JD.COM INC,0,-12900,0,-447.24K,CLOSE,0%
464287630,IWN,ISHARES TR,0,-2750,0,-451.47K,CLOSE,0%
16934Q802,CIM,CHIMERA INVT CORP,0,-35000,0,-490K,CLOSE,0%
G9451V109,VINP,VINCI PARTNERS INVTS LTD,0,-50000,0,-503.5K,CLOSE,0%
30303M102,META,META PLATFORMS INC,5355,-891,3.1M,-515.89K,-14.3%,7.7%
09290D101,BLK,BLACKROCK INC,1433,-771,1.36M,-729.37K,-35%,3.4%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,0,-3997,0,-789.37K,CLOSE,0%
521865204,LEA,LEAR CORP,0,-8500,0,-804.95K,CLOSE,0%
315948109,FBTC,FIDELITY WISE ORIGIN BITCOIN,0,-10000,0,-815.8K,CLOSE,0%
G0457F107,ARCO,ARCOS DORADOS HOLDINGS INC,0,-112516,0,-819.12K,CLOSE,0%
45841N107,IBKR,INTERACTIVE BROKERS GROUP IN,0,-6111,0,-1.08M,CLOSE,0%
036752103,ELV,ELEVANCE HEALTH INC,0,-2953,0,-1.09M,CLOSE,0%
81141R100,SE,SEA LTD,4400,-11600,574.16K,-1.51M,-72.5%,1.4%
767204100,RIO,RIO TINTO PLC,69275,-26200,4.23M,-1.6M,-27.4%,10.5%
594972408,MSTR,MICROSTRATEGY INC,749,-9001,215.91K,-2.59M,-92.3%,0.53%
Total,,,,,40.39M,-3.04M,-7.2%,100%
