CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
464287465,EFA,ISHARES TR,36451,35321,2.99M,2.9M,+3125.8%,1.1%
56035L104,MAIN,MAIN STR CAP CORP,95566,48207,5.5M,2.77M,+101.8%,2%
718172109,PM,PHILIP MORRIS INTL INC,8952,8952,1.42M,1.42M,NEW,0.51%
03674X106,AR,ANTERO RESOURCES CORP,31883,31883,1.29M,1.29M,NEW,0.47%
00162Q452,AMLP,ALPS ETF TR,76598,17443,3.98M,906.09K,+29.5%,1.4%
78462F103,SPY,SPDR S&P 500 ETF TR,13642,1449,7.61M,807.9K,+11.9%,2.8%
922908744,VTV,VANGUARD INDEX FDS,7141,4135,1.23M,713.15K,+137.6%,0.45%
09261X102,BXSL,BLACKSTONE SECD LENDING FD,40891,20870,1.32M,674.84K,+104.2%,0.48%
G0692U109,AXS,AXIS CAP HLDGS LTD,6571,6571,657.69K,657.69K,NEW,0.24%
19248A109,UTF,COHEN & STEERS INFRASTRUCTUR,42364,21688,1.05M,538.14K,+104.9%,0.38%
46625H100,JPM,JPMORGAN CHASE & CO.,13332,1964,3.26M,480.49K,+17.3%,1.2%
27829F108,EXG,EATON VANCE TAX-MANAGED GLOB,112644,56322,918.61K,459.31K,+100%,0.33%
09250U101,BGR,BLACKROCK ENERGY & RES TR,64805,32445,848.66K,424.88K,+100.3%,0.31%
09251A104,BDJ,BLACKROCK ENHANCED EQUITY DI,95738,47869,808.03K,404.01K,+100%,0.29%
06759X107,MCI,BARINGS CORPORATE INVS,17674,17674,397.48K,397.48K,NEW,0.14%
921946406,VYM,VANGUARD WHITEHALL FDS,2658,2658,339.87K,339.87K,NEW,0.12%
128125101,CSQ,CALAMOS STRATEGIC TOTAL RETU,19040,19040,322.64K,322.64K,NEW,0.12%
22160K105,COST,COSTCO WHSL CORP NEW,879,335,830.71K,316.59K,+61.6%,0.3%
14040H105,COF,CAPITAL ONE FINL CORP,1746,1746,312.79K,312.79K,NEW,0.11%
78464A375,SPIB,SPDR SER TR,26790,9395,890.29K,312.22K,+54%,0.32%
67070X101,NZF,NUVEEN MUNICIPAL CREDIT INC,46000,25500,561.35K,311.18K,+124.4%,0.2%
879105104,THQ,ABRDN HEALTHCARE OPPORTUNITI,15500,15500,306.2K,306.2K,NEW,0.11%
64110L106,NFLX,NETFLIX INC,694,324,647.29K,302.19K,+87.6%,0.23%
101137107,BSX,BOSTON SCIENTIFIC CORP,10024,2951,1M,295.69K,+41.7%,0.36%
872280102,CGBD,CARLYLE SECURED LENDING INC,17199,17199,290.61K,290.61K,NEW,0.11%
34959E109,FTNT,FORTINET INC,5340,3000,514.1K,288.82K,+128.2%,0.19%
032108664,HACK,AMPLIFY ETF TR,20505,4002,1.47M,287.5K,+24.3%,0.53%
670699107,QQQX,NUVEEN NASDAQ 100 DYNAMIC OV,22000,11000,558.8K,279.4K,+100%,0.2%
464287713,IYZ,ISHARES TR,9920,9920,271.36K,271.36K,NEW,0.1%
46138G870,VRP,INVESCO EXCH TRADED FD TR II,19059,10934,462.07K,265.08K,+134.6%,0.17%
92826C839,V,VISA INC,6477,703,2.26M,244.86K,+12.2%,0.82%
49456B101,KMI,KINDER MORGAN INC DEL,8567,8567,243.78K,243.78K,NEW,0.09%
58155Q103,MCK,MCKESSON CORP,3752,357,2.52M,239.87K,+10.5%,0.91%
88160R101,TSLA,TESLA INC,1651,900,429.15K,233.94K,+119.8%,0.16%
78463V107,GLD,SPDR GOLD TR,10210,782,2.94M,225.27K,+8.3%,1.1%
27828G107,EVT,EATON VANCE TAX ADVT DIV INC,17934,8967,424.32K,212.16K,+100%,0.15%
494368103,KMB,KIMBERLY-CLARK CORP,1500,1500,211.06K,211.06K,NEW,0.08%
33734X184,FXU,FIRST TR EXCHANGE TRADED FD,5090,5090,208.76K,208.76K,NEW,0.08%
36242H104,GDV,GABELLI DIVID & INCOME TR,17100,8550,412.8K,206.4K,+100%,0.15%
09258G104,BST,BLACKROCK SCIENCE & TECHNOLO,5812,5812,202.11K,202.11K,NEW,0.07%
949746101,WFC,WELLS FARGO CO NEW,2819,2819,201.59K,201.59K,NEW,0.07%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,6035,2365,509.82K,199.79K,+64.4%,0.18%
50208A102,SCD,LMP CAP & INCOME FD INC,23998,11999,397.53K,198.76K,+100%,0.14%
023135106,AMZN,AMAZON COM INC,11228,1011,2.14M,192.84K,+9.9%,0.77%
40170T106,GUG,GUGGENHEIM ACTIVE ALLOC FD,24019,12008,360.83K,180.39K,+100%,0.13%
67090X107,JCE,NUVEEN CORE EQUITY ALPHA FD,22884,11442,348.88K,174.44K,+100%,0.13%
931142103,WMT,WALMART INC,35543,1917,3.11M,167.81K,+5.7%,1.1%
872540109,TJX,TJX COS INC NEW,11613,1282,1.4M,154.64K,+12.4%,0.51%
81369Y852,XLC,SELECT SECTOR SPDR TR,1629,1589,157.12K,153.26K,+3972.5%,0.06%
46432F396,MTUM,ISHARES TR,1537,749,310.69K,151.4K,+95.1%,0.11%
084670702,BRK.B,BERKSHIRE HATHAWAY INC DEL,7846,277,4.15M,146.57K,+3.7%,1.5%
46428Q109,SLV,ISHARES SILVER TR,32444,4496,1.01M,139.34K,+16.1%,0.36%
64129H104,NML,NEUBERGER BERMAN ENERGY INFR,15000,15000,134.15K,134.15K,NEW,0.05%
46137V571,PGJ,INVESCO EXCHANGE TRADED FD T,12170,4260,360.34K,126.13K,+53.9%,0.13%
464287515,IGV,ISHARES TR,25558,1318,2.28M,117.35K,+5.4%,0.82%
00214Q708,ARKF,ARK ETF TR,3450,3450,114.75K,114.75K,NEW,0.04%
78409V104,SPGI,S&P GLOBAL INC,721,220,366.3K,111.77K,+43.9%,0.13%
02079K305,GOOGL,ALPHABET INC,14614,680,2.26M,105.12K,+4.9%,0.82%
45866F104,ICE,INTERCONTINENTAL EXCHANGE IN,6839,601,1.18M,104.01K,+9.6%,0.43%
78468R788,SPYD,SPDR SER TR,23356,2336,1.03M,103.3K,+11.1%,0.37%
032108409,DIVO,AMPLIFY ETF TR,77927,2516,3.17M,102.33K,+3.3%,1.1%
92189F676,SMH,VANECK ETF TRUST,5859,480,1.24M,101.6K,+8.9%,0.45%
532457108,LLY,ELI LILLY & CO,2068,121,1.71M,99.91K,+6.2%,0.62%
67072T108,JFR,NUVEEN FLOATING RATE INCOME,23698,11349,206.28K,98.79K,+91.9%,0.07%
46090E103,QQQ,INVESCO QQQ TR,28194,203,13.22M,95.19K,+0.7%,4.8%
81369Y605,XLF,SELECT SECTOR SPDR TR,11883,1903,588.86K,94.3K,+19.1%,0.21%
37954Y715,BOTZ,GLOBAL X FDS,20908,3267,595.03K,92.98K,+18.5%,0.22%
37960A529,SHLD,GLOBAL X FDS,15147,1779,705.08K,82.81K,+13.3%,0.26%
620076307,MSI,MOTOROLA SOLUTIONS INC,2387,177,1.04M,77.09K,+8%,0.38%
237194105,DRI,DARDEN RESTAURANTS INC,4414,364,911.69K,75.18K,+9%,0.33%
46138E354,SPLV,INVESCO EXCH TRADED FD TR II,19496,998,1.45M,74.42K,+5.4%,0.53%
46137V837,PDP,INVESCO EXCHANGE TRADED FD T,19621,725,1.96M,72.47K,+3.8%,0.71%
037833100,AAPL,APPLE INC,31429,319,6.96M,70.62K,+1%,2.5%
464287598,IWD,ISHARES TR,364,364,68.49K,68.49K,NEW,0.02%
00214Q104,ARKK,ARK ETF TR,1433,1433,68.18K,68.18K,NEW,0.02%
032095101,APH,AMPHENOL CORP NEW,4086,933,268.59K,61.33K,+29.6%,0.1%
171340102,CHD,CHURCH & DWIGHT CO INC,3233,537,354.92K,58.95K,+19.9%,0.13%
872590104,TMUS,T-MOBILE US INC,3351,220,892.92K,58.62K,+7%,0.32%
74164M108,PRI,PRIMERICA INC,3474,204,986.85K,57.95K,+6.2%,0.36%
020002101,ALL,ALLSTATE CORP,1676,278,346.72K,57.51K,+19.9%,0.13%
776696106,ROP,ROPER TECHNOLOGIES INC,619,89,364.95K,52.47K,+16.8%,0.13%
594918104,MSFT,MICROSOFT CORP,27063,138,10.17M,51.87K,+0.5%,3.7%
G8994E103,TT,TRANE TECHNOLOGIES PLC,1329,146,447.17K,49.12K,+12.3%,0.16%
81369Y886,XLU,SELECT SECTOR SPDR TR,1000,600,78.85K,47.31K,+150%,0.03%
46131H107,VVR,INVESCO SR INCOME TR,24000,12000,92.4K,46.2K,+100%,0.03%
464287168,DVY,ISHARES TR,4711,326,632.64K,43.78K,+7.4%,0.23%
48020Q107,JLL,JONES LANG LASALLE INC,1250,175,309.89K,43.38K,+16.3%,0.11%
30303M102,META,META PLATFORMS INC,1241,75,715.36K,43.23K,+6.4%,0.26%
33738D408,HYLS,FIRST TR EXCHANGE-TRADED FD,1000,1000,41.04K,41.04K,NEW,0.01%
00287Y109,ABBV,ABBVIE INC,13834,196,2.88M,40.77K,+1.4%,1%
33734X119,FXG,FIRST TR EXCHANGE TRADED FD,555,555,36.26K,36.26K,NEW,0.01%
H1467J104,CB,CHUBB LIMITED,4509,103,1.36M,31.08K,+2.3%,0.49%
464288687,PFF,ISHARES TR,11533,1000,354.41K,30.73K,+9.5%,0.13%
46429B655,FLOT,ISHARES TR,20087,579,1.03M,29.56K,+3%,0.37%
422806208,HEIA,HEICO CORP NEW,183,141,38.34K,29.54K,+335.7%,0.01%
00214Q401,ARKW,ARK ETF TR,300,300,28.4K,28.4K,NEW,0.01%
03073E105,COR,CENCORA INC,4859,100,1.35M,27.8K,+2.1%,0.49%
11133T103,BR,BROADRIDGE FINL SOLUTIONS IN,3877,107,936.06K,25.83K,+2.8%,0.34%
92189F601,NLR,VANECK ETF TRUST,17023,350,1.25M,25.65K,+2.1%,0.45%
46137V845,PRN,INVESCO EXCHANGE TRADED FD T,1080,175,148.73K,24.1K,+19.3%,0.05%
37954Y673,PAVE,GLOBAL X FDS,45902,600,1.73M,22.62K,+1.3%,0.63%
81369Y209,XLV,SELECT SECTOR SPDR TR,4086,147,592.85K,21.33K,+3.7%,0.21%
78464A854,SPLG,SPDR SER TR,7887,273,518.47K,17.95K,+3.6%,0.19%
81369Y704,XLI,SELECT SECTOR SPDR TR,2829,134,370.61K,17.55K,+5%,0.13%
882681109,TXRH,TEXAS ROADHOUSE INC,8618,100,1.45M,16.83K,+1.2%,0.52%
37954Y343,MLPA,GLOBAL X FDS,1630,300,86.77K,15.97K,+22.6%,0.03%
G1151C101,ACN,ACCENTURE PLC IRELAND,1095,42,334.2K,12.82K,+4%,0.12%
33733E203,FBT,FIRST TR EXCHANGE-TRADED FD,1479,70,251.62K,11.91K,+5%,0.09%
48251W104,KKR,KKR & CO INC,5812,100,671.5K,11.55K,+1.8%,0.24%
89147L886,TYG,TORTOISE ENERGY INFRA CORP,23295,258,1M,11.11K,+1.1%,0.36%
37954Y632,AIQ,GLOBAL X FDS,4200,300,152.8K,10.91K,+7.7%,0.06%
02079K107,GOOG,ALPHABET INC,1563,69,243.98K,10.77K,+4.6%,0.09%
67066G104,NVDA,NVIDIA CORPORATION,60273,97,6.56M,10.55K,+0.2%,2.4%
78464A508,SPYV,SPDR SER TR,13253,183,674.41K,9.31K,+1.4%,0.24%
09857L108,BKNG,BOOKING HOLDINGS INC,57,2,262.68K,9.22K,+3.6%,0.1%
78464A409,SPYG,SPDR SER TR,2660,93,213.78K,7.47K,+3.6%,0.08%
23908L306,DWLD,DAVIS FUNDAMENTAL ETF TR,6618,180,249.43K,6.78K,+2.8%,0.09%
92189F486,FLTR,VANECK ETF TRUST,7910,250,202.09K,6.39K,+3.3%,0.07%
00162Q783,RIGS,ALPS ETF TR,2315,263,53.47K,6.07K,+12.8%,0.02%
46434V381,XT,ISHARES TR,9554,100,550.13K,5.76K,+1.1%,0.2%
46138E875,PIZ,INVESCO EXCH TRADED FD TR II,125,125,4.78K,4.78K,NEW,<.01%
78464A292,PSK,SPDR SER TR,485,147,15.71K,4.76K,+43.5%,<.01%
78464A698,KRE,SPDR SER TR,3345,59,190.14K,3.35K,+1.8%,0.07%
46434V621,DGRO,ISHARES TR,982,49,60.67K,3.03K,+5.3%,0.02%
78464A789,KIE,SPDR SER TR,1276,46,77.24K,2.78K,+3.7%,0.03%
78464A805,SPTM,SPDR SER TR,1885,36,127.97K,2.44K,+1.9%,0.05%
37954Y293,MLPX,GLOBAL X FDS,492,29,31.39K,1.85K,+6.3%,0.01%
46138G516,RSPE,INVESCO EXCH TRADED FD TR II,54,54,1.41K,1.41K,NEW,<.01%
922908629,VO,VANGUARD INDEX FDS,15,3,3.88K,775.8,+25%,<.01%
95082P105,WCC,WESCO INTL INC,3047,1,474.82K,155.83,+0%,0.17%
78468R556,XOP,SPDR SER TR,1003,1,132.11K,131.71,+0.1%,0.05%
46137V498,XSMO,INVESCO EXCHANGE TRADED FD T,403,2,25.27K,125.39,+0.5%,<.01%
78463X103,SPEU,SPDR INDEX SHS FDS,2141,1,94.23K,44.01,+0%,0.03%
33733E302,FDN,FIRST TR EXCHANGE-TRADED FD,14033,0,3.12M,0,NO CHANGE,1.1%
337345102,QTEC,FIRST TR NASDAQ 100 TECH IND,16176,0,2.81M,0,NO CHANGE,1%
316500107,FDUS,FIDUS INVT CORP,87954,0,1.8M,0,NO CHANGE,0.65%
46137Y500,CVY,INVESCO EXCHANGE TRADED FD T,66548,0,1.69M,0,NO CHANGE,0.61%
33738D101,EMLP,FIRST TR EXCHANGE-TRADED FD,43381,0,1.63M,0,NO CHANGE,0.59%
78464A631,XAR,SPDR SER TR,9521,0,1.53M,0,NO CHANGE,0.55%
91913Y100,VLO,VALERO ENERGY CORP,9575,0,1.26M,0,NO CHANGE,0.46%
25434V708,DFAC,DIMENSIONAL ETF TRUST,36915,0,1.22M,0,NO CHANGE,0.44%
46137V563,PEY,INVESCO EXCHANGE TRADED FD T,52499,0,1.13M,0,NO CHANGE,0.41%
92189F643,MOAT,VANECK ETF TRUST,10184,0,895.84K,0,NO CHANGE,0.32%
7591EP100,RF,REGIONS FINANCIAL CORP NEW,40998,0,890.89K,0,NO CHANGE,0.32%
12326C105,BFST,BUSINESS FIRST BANCSHARES IN,32733,0,797.05K,0,NO CHANGE,0.29%
754730109,RJF,RAYMOND JAMES FINL INC,5703,0,792.2K,0,NO CHANGE,0.29%
422806109,HEI,HEICO CORP NEW,2900,0,774.58K,0,NO CHANGE,0.28%
166764100,CVX,CHEVRON CORP NEW,3491,0,584.01K,0,NO CHANGE,0.21%
33739E108,FPE,FIRST TR EXCH TRADED FD III,27000,0,474.93K,0,NO CHANGE,0.17%
46138E115,PSCT,INVESCO EXCH TRADED FD TR II,11102,0,444.96K,0,NO CHANGE,0.16%
33735J101,FTA,FIRST TR LRG CP VL ALPHADEX,5631,0,432.05K,0,NO CHANGE,0.16%
81369Y100,XLB,SELECT SECTOR SPDR TR,4807,0,413.31K,0,NO CHANGE,0.15%
049560105,ATO,ATMOS ENERGY CORP,2697,0,412.25K,0,NO CHANGE,0.15%
33734H106,FVD,FIRST TR VALUE LINE DIVID IN,9179,0,409.29K,0,NO CHANGE,0.15%
46137V522,UPGD,INVESCO EXCHANGE TRADED FD T,5700,0,399.05K,0,NO CHANGE,0.14%
871829107,SYY,SYSCO CORP,5250,0,393.96K,0,NO CHANGE,0.14%
13321L108,CCJ,CAMECO CORP,9439,0,388.9K,0,NO CHANGE,0.14%
680223104,ORI,OLD REP INTL CORP,8600,0,337.29K,0,NO CHANGE,0.12%
780087102,RY,ROYAL BK CDA,2895,0,326.32K,0,NO CHANGE,0.12%
609839105,MPWR,MONOLITHIC PWR SYS INC,500,0,289.99K,0,NO CHANGE,0.1%
459200101,IBM,INTERNATIONAL BUSINESS MACHS,1161,0,283.47K,0,NO CHANGE,0.1%
57636Q104,MA,MASTERCARD INCORPORATED,515,0,281.09K,0,NO CHANGE,0.1%
N07059210,ASML,ASML HOLDING N V,400,0,265.05K,0,NO CHANGE,0.1%
029899101,AWR,AMER STATES WTR CO,3321,0,261.14K,0,NO CHANGE,0.09%
511656100,LKFN,LAKELAND FINL CORP,4027,0,239.37K,0,NO CHANGE,0.09%
46641Q332,JEPI,J P MORGAN EXCHANGE TRADED F,4140,0,236.56K,0,NO CHANGE,0.09%
464287721,IYW,ISHARES TR,1628,0,228.64K,0,NO CHANGE,0.08%
816851109,SRE,SEMPRA,3200,0,223.46K,0,NO CHANGE,0.08%
46137V761,PXE,INVESCO EXCHANGE TRADED FD T,7500,0,217.72K,0,NO CHANGE,0.08%
29977A105,EVR,EVERCORE INC,1078,0,215.28K,0,NO CHANGE,0.08%
922908553,VNQ,VANGUARD INDEX FDS,2225,0,201.45K,0,NO CHANGE,0.07%
33738R845,FTXN,FIRST TR EXCHANGE TRADED FD,6425,0,194.55K,0,NO CHANGE,0.07%
464288810,IHI,ISHARES TR,3024,0,182.01K,0,NO CHANGE,0.07%
46138E263,CGW,INVESCO EXCH TRADED FD TR II,3250,0,180.99K,0,NO CHANGE,0.07%
302520101,FNB,F N B CORP,13181,0,177.28K,0,NO CHANGE,0.06%
464287580,IYC,ISHARES TR,1936,0,171K,0,NO CHANGE,0.06%
464288109,ILCV,ISHARES TR,2000,0,162.9K,0,NO CHANGE,0.06%
81369Y407,XLY,SELECT SECTOR SPDR TR,810,0,159.94K,0,NO CHANGE,0.06%
464287804,IJR,ISHARES TR,1380,0,144.31K,0,NO CHANGE,0.05%
78464A771,KCE,SPDR SER TR,1097,0,138.41K,0,NO CHANGE,0.05%
46137V399,PBP,INVESCO EXCHANGE TRADED FD T,6000,0,133.02K,0,NO CHANGE,0.05%
81369Y803,XLK,SELECT SECTOR SPDR TR,635,0,131.12K,0,NO CHANGE,0.05%
92189F411,BIZD,VANECK ETF TRUST,7493,0,125.58K,0,NO CHANGE,0.05%
464287812,IYK,ISHARES TR,1425,0,101.99K,0,NO CHANGE,0.04%
78468R663,BIL,SPDR SER TR,1100,0,100.9K,0,NO CHANGE,0.04%
46137V142,PHO,INVESCO EXCHANGE TRADED FD T,1450,0,93.55K,0,NO CHANGE,0.03%
81369Y506,XLE,SELECT SECTOR SPDR TR,1000,0,93.45K,0,NO CHANGE,0.03%
464288307,IMCG,ISHARES TR,1300,0,92.86K,0,NO CHANGE,0.03%
78464A474,SPSB,SPDR SER TR,2850,0,85.78K,0,NO CHANGE,0.03%
46429B507,EIRL,ISHARES TR,1380,0,81.59K,0,NO CHANGE,0.03%
464287119,ILCG,ISHARES TR,1000,0,80.99K,0,NO CHANGE,0.03%
33738R704,AIRR,FIRST TR EXCHANGE TRADED FD,1101,0,75.1K,0,NO CHANGE,0.03%
46138E362,SPHD,INVESCO EXCH TRADED FD TR II,1417,0,71.18K,0,NO CHANGE,0.03%
