CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
594918104,MSFT,MICROSOFT CORP,137739,137739,51.71M,51.71M,NEW,9.7%
67066G104,NVDA,NVIDIA CORPORATION,373932,373932,40.53M,40.53M,NEW,7.6%
92826C839,V,VISA INC,53272,53272,18.67M,18.67M,NEW,3.5%
02079K305,GOOGL,ALPHABET INC,110752,110752,17.13M,17.13M,NEW,3.2%
88160R101,TSLA,TESLA INC,53754,53754,13.93M,13.93M,NEW,2.6%
11135F101,AVGO,BROADCOM INC,74100,74100,12.41M,12.41M,NEW,2.3%
949746101,WFC,WELLS FARGO CO NEW,135213,135213,9.71M,9.71M,NEW,1.8%
883556102,TMO,THERMO FISHER SCIENTIFIC INC,19322,19322,9.61M,9.61M,NEW,1.8%
46625H100,JPM,JPMORGAN CHASE & CO.,36936,36936,9.06M,9.06M,NEW,1.7%
74340W103,PLD,PROLOGIS INC.,79731,79731,8.91M,8.91M,NEW,1.7%
478160104,JNJ,JOHNSON & JOHNSON,50598,50598,8.39M,8.39M,NEW,1.6%
58933Y105,MRK,MERCK & CO INC,88807,88807,7.97M,7.97M,NEW,1.5%
580135101,MCD,MCDONALDS CORP,25012,25012,7.81M,7.81M,NEW,1.5%
64110L106,NFLX,NETFLIX INC,8378,8378,7.81M,7.81M,NEW,1.5%
532457108,LLY,ELI LILLY & CO,9405,9405,7.77M,7.77M,NEW,1.5%
872590104,TMUS,T-MOBILE US INC,29096,29096,7.76M,7.76M,NEW,1.5%
17275R102,CSCO,CISCO SYS INC,124241,124241,7.67M,7.67M,NEW,1.4%
02079K107,GOOG,ALPHABET INC,48100,48100,7.51M,7.51M,NEW,1.4%
65339F101,NEE,NEXTERA ENERGY INC,104282,104282,7.39M,7.39M,NEW,1.4%
29444U700,EQIX,EQUINIX INC,8900,8900,7.26M,7.26M,NEW,1.4%
595112103,MU,MICRON TECHNOLOGY INC,81335,81335,7.07M,7.07M,NEW,1.3%
57636Q104,MA,MASTERCARD INCORPORATED,12800,12800,7.02M,7.02M,NEW,1.3%
254687106,DIS,DISNEY WALT CO,68493,68493,6.76M,6.76M,NEW,1.3%
