CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
11135F101,AVGO,Broadcom Inc,41922,6951,7.02M,1.16M,+19.9%,3.4%
30303M102,META,Meta Platforms Inc,12137,1385,7M,798.26K,+12.9%,3.4%
67066G104,NVDA,NVIDIA Corp,140857,1871,15.27M,202.78K,+1.3%,7.3%
88160R101,TSLA,Tesla Inc,21351,723,5.53M,187.37K,+3.5%,2.7%
037833100,AAPL,Apple Inc,88961,684,19.76M,151.94K,+0.8%,9.5%
594918104,MSFT,Microsoft Corp,43663,363,16.39M,136.27K,+0.8%,7.9%
00724F101,ADBE,Adobe Inc,4144,328,1.59M,125.8K,+8.6%,0.76%
023135106,AMZN,Amazon.com Inc,61289,630,11.66M,119.86K,+1%,5.6%
855244109,SBUX,Starbucks Corp,10944,827,1.07M,81.12K,+8.2%,0.52%
458140100,INTC,Intel Corp,42459,2421,964.24K,54.98K,+6%,0.46%
02079K305,GOOGL,Alphabet Inc,34063,355,5.27M,54.9K,+1.1%,2.5%
75886F107,REGN,Regeneron Pharmaceuticals Inc,1047,79,664.04K,50.1K,+8.2%,0.32%
722304102,PDD,PDD Holdings Inc,6371,403,754.01K,47.7K,+6.8%,0.36%
02079K107,GOOG,Alphabet Inc,32455,294,5.07M,45.93K,+0.9%,2.4%
594972408,MSTR,MicroStrategy Inc,3002,104,865.39K,29.98K,+3.6%,0.42%
595017104,MCHP,Microchip Technology Inc,5038,394,243.89K,19.07K,+8.5%,0.12%
252131107,DXCM,Dexcom Inc,3830,277,261.55K,18.92K,+7.8%,0.13%
09062X103,BIIB,Biogen Inc,1442,108,197.32K,14.78K,+8.1%,0.09%
G39387108,GFS,GLOBALFOUNDRIES Inc,4951,371,182.74K,13.69K,+8.1%,0.09%
682189105,ON,ON Semiconductor Corp,3827,313,155.72K,12.74K,+8.9%,0.07%
69608A108,PLTR,Palantir Technologies Inc,32349,115,2.73M,9.71K,+0.4%,1.3%
60937P106,MDB,MongoDB Inc,682,48,119.62K,8.42K,+7.6%,0.06%
09857L108,BKNG,Booking Holdings Inc,511,1,2.35M,4.61K,+0.2%,1.1%
58733R102,MELI,MercadoLibre Inc,770,2,1.5M,3.9K,+0.3%,0.72%
98389B100,XEL,Xcel Energy Inc,8491,36,601.08K,2.55K,+0.4%,0.29%
038222105,AMAT,Applied Materials Inc,12570,10,1.82M,1.45K,+0.1%,0.88%
16119P108,CHTR,Charter Communications Inc,2136,3,787.18K,1.11K,+0.1%,0.38%
046353108,AZN,AstraZeneca PLC,8727,5,641.43K,367.5,+0.1%,0.31%
697435105,PANW,Palo Alto Networks Inc,9750,2,1.66M,341.28,+0%,0.8%
482480100,KLAC,KLA CORP,2038,0,1.39M,0,NO CHANGE,0.67%
67103H107,ORLY,O'Reilly Automotive Inc,882,0,1.26M,0,NO CHANGE,0.61%
776696106,ROP,Roper Technologies Inc,1620,0,955.12K,0,NO CHANGE,0.46%
30161N101,EXC,Exelon Corp,15164,-6,698.76K,-276.48,-0%,0.34%
512807306,LRCX,Lam Research Corp,19642,-5,1.43M,-363.5,-0%,0.69%
375558103,GILD,Gilead Sciences Inc,18867,-4,2.11M,-448.2,-0%,1%
025537101,AEP,American Electric Power Co Inc,8002,-7,874.38K,-764.89,-0.1%,0.42%
49271V100,KDP,Keurig Dr Pepper Inc,20208,-25,691.52K,-855.5,-0.1%,0.33%
34959E109,FTNT,Fortinet Inc,11645,-10,1.12M,-962.6,-0.1%,0.54%
438516106,HON,Honeywell International Inc,9819,-5,2.08M,-1.06K,-0.1%,1%
311900104,FAST,Fastenal Co,8649,-15,670.73K,-1.16K,-0.2%,0.32%
461202103,INTU,Intuit Inc,4236,-2,2.6M,-1.23K,-0%,1.2%
N6596X109,NXPI,NXP Semiconductors NV,3833,-8,728.5K,-1.52K,-0.2%,0.35%
704326107,PAYX,Paychex Inc,5455,-12,841.6K,-1.85K,-0.2%,0.4%
172908105,CTAS,Cintas Corp,6069,-10,1.25M,-2.06K,-0.2%,0.6%
21037T109,CEG,Constellation Energy Corp,4705,-11,948.67K,-2.22K,-0.2%,0.46%
217204106,CPRT,Copart Inc,14491,-40,820.05K,-2.26K,-0.3%,0.39%
573874104,MRVL,MARVELL TECHNOLOGY INC,12982,-37,799.3K,-2.28K,-0.3%,0.38%
747525103,QCOM,QUALCOMM Inc,16776,-15,2.58M,-2.3K,-0.1%,1.2%
98138H101,WDAY,Workday Inc,3202,-11,747.76K,-2.57K,-0.3%,0.36%
126408103,CSX,CSX Corp,29342,-96,863.53K,-2.83K,-0.3%,0.41%
871607107,SNPS,Synopsys Inc,2271,-7,973.92K,-3K,-0.3%,0.47%
693718108,PCAR,PACCAR Inc,7958,-31,774.87K,-3.02K,-0.4%,0.37%
032654105,ADI,Analog Devices Inc,7459,-15,1.5M,-3.03K,-0.2%,0.72%
609207105,MDLZ,Mondelez International Inc,20138,-46,1.37M,-3.12K,-0.2%,0.66%
042068205,ARM,ARM Holdings PLC,1801,-30,192.33K,-3.2K,-1.6%,0.09%
052769106,ADSK,Autodesk Inc,3229,-13,845.35K,-3.4K,-0.4%,0.41%
25809K105,DASH,DoorDash Inc,5695,-19,1.04M,-3.47K,-0.3%,0.5%
61174X109,MNST,Monster Beverage Corp,14631,-72,856.21K,-4.21K,-0.5%,0.41%
031162100,AMGN,Amgen Inc,8037,-14,2.5M,-4.36K,-0.2%,1.2%
127387108,CDNS,Cadence Design Systems Inc,4063,-19,1.03M,-4.83K,-0.5%,0.5%
595112103,MU,Micron Technology Inc,16623,-56,1.44M,-4.87K,-0.3%,0.69%
46120E602,ISRG,Intuitive Surgical Inc,5294,-10,2.62M,-4.95K,-0.2%,1.3%
571903202,MAR,Marriott International Inc/MD,4245,-22,1.01M,-5.24K,-0.5%,0.49%
22788C105,CRWD,Crowdstrike Holdings Inc,3415,-15,1.2M,-5.29K,-0.4%,0.58%
12514G108,CDW,CDW Corp/DE,2019,-35,323.56K,-5.61K,-1.7%,0.16%
053015103,ADP,Automatic Data Processing Inc,6139,-19,1.88M,-5.81K,-0.3%,0.9%
70450Y103,PYPL,PayPal Holdings Inc,15419,-92,1.01M,-6K,-0.6%,0.48%
88339J105,TTD,Trade Desk Inc/The,6491,-115,355.19K,-6.29K,-1.7%,0.17%
03662Q105,ANSS,ANSYS Inc,1277,-20,404.25K,-6.33K,-1.5%,0.19%
934423104,WBD,Warner Bros Discovery Inc,36065,-665,386.98K,-7.14K,-1.8%,0.19%
23804L103,DDOG,Datadog Inc,4430,-80,439.5K,-7.94K,-1.8%,0.21%
98980G102,ZS,Zscaler Inc,2225,-40,441.49K,-7.94K,-1.8%,0.21%
882508104,TXN,Texas Instruments Inc,14027,-45,2.52M,-8.09K,-0.3%,1.2%
45168D104,IDXX,IDEXX Laboratories Inc,1224,-20,514.02K,-8.4K,-1.6%,0.25%
049468101,TEAM,Atlassian Corp,2311,-40,490.42K,-8.49K,-1.7%,0.24%
550021109,LULU,Lululemon Athletica Inc,1773,-30,501.87K,-8.49K,-1.7%,0.24%
22160N109,CSGP,CoStar Group Inc,6141,-110,486.55K,-8.72K,-1.8%,0.23%
G54950103,LIN,Linde PLC,7249,-19,3.38M,-8.85K,-0.3%,1.6%
679580100,ODFL,Old Dominion Freight Line Inc,3200,-55,529.44K,-9.1K,-1.7%,0.25%
874054109,TTWO,Take-Two Interactive Software Inc,2570,-45,532.63K,-9.33K,-1.7%,0.26%
36266G107,GEHC,GE HealthCare Technologies Inc,6729,-120,543.1K,-9.69K,-1.8%,0.26%
03831W108,APP,AppLovin Corp,4186,-37,1.11M,-9.8K,-0.9%,0.53%
285512109,EA,Electronic Arts Inc,3868,-70,559K,-10.12K,-1.8%,0.27%
20030N101,CMCSA,Comcast Corp,58625,-275,2.16M,-10.15K,-0.5%,1%
500754106,KHC,Kraft Heinz Co/The,18101,-335,550.81K,-10.19K,-1.8%,0.26%
192446102,CTSH,Cognizant Technology Solutions Corp,7376,-135,564.26K,-10.33K,-1.8%,0.27%
92345Y106,VRSK,Verisk Analytics Inc,2081,-35,619.35K,-10.42K,-1.7%,0.3%
05464C101,AXON,Axon Enterprise Inc,1148,-20,603.79K,-10.52K,-1.7%,0.29%
92532F100,VRTX,Vertex Pharmaceuticals Inc,3999,-22,1.94M,-10.67K,-0.5%,0.93%
G25839104,CCEP,Coca-Cola Europacific Partners PLC,6755,-125,587.89K,-10.88K,-1.8%,0.28%
778296103,ROST,Ross Stores Inc,4996,-90,638.44K,-11.5K,-1.8%,0.31%
05722G100,BKR,Baker Hughes Co,14665,-270,644.53K,-11.87K,-1.8%,0.31%
713448108,PEP,PepsiCo Inc,20865,-82,3.13M,-12.3K,-0.4%,1.5%
17275R102,CSCO,Cisco Systems Inc,60944,-203,3.76M,-12.53K,-0.3%,1.8%
25278X109,FANG,Diamondback Energy Inc,4406,-80,704.43K,-12.79K,-1.8%,0.34%
009066101,ABNB,Airbnb Inc,6572,-120,785.09K,-14.34K,-1.8%,0.38%
007903107,AMD,Advanced Micro Devices Inc,24209,-151,2.49M,-15.51K,-0.6%,1.2%
N07059210,ASML,ASML Holding NV,1397,-25,925.69K,-16.57K,-1.8%,0.44%
872590104,TMUS,T-Mobile US Inc,17755,-70,4.74M,-18.67K,-0.4%,2.3%
22160K105,COST,Costco Wholesale Corp,6608,-20,6.25M,-18.92K,-0.3%,3%
64110L106,NFLX,Netflix Inc,6262,-54,5.84M,-50.36K,-0.9%,2.8%
Total,,,,,208.29M,2.86M,+1.3%,100%
