CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
037833100,AAPL,Apple Inc.,10062642,10062642,2.24B,2.24B,NEW,6.8%
594918104,MSFT,Microsoft Corp.,5272492,5272492,1.98B,1.98B,NEW,6%
67066G104,NVDA,Nvidia Corp. (US),17007994,17007994,1.84B,1.84B,NEW,5.6%
023135106,AMZN,Amazon.com Inc,7719951,7719951,1.47B,1.47B,NEW,4.5%
30303M102,META,Meta Platforms Inc,1504968,1504968,867.4M,867.4M,NEW,2.6%
02079K305,GOOGL,Alphabet Inc A,4872172,4872172,753.43M,753.43M,NEW,2.3%
92826C839,V,Visa Inc Class A,1671892,1671892,585.93M,585.93M,NEW,1.8%
532457108,LLY,Eli Lilly & Co.,647161,647161,534.5M,534.5M,NEW,1.6%
46625H100,JPM,JPMorgan Chase & Co.,2151032,2151032,527.65M,527.65M,NEW,1.6%
084670702,BRK.B,Berkshire Hathaway Inc. B,926093,926093,493.22M,493.22M,NEW,1.5%
11135F101,AVGO,Broadcom Inc,2886680,2886680,483.32M,483.32M,NEW,1.5%
88160R101,TSLA,Tesla Inc (US),1769528,1769528,458.59M,458.59M,NEW,1.4%
91324P102,UNH,UnitedHealth Group Inc.,815490,815490,427.11M,427.11M,NEW,1.3%
02079K107,GOOG,Alphabet Inc C,2594622,2594622,405.36M,405.36M,NEW,1.2%
478160104,JNJ,Johnson & Johnson,1891890,1891890,313.75M,313.75M,NEW,0.96%
64110L106,NFLX,Netflix Inc,321811,321811,300.1M,300.1M,NEW,0.92%
22160K105,COST,Costco Wholesale Corp.,301168,301168,284.84M,284.84M,NEW,0.87%
00287Y109,ABBV,AbbVie Inc,1307079,1307079,273.86M,273.86M,NEW,0.84%
742718109,PG,Procter & Gamble Co/The,1597183,1597183,272.19M,272.19M,NEW,0.83%
79466L302,CRM,Salesforce Inc,934587,934587,250.81M,250.81M,NEW,0.77%
G54950103,LIN,Linde PLC,508940,508940,236.98M,236.98M,NEW,0.72%
57636Q104,MA,Mastercard Inc-Class A,422391,422391,231.52M,231.52M,NEW,0.71%
17275R102,CSCO,Cisco Systems Inc.,3528473,3528473,217.74M,217.74M,NEW,0.67%
931142103,WMT,Walmart Inc,2390150,2390150,209.83M,209.83M,NEW,0.64%
437076102,HD,Home Depot Inc/The,562127,562127,206.01M,206.01M,NEW,0.63%
713448108,PEP,PepsiCo Inc.,1357535,1357535,203.55M,203.55M,NEW,0.62%
949746101,WFC,Wells Fargo Co. (US),2806167,2806167,201.45M,201.45M,NEW,0.62%
743315103,PGR,Progressive Corp/The,597877,597877,169.21M,169.21M,NEW,0.52%
459200101,IBM,International Business Machines Corp,670499,670499,166.73M,166.73M,NEW,0.51%
58933Y105,MRK,Merck & Co. Inc. (US),1838464,1838464,165.02M,165.02M,NEW,0.5%
46120E602,ISRG,Intuitive Surgical Inc.,299693,299693,148.43M,148.43M,NEW,0.45%
38141G104,GS,Goldman Sachs Group Inc/The,269075,269075,146.99M,146.99M,NEW,0.45%
883556102,TMO,Thermo Fisher Scientific Inc,295330,295330,146.96M,146.96M,NEW,0.45%
747525103,QCOM,QUALCOMM Inc. (US),948736,948736,145.74M,145.74M,NEW,0.45%
92343V104,VZ,Verizon Communications Inc. (US),3150100,3150100,142.89M,142.89M,NEW,0.44%
025816109,AXP,American Express Co,523672,523672,140.89M,140.89M,NEW,0.43%
G1151C101,ACN,Accenture Plc A (USD),451310,451310,140.83M,140.83M,NEW,0.43%
060505104,BAC,Bank of America Corp.,3369212,3369212,140.6M,140.6M,NEW,0.43%
78409V104,SPGI,S&P Global Inc,271017,271017,137.7M,137.7M,NEW,0.42%
031162100,AMGN,Amgen Inc.,436879,436879,136.11M,136.11M,NEW,0.42%
68389X105,ORCL,Oracle Corp.,965997,965997,135.06M,135.06M,NEW,0.41%
191216100,KO,Coca-Cola Co/The,1876739,1876739,134.41M,134.41M,NEW,0.41%
166764100,CVX,Chevron Corp.,785256,785256,131.37M,131.37M,NEW,0.4%
65339F101,NEE,NextEra Energy Inc.,1780890,1780890,126.25M,126.25M,NEW,0.39%
461202103,INTU,Intuit Inc.,203023,203023,124.65M,124.65M,NEW,0.38%
697435105,PANW,Palo Alto Networks Inc,725244,725244,123.76M,123.76M,NEW,0.38%
00724F101,ADBE,Adobe Inc. (US),315867,315867,121.14M,121.14M,NEW,0.37%
038222105,AMAT,Applied Materials Inc.,791697,791697,114.89M,114.89M,NEW,0.35%
808513105,SCHW,Charles Schwab Corp/The,1448792,1448792,113.41M,113.41M,NEW,0.35%
375558103,GILD,Gilead Sciences Inc.,1002798,1002798,112.36M,112.36M,NEW,0.34%
81762P102,NOW,ServiceNow Inc.,139279,139279,110.89M,110.89M,NEW,0.34%
806857108,SLB,SLB Ltd,2503604,2503604,104.65M,104.65M,NEW,0.32%
110122108,BMY,Bristol-Myers Squibb Co. (US),1651758,1651758,100.74M,100.74M,NEW,0.31%
482480100,KLAC,KLA Corporation,146596,146596,99.66M,99.66M,NEW,0.3%
20030N101,CMCSA,Comcast Corp. A,2686506,2686506,99.13M,99.13M,NEW,0.3%
69608A108,PLTR,Palantir Technologies Inc,1171636,1171636,98.89M,98.89M,NEW,0.3%
002824100,ABT,Abbott Laboratories (US),745355,745355,98.87M,98.87M,NEW,0.3%
337738108,FISV,Fiserv Inc.,446283,446283,98.55M,98.55M,NEW,0.3%
369604301,GE,General Electric Co,481522,481522,96.38M,96.38M,NEW,0.29%
580135101,MCD,McDonalds Corp.,308168,308168,96.26M,96.26M,NEW,0.29%
036752103,ELV,Elevance Health Inc,215888,215888,93.9M,93.9M,NEW,0.29%
717081103,PFE,Pfizer Inc. (US),3699411,3699411,93.74M,93.74M,NEW,0.29%
032095101,APH,Amphenol Corp. A,1404603,1404603,92.13M,92.13M,NEW,0.28%
75513E101,RTX,RTX Corp,683554,683554,90.54M,90.54M,NEW,0.28%
101137107,BSX,Boston Scientific Corp.,896443,896443,90.43M,90.43M,NEW,0.28%
254687106,DIS,Walt Disney Co/The,914358,914358,90.25M,90.25M,NEW,0.28%
872590104,TMUS,T-Mobile US Inc,334241,334241,89.15M,89.15M,NEW,0.27%
172967424,C,Citigroup Inc. (US),1242859,1242859,88.23M,88.23M,NEW,0.27%
09857L108,BKNG,Booking Holdings Inc,18994,18994,87.5M,87.5M,NEW,0.27%
052769106,ADSK,Autodesk Inc.,333907,333907,87.42M,87.42M,NEW,0.27%
00206R102,T,AT&T Inc.,3088328,3088328,87.34M,87.34M,NEW,0.27%
863667101,SYK,Stryker Corp.,224729,224729,83.66M,83.66M,NEW,0.26%
90353T100,UBER,Uber Technologies Inc,1136248,1136248,82.79M,82.79M,NEW,0.25%
007903107,AMD,Advanced Micro Devices Inc.,803344,803344,82.54M,82.54M,NEW,0.25%
020002101,ALL,Allstate Corp/The,395355,395355,81.87M,81.87M,NEW,0.25%
571748102,MRSH,Marsh & McLennan Cos Inc,332725,332725,81.19M,81.19M,NEW,0.25%
149123101,CAT,Caterpillar Inc.,236442,236442,77.98M,77.98M,NEW,0.24%
882508104,TXN,Texas Instruments Inc,431798,431798,77.59M,77.59M,NEW,0.24%
92532F100,VRTX,Vertex Pharmaceuticals Inc. (USD),159790,159790,77.47M,77.47M,NEW,0.24%
94106L109,WM,Waste Management Inc.,333627,333627,77.24M,77.24M,NEW,0.24%
22788C105,CRWD,Crowdstrike Holdings Inc,215970,215970,76.15M,76.15M,NEW,0.23%
G29183103,ETN,Eaton Corp PLC,277780,277780,75.51M,75.51M,NEW,0.23%
98138H101,WDAY,Workday Inc,319326,319326,74.57M,74.57M,NEW,0.23%
573874104,MRVL,Marvell Technology Inc,1209104,1209104,74.44M,74.44M,NEW,0.23%
H1467J104,CB,Chubb Ltd (USD),241984,241984,73.08M,73.08M,NEW,0.22%
G8994E103,TT,Trane Technologies PLC,214689,214689,72.33M,72.33M,NEW,0.22%
097023105,BA,Boeing Co/The,423258,423258,72.19M,72.19M,NEW,0.22%
03073E105,COR,Cencora Inc.,254278,254278,70.71M,70.71M,NEW,0.22%
925652109,VICI,VICI Properties Inc,2162844,2162844,70.55M,70.55M,NEW,0.22%
969457100,WMB,Williams Cos Inc/The,1162363,1162363,69.46M,69.46M,NEW,0.21%
512807306,LRCX,Lam Research Corp,953261,953261,69.3M,69.3M,NEW,0.21%
617446448,MS,Morgan Stanley,572923,572923,66.84M,66.84M,NEW,0.2%
G25508105,CRH,CRH PLC,755913,755913,66.5M,66.5M,NEW,0.2%
053015103,ADP,Automatic Data Processing Inc,216443,216443,66.13M,66.13M,NEW,0.2%
363576109,AJG,Arthur J. Gallagher & Co,191118,191118,65.98M,65.98M,NEW,0.2%
872540109,TJX,TJX Cos Inc/The,539982,539982,65.77M,65.77M,NEW,0.2%
907818108,UNP,Union Pacific Corp,265256,265256,62.66M,62.66M,NEW,0.19%
760759100,RSG,Republic Services Inc.,255835,255835,61.95M,61.95M,NEW,0.19%
172908105,CTAS,Cintas Corp.,293122,293122,60.25M,60.25M,NEW,0.18%
654106103,NKE,Nike Inc B,947651,947651,60.16M,60.16M,NEW,0.18%
09290D101,BLK,Blackrock Inc,63424,63424,60.03M,60.03M,NEW,0.18%
235851102,DHR,Danaher Corp,290945,290945,59.64M,59.64M,NEW,0.18%
040413205,ANET,Arista Networks Inc (US),768018,768018,59.51M,59.51M,NEW,0.18%
620076307,MSI,Motorola Solutions Inc,132483,132483,58M,58M,NEW,0.18%
380237107,GDDY,GoDaddy Inc A,309808,309808,55.81M,55.81M,NEW,0.17%
548661107,LOW,Lowe's Cos Inc,237663,237663,55.43M,55.43M,NEW,0.17%
084423102,WRB,WR Berkley Corp,776954,776954,55.29M,55.29M,NEW,0.17%
244199105,DE,Deere & Co.,117120,117120,54.97M,54.97M,NEW,0.17%
278865100,ECL,Ecolab Inc.,216059,216059,54.78M,54.78M,NEW,0.17%
