CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
55024UAH2,LITE,LUMENTUM HLDGS INC,27000000,27000000,31.79M,31.79M,NEW,15%
140501AE7,CSWC,CAPITAL SOUTHWEST CORP,21500000,21500000,20.94M,20.94M,NEW,9.9%
87422Q109,TLN,TALEN ENERGY CORP,87564,87564,17.48M,17.48M,NEW,8.2%
55024U109,LITE,LUMENTUM HLDGS INC,172368,172368,10.75M,10.75M,NEW,5.1%
G76279101,ROIV,ROIVANT SCIENCES LTD,850000,850000,8.58M,8.58M,NEW,4%
03879J100,ABUS,ARBUTUS BIOPHARMA CORP,2450421,2450421,8.55M,8.55M,NEW,4%
20337X109,VISN,COMMSCOPE HLDG CO INC,7148447,1200026,37.96M,6.37M,+20.2%,17.9%
879433829,TDS,TELEPHONE & DATA SYS INC,1435911,85095,55.63M,3.3M,+6.3%,26.2%
45174J509,IHRT,IHEARTMEDIA INC,1891770,1891770,3.12M,3.12M,NEW,1.5%
75605Y106,HOUS,ANYWHERE REAL ESTATE INC,651381,651381,2.17M,2.17M,NEW,1%
02156K103,OPTU,ALTICE USA INC,1517818,541504,4.04M,1.44M,+55.5%,1.9%
N97284108,NBIS,NEBIUS GROUP N.V.,171000,41000,3.61M,865.51K,+31.5%,1.7%
84757T113,MDAIW,SPECTRAL AI INC,11666,0,3K,0,NO CHANGE,<.01%
G85727116,SDAWW,SUNCAR TECHNOLOGY GROUP INC,10000,0,1.9K,0,NO CHANGE,<.01%
96812F110,BAERW,BRIDGER AEROSPACE GRP HLDGS,0,-10000,0,-437,CLOSE,0%
85512G106,STHO,STAR HLDGS,883897,-62399,7.52M,-531.02K,-6.6%,3.5%
67623C109,OPI,OFFICE PPTYS INCOME TR,0,-1578701,0,-1.58M,CLOSE,0%
89621C105,TMQ,TRILOGY METALS INC NEW,0,-2546289,0,-2.95M,CLOSE,0%
G4766E116,INDV,INDIVIOR PLC,0,-373231,0,-4.64M,CLOSE,0%
26884L109,EQT,EQT CORP,0,-289285,0,-13.34M,CLOSE,0%
Total,,,,,212.14M,92.31M,+80.4%,100%
