CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
78462F103,SPY,SPDR S&P 500 ETF TR,924205,295545,517M,165.33M,+47%,4.1%
771049103,RBLX,ROBLOX CORP,18889973,2297350,1.1B,133.91M,+13.8%,8.8%
037833100,AAPL,APPLE INC,2438844,516987,541.74M,114.84M,+26.9%,4.3%
922908769,VTI,VANGUARD INDEX FDS,676280,390339,185.87M,107.28M,+136.5%,1.5%
30303M102,META,META PLATFORMS INC,1036929,164646,597.64M,94.9M,+18.9%,4.8%
67066G104,NVDA,NVIDIA CORPORATION,2889814,718626,313.2M,77.88M,+33.1%,2.5%
464287622,IWB,ISHARES TR,381635,243360,117.06M,74.65M,+176%,0.93%
03769M106,APO,APOLLO GLOBAL MGMT INC,541474,508028,74.15M,69.57M,+1518.9%,0.59%
69346N107,PDX,PIMCO DYNAMIC INCOME STRATEG,2089726,2089726,51.28M,51.28M,NEW,0.41%
464287432,TLT,ISHARES TR,503662,503662,45.85M,45.85M,NEW,0.36%
464288257,ACWI,ISHARES TR,500305,376273,58.23M,43.79M,+303.4%,0.46%
023135106,AMZN,AMAZON COM INC,1511067,223225,287.5M,42.47M,+17.3%,2.3%
46090E103,QQQ,INVESCO QQQ TR,514985,89716,241.49M,42.07M,+21.1%,1.9%
88160R101,TSLA,TESLA INC,396485,156300,102.75M,40.51M,+65.1%,0.82%
26142V105,DKNG,DRAFTKINGS INC NEW,1383240,1203573,45.94M,39.97M,+669.9%,0.37%
146869102,CVNA,CARVANA CO,178150,174223,37.25M,36.43M,+4436.5%,0.3%
02079K107,GOOG,ALPHABET INC,864029,207571,134.99M,32.43M,+31.6%,1.1%
464285204,IAU,ISHARES GOLD TR,621735,533821,36.66M,31.47M,+607.2%,0.29%
02079K305,GOOGL,ALPHABET INC,1145549,200889,177.15M,31.07M,+21.3%,1.4%
594918104,MSFT,MICROSOFT CORP,851360,73233,319.59M,27.49M,+9.4%,2.5%
464287804,IJR,ISHARES TR,810376,252551,84.74M,26.41M,+45.3%,0.67%
78468R663,BIL,SPDR SER TR,1188895,284418,109.06M,26.09M,+31.4%,0.87%
81369Y605,XLF,SELECT SECTOR SPDR TR,538093,517142,26.8M,25.76M,+2468.3%,0.21%
78463V107,GLD,SPDR GOLD TR,117018,80165,33.72M,23.1M,+217.5%,0.27%
040413205,ANET,ARISTA NETWORKS INC,496538,292835,38.47M,22.69M,+143.8%,0.31%
75734B100,RDDT,REDDIT INC,232806,198576,24.42M,20.83M,+580.1%,0.19%
922908363,VOO,VANGUARD INDEX FDS,363746,39621,186.93M,20.36M,+12.2%,1.5%
781154109,RBRK,RUBRIK INC.,305636,305636,18.64M,18.64M,NEW,0.15%
91324P102,UNH,UNITEDHEALTH GROUP INC,87056,31914,45.6M,16.71M,+57.9%,0.36%
37045V100,GM,GENERAL MTRS CO,507213,355235,23.85M,16.71M,+233.7%,0.19%
464287614,IWF,ISHARES TR,428978,45864,154.9M,16.56M,+12%,1.2%
55405Y100,MTSI,MACOM TECH SOLUTIONS HLDGS I,163273,163273,16.39M,16.39M,NEW,0.13%
369604301,GE,GE AEROSPACE,170186,75565,34.06M,15.12M,+79.9%,0.27%
09248E102,BFZ,BLACKROCK CALIF MUN INCOME T,1337109,1337109,14.68M,14.68M,NEW,0.12%
03831W108,APP,APPLOVIN CORP,94633,55071,25.07M,14.59M,+139.2%,0.2%
478160104,JNJ,JOHNSON & JOHNSON,242513,87815,40.22M,14.56M,+56.8%,0.32%
444859102,HUM,HUMANA INC,56188,50658,14.87M,13.4M,+916.1%,0.12%
55354G100,MSCI,MSCI INC,35693,23385,20.18M,13.22M,+190%,0.16%
281020107,EIX,EDISON INTL,238416,219560,14.05M,12.94M,+1164.4%,0.11%
92343E102,VRSN,VERISIGN INC,104653,48932,26.57M,12.42M,+87.8%,0.21%
79466L302,CRM,SALESFORCE INC,366862,46003,98.45M,12.35M,+14.3%,0.78%
126650100,CVS,CVS HEALTH CORP,207616,180495,14.07M,12.23M,+665.5%,0.11%
026874784,AIG,AMERICAN INTL GROUP INC,219560,138829,19.09M,12.07M,+172%,0.15%
532457108,LLY,ELI LILLY & CO,80799,14015,66.73M,11.58M,+21%,0.53%
084670702,BRK.B,BERKSHIRE HATHAWAY INC DEL,184403,21310,98.21M,11.35M,+13.1%,0.78%
69331C108,PCG,PG&E CORP,768333,627099,13.2M,10.77M,+444%,0.1%
464287689,IWV,ISHARES TR,118995,32491,37.8M,10.32M,+37.6%,0.3%
72201Y101,PDI,PIMCO DYNAMIC INCOME FD,528359,517500,10.46M,10.25M,+4765.6%,0.08%
464287309,IVW,ISHARES TR,261313,109051,24.26M,10.12M,+71.6%,0.19%
009066101,ABNB,AIRBNB INC,272521,84232,32.56M,10.06M,+44.7%,0.26%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,595049,28514,209.8M,10.05M,+5%,1.7%
