CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
58733R102,MELI,MERCADOLIBRE INC,1688,1688,3.29M,3.29M,NEW,0.87%
64110L106,NFLX,NETFLIX INC,3582,3102,3.34M,2.89M,+646.2%,0.88%
29444U700,EQIX,EQUINIX INC,3142,3142,2.56M,2.56M,NEW,0.68%
68389X105,ORCL,ORACLE CORP,17630,17630,2.46M,2.46M,NEW,0.65%
12572Q105,CME,CME GROUP INC,8393,8393,2.23M,2.23M,NEW,0.59%
25460G286,TSLL,DIREXION SHS ETF TR,232272,232272,2.21M,2.21M,NEW,0.59%
03831W108,APP,APPLOVIN CORP,8822,8192,2.34M,2.17M,+1300.3%,0.62%
988498101,YUM,YUM BRANDS INC,13266,13266,2.09M,2.09M,NEW,0.55%
21873S108,CRWV,COREWEAVE INC,55350,55350,2.05M,2.05M,NEW,0.54%
78462F103,SPY,SPDR S&P 500 ETF TR,3656,3656,2.05M,2.05M,NEW,0.54%
025816109,AXP,AMERICAN EXPRESS CO,7027,7027,1.89M,1.89M,NEW,0.5%
759916109,RGEN,REPLIGEN CORP,14437,14437,1.84M,1.84M,NEW,0.49%
26923N462,MSTU,ETF OPPORTUNITIES TRUST,318701,318701,1.74M,1.74M,NEW,0.46%
92840M102,VST,VISTRA CORP,13796,13796,1.62M,1.62M,NEW,0.43%
M98068105,WIX,WIX COM LTD,12438,9865,2.03M,1.61M,+383.4%,0.54%
91680M107,UPST,UPSTART HLDGS INC,34958,34958,1.61M,1.61M,NEW,0.43%
679295105,OKTA,OKTA INC,14479,14479,1.52M,1.52M,NEW,0.4%
231021106,CMI,CUMMINS INC,6733,4781,2.11M,1.5M,+244.9%,0.56%
23345M107,DTM,DT MIDSTREAM INC,15081,15081,1.46M,1.46M,NEW,0.39%
25243Q205,DEO,DIAGEO PLC,13878,13878,1.45M,1.45M,NEW,0.38%
594972408,MSTR,MICROSTRATEGY INC,6164,4962,1.78M,1.43M,+412.8%,0.47%
88636J253,MSTX,TIDAL TR II,54946,54946,1.42M,1.42M,NEW,0.38%
46120E602,ISRG,INTUITIVE SURGICAL INC,5238,2684,2.59M,1.33M,+105.1%,0.69%
29082A107,EMBJ,EMBRAER S.A.,28613,28613,1.32M,1.32M,NEW,0.35%
73278L105,POOL,POOL CORP,5270,4097,1.68M,1.3M,+349.3%,0.44%
N3167Y103,RACE,FERRARI N V,3623,3047,1.55M,1.3M,+529%,0.41%
384802104,GWW,GRAINGER W W INC,1550,1318,1.53M,1.3M,+568.1%,0.41%
539830109,LMT,LOCKHEED MARTIN CORP,2855,2855,1.28M,1.28M,NEW,0.34%
889478103,TOL,TOLL BROTHERS INC,12067,12067,1.27M,1.27M,NEW,0.34%
N6596X109,NXPI,NXP SEMICONDUCTORS N V,6536,6536,1.24M,1.24M,NEW,0.33%
562750109,MANH,MANHATTAN ASSOCIATES INC,6942,6942,1.2M,1.2M,NEW,0.32%
38141G104,GS,GOLDMAN SACHS GROUP INC,2197,2197,1.2M,1.2M,NEW,0.32%
64110D104,NTAP,NETAPP INC,13590,13590,1.19M,1.19M,NEW,0.32%
19239V302,CCOI,COGENT COMMUNICATIONS HLDGS,19392,19392,1.19M,1.19M,NEW,0.31%
883556102,TMO,THERMO FISHER SCIENTIFIC INC,5122,2389,2.55M,1.19M,+87.4%,0.67%
445658107,JBHT,HUNT J B TRANS SVCS INC,10402,8000,1.54M,1.18M,+333.1%,0.41%
256746108,DLTR,DOLLAR TREE INC,15654,15654,1.18M,1.18M,NEW,0.31%
113004105,BAM,BROOKFIELD ASSET MANAGMT LTD,23668,23668,1.15M,1.15M,NEW,0.3%
576323109,MTZ,MASTEC INC,9813,9813,1.15M,1.15M,NEW,0.3%
05464T104,AXSM,AXSOME THERAPEUTICS INC,9759,9759,1.14M,1.14M,NEW,0.3%
77543R102,ROKU,ROKU INC,16125,16125,1.14M,1.14M,NEW,0.3%
43300A203,HLT,HILTON WORLDWIDE HLDGS INC,4972,4972,1.13M,1.13M,NEW,0.3%
756109104,O,REALTY INCOME CORP,19332,19332,1.12M,1.12M,NEW,0.3%
00846U101,A,AGILENT TECHNOLOGIES INC,9564,9564,1.12M,1.12M,NEW,0.3%
