CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
983134107,WYNN,WYNN RESORTS LTD,208400,172595,17.4M,14.41M,+482%,2.6%
855244109,SBUX,STARBUCKS CORP,95000,95000,9.32M,9.32M,NEW,1.4%
36828A101,GEV,GE VERNOVA INC,73958,29689,22.58M,9.06M,+67.1%,3.4%
023135106,AMZN,AMAZON COM INC,198744,40128,37.81M,7.63M,+25.3%,5.7%
92556H206,PSKY,PARAMOUNT GLOBAL,1596115,628155,19.09M,7.51M,+64.9%,2.9%
097023105,BA,BOEING CO,131091,44037,22.36M,7.51M,+50.6%,3.4%
N07059210,ASML,ASML HOLDING N V,19680,11207,13.04M,7.43M,+132.3%,2%
594918104,MSFT,MICROSOFT CORP,82503,18969,30.97M,7.12M,+29.9%,4.7%
21037T109,CEG,CONSTELLATION ENERGY CORP,35000,35000,7.06M,7.06M,NEW,1.1%
75513E101,RTX,RTX CORPORATION,225673,50049,29.89M,6.63M,+28.5%,4.5%
02079K305,GOOGL,ALPHABET INC,177438,42678,27.44M,6.6M,+31.7%,4.1%
30303M102,META,META PLATFORMS INC,88499,10809,51.01M,6.23M,+13.9%,7.7%
68389X105,ORCL,ORACLE CORP,145141,41815,20.29M,5.85M,+40.5%,3.1%
254687106,DIS,DISNEY WALT CO,278592,55325,27.5M,5.46M,+24.8%,4.1%
037833100,AAPL,APPLE INC,157196,23034,34.92M,5.12M,+17.2%,5.3%
517834107,LVS,LAS VEGAS SANDS CORP,130000,130000,5.02M,5.02M,NEW,0.76%
874054109,TTWO,TAKE-TWO INTERACTIVE SOFTWAR,129540,23944,26.85M,4.96M,+22.7%,4%
042068205,ARM,ARM HOLDINGS PLC,241896,39996,25.83M,4.27M,+19.8%,3.9%
949746101,WFC,WELLS FARGO CO NEW,230175,57174,16.52M,4.1M,+33%,2.5%
46120E602,ISRG,INTUITIVE SURGICAL INC,33942,8171,16.81M,4.05M,+31.7%,2.5%
G3643J108,FLUT,FLUTTER ENTMT PLC,102581,17574,22.73M,3.89M,+20.7%,3.4%
369604301,GE,GE AEROSPACE,91040,14429,18.22M,2.89M,+18.8%,2.7%
64110L106,NFLX,NETFLIX INC,23660,3026,22.06M,2.82M,+14.7%,3.3%
72352L106,PINS,PINTEREST INC,90000,90000,2.79M,2.79M,NEW,0.42%
L8681T102,SPOT,SPOTIFY TECHNOLOGY S A,22555,5051,12.41M,2.78M,+28.9%,1.9%
09260D107,BX,BLACKSTONE INC,71752,18384,10.03M,2.57M,+34.4%,1.5%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,30000,30000,2.53M,2.53M,NEW,0.38%
98954M101,ZG,ZILLOW GROUP INC,123500,37288,8.26M,2.49M,+43.3%,1.2%
98980G102,ZS,ZSCALER INC,66648,12045,13.22M,2.39M,+22.1%,2%
828806109,SPG,SIMON PPTY GROUP INC NEW,8095,8095,1.34M,1.34M,NEW,0.2%
526057104,LEN,LENNAR CORP,17000,9161,1.95M,1.05M,+116.9%,0.29%
573284106,MLM,MARTIN MARIETTA MATLS INC,1996,1996,954K,954K,NEW,0.14%
617446448,MS,MORGAN STANLEY,7500,7500,875K,875K,NEW,0.13%
889478103,TOL,TOLL BROTHERS INC,15000,7161,1.58M,756.2K,+91.4%,0.24%
03027X100,AMT,AMERICAN TOWER CORP NEW,2228,2228,485K,485K,NEW,0.07%
02079K107,GOOG,ALPHABET INC,13217,2130,2.06M,332.79K,+19.2%,0.31%
293792107,EPD,ENTERPRISE PRODS PARTNERS L,24948,0,852K,0,NO CHANGE,0.13%
88160R101,TSLA,TESLA INC,22573,-1054,5.85M,-273.15K,-4.5%,0.88%
86800U302,SMCI,SUPER MICRO COMPUTER INC,0,-15666,0,-477K,CLOSE,0%
934423104,WBD,WARNER BROS DISCOVERY INC,0,-78378,0,-828K,CLOSE,0%
285512109,EA,ELECTRONIC ARTS INC,0,-7895,0,-1.16M,CLOSE,0%
98954M200,Z,ZILLOW GROUP INC,0,-15675,0,-1.16M,CLOSE,0%
04626A103,ALAB,ASTERA LABS INC,20304,-26900,1.21M,-1.61M,-57%,0.18%
92556H107,PSKY,PARAMOUNT GLOBAL,0,-87815,0,-1.96M,CLOSE,0%
11135F101,AVGO,BROADCOM INC,23902,-12629,4M,-2.11M,-34.6%,0.6%
26603R106,DUOL,DUOLINGO INC,63981,-10539,19.87M,-3.27M,-14.1%,3%
83406F102,SOFI,SOFI TECHNOLOGIES INC,170000,-350513,1.98M,-4.08M,-67.3%,0.3%
552953101,MGM,MGM RESORTS INTERNATIONAL,170400,-164660,5.05M,-4.88M,-49.1%,0.76%
040413205,ANET,ARISTA NETWORKS INC,0,-195068,0,-21.56M,CLOSE,0%
67066G104,NVDA,NVIDIA CORPORATION,390649,-469742,42.34M,-50.91M,-54.6%,6.4%
Total,,,,,664.37M,72.03M,+11.1%,100%
