CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
912909108,X,UNITED STATES STL CORP NEW,3540422,1515321,149.62M,64.04M,+74.8%,22.3%
879433829,TDS,TELEPHONE & DATA SYS INC,570213,570213,22.09M,22.09M,NEW,3.3%
278768AB2,SATS,ECHOSTAR CORP,74855548,0,84.09M,0,NO CHANGE,12.6%
02156K103,OPTU,ALTICE USA INC,8189270,0,21.78M,0,NO CHANGE,3.3%
588056101,MERC,MERCER INTL INC,1712725,0,10.53M,0,NO CHANGE,1.6%
86389T106,MSC,STUDIO CITY INTL HLDGS LTD,3239073,0,8.19M,0,NO CHANGE,1.2%
12769G100,CZR,CAESARS ENTERTAINMENT INC NE,320000,0,8M,0,NO CHANGE,1.2%
124830878,CBL,CBL & ASSOC PPTYS INC,117613,0,3.13M,0,NO CHANGE,0.47%
28238P109,EHTH,EHEALTH INC,467395,0,3.12M,0,NO CHANGE,0.47%
02913V103,APEI,AMERICAN PUB ED INC,1127255,-133724,25.16M,-2.98M,-10.6%,3.8%
046433108,ATRO,ASTRONICS CORP,225893,-433711,5.46M,-10.48M,-65.8%,0.82%
278768106,SATS,ECHOSTAR CORP,6359984,-700000,162.69M,-17.91M,-9.9%,24.3%
N00985106,AER,AERCAP HOLDINGS NV,1624863,-400000,166.01M,-40.87M,-19.8%,24.8%
Total,,,,,669.87M,13.89M,+2.3%,100%
