CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
594972408,MSTR,MICROSTRATEGY INC,896772,613507,258.51M,176.86M,+216.6%,22.4%
78462F103,SPY,SPDR S&P 500 ETF TR,582097,268716,325.62M,150.32M,+85.7%,28.2%
464287655,IWM,ISHARES TR,200248,180586,39.95M,36.03M,+918.5%,3.5%
30303M102,META,META PLATFORMS INC,102979,38885,59.35M,22.41M,+60.7%,5.1%
11135F101,AVGO,BROADCOM INC,124615,124615,20.86M,20.86M,NEW,1.8%
037833100,AAPL,APPLE INC,91585,91585,20.34M,20.34M,NEW,1.8%
023135106,AMZN,AMAZON COM INC,175306,58897,33.35M,11.21M,+50.6%,2.9%
922908363,VOO,VANGUARD INDEX FDS,14510,11738,7.46M,6.03M,+423.4%,0.65%
25460G286,TSLL,DIREXION SHS ETF TR,326269,263256,3.11M,2.51M,+417.8%,0.27%
25459W458,SOXL,DIREXION SHS ETF TR,127895,127895,2.04M,2.04M,NEW,0.18%
25460G112,SOXS,DIREXION SHS ETF TR,69686,69456,2.02M,2.01M,+30198.3%,0.18%
44852D108,HUYA,HUYA INC,575143,575143,1.85M,1.85M,NEW,0.16%
464287234,EEM,ISHARES TR,42563,32445,1.86M,1.42M,+320.7%,0.16%
526057104,LEN,LENNAR CORP,11165,11165,1.28M,1.28M,NEW,0.11%
92189F106,GDX,VANECK ETF TRUST,31961,25366,1.47M,1.17M,+384.6%,0.13%
26923N389,ROBN,ETF OPPORTUNITIES TRUST,87463,87463,1.1M,1.1M,NEW,0.1%
46432F396,MTUM,ISHARES TR,4997,4997,1.01M,1.01M,NEW,0.09%
74347W353,AGQ,PROSHARES TR II,21630,21630,998.44K,998.44K,NEW,0.09%
46144X123,TSLQ,INVESTMENT MANAGERS SER TR I,20408,20408,934.28K,934.28K,NEW,0.08%
74347Y755,UVXY,PROSHARES TR II,42084,39199,986.03K,918.43K,+1358.7%,0.09%
46141D104,UDN,INVESCO DB US DLR INDEX TR,52224,52224,916.53K,916.53K,NEW,0.08%
00214Q104,ARKK,ARK ETF TR,17920,17920,852.63K,852.63K,NEW,0.07%
003262102,PALL,ABRDN PALLADIUM ETF TRUST,9221,9221,834.96K,834.96K,NEW,0.07%
05478C105,AZEK,AZEK CO INC,16228,16228,793.39K,793.39K,NEW,0.07%
46137V464,XMMO,INVESCO EXCHANGE TRADED FD T,7707,5873,876.75K,668.11K,+320.2%,0.08%
74349Y100,EETH,PROSHARES TR,19342,19342,662.08K,662.08K,NEW,0.06%
36467W109,GME,GAMESTOP CORP NEW,39673,29479,885.5K,657.97K,+289.2%,0.08%
218937100,CNR,CORE NATURAL RESOURCES INC,6517,6517,502.46K,502.46K,NEW,0.04%
25460G831,JNUG,DIREXION SHS ETF TR,8168,8168,501.19K,501.19K,NEW,0.04%
88160R101,TSLA,TESLA INC,40160,1724,10.41M,446.79K,+4.5%,0.9%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,1194,1194,420.98K,420.98K,NEW,0.04%
78467V608,SRLN,SSGA ACTIVE ETF TR,9997,9997,411.18K,411.18K,NEW,0.04%
25459Y876,CURE,DIREXION SHS ETF TR,3701,3701,394.56K,394.56K,NEW,0.03%
78470E205,EEMX,SPDR INDEX SHS FDS,10939,10939,367.45K,367.45K,NEW,0.03%
464287440,IEF,ISHARES TR,6050,3717,576.99K,354.49K,+159.3%,0.05%
25461A445,PLTU,DIREXION SHS ETF TR,12006,12006,337.01K,337.01K,NEW,0.03%
44812J104,HUT,HUT 8 CORP,30884,28810,358.87K,334.77K,+1389.1%,0.03%
25459W862,SPXL,DIREXION SHS ETF TR,2199,2199,308.72K,308.72K,NEW,0.03%
25460E265,SPXS,DIREXION SHS ETF TR,43112,43112,306.96K,306.96K,NEW,0.03%
92189F601,NLR,VANECK ETF TRUST,14546,4172,1.07M,305.68K,+40.2%,0.09%
38747R777,TSLR,GRANITESHARES ETF TR,21747,19655,328.81K,297.18K,+939.5%,0.03%
91288X109,UNL,UNITED STS 12 MONTH NAT GAS,27373,27373,280.57K,280.57K,NEW,0.02%
464287242,LQD,ISHARES TR,2574,2574,279.77K,279.77K,NEW,0.02%
78464A870,XBI,SPDR SER TR,3379,3379,274.04K,274.04K,NEW,0.02%
25460G781,NUGT,DIREXION SHS ETF TR,4265,4265,264.94K,264.94K,NEW,0.02%
74349Y829,QID,PROSHARES TR,6492,6492,247.28K,247.28K,NEW,0.02%
47103U100,JSML,JANUS DETROIT STR TR,4000,4000,243.44K,243.44K,NEW,0.02%
25460G195,YINN,DIREXION SHS ETF TR,5860,5860,243.01K,243.01K,NEW,0.02%
25459Y694,FAS,DIREXION SHS ETF TR,1406,1406,222.33K,222.33K,NEW,0.02%
78468R663,BIL,SPDR SER TR,3744,2226,343.44K,204.19K,+146.6%,0.03%
74347X625,URE,PROSHARES TR,7330,3035,479.09K,198.37K,+70.7%,0.04%
25461A809,METU,DIREXION SHS ETF TR,7032,6197,213.84K,188.45K,+742.2%,0.02%
92189F445,IHY,VANECK ETF TRUST,14461,8100,303.1K,169.78K,+127.3%,0.03%
003260106,PPLT,ABRDN PLATINUM ETF TRUST,1834,1834,167.57K,167.57K,NEW,0.01%
26923N413,MSTZ,ETF OPPORTUNITIES TRUST,15137,11166,212.37K,156.66K,+281.2%,0.02%
88636J253,MSTX,TIDAL TR II,5680,5680,146.54K,146.54K,NEW,0.01%
63010H108,NNE,NANO NUCLEAR ENERGY INC,5348,5348,141.51K,141.51K,NEW,0.01%
042315705,ARR,ARMOUR RESIDENTIAL REIT INC,16595,8213,283.77K,140.44K,+98%,0.02%
33734X176,FXL,FIRST TR EXCHANGE TRADED FD,2017,1005,266.75K,132.91K,+99.3%,0.02%
88636R545,SOFX,TIDAL TR II,13454,13454,131.98K,131.98K,NEW,0.01%
46137V472,XMHQ,INVESCO EXCHANGE TRADED FD T,1400,1400,128.14K,128.14K,NEW,0.01%
20459V105,GPGI,COMPOSECURE INC,11747,11747,127.69K,127.69K,NEW,0.01%
90114C107,TUYA,TUYA INC,39571,39571,119.9K,119.9K,NEW,0.01%
80004C200,SNDK,SANDISK CORP,2409,2409,114.69K,114.69K,NEW,<.01%
46431W853,COMT,ISHARES U S ETF TR,13858,4305,366.82K,113.95K,+45.1%,0.03%
50050N103,KTB,KONTOOR BRANDS INC,1659,1659,106.39K,106.39K,NEW,<.01%
26484T106,DNB,DUN & BRADSTREET HLDGS INC,11700,11700,104.6K,104.6K,NEW,<.01%
168905107,PLCE,CHILDRENS PL INC NEW,11922,11922,104.2K,104.2K,NEW,<.01%
464287846,IYY,ISHARES TR,738,738,100.44K,100.44K,NEW,<.01%
36241U106,GSIT,GSI TECHNOLOGY INC,48674,48674,98.81K,98.81K,NEW,<.01%
06368B504,FNGS,BANK MONTREAL MEDIUM,3077,1900,153.3K,94.66K,+161.4%,0.01%
47737C104,JFIN,JIAYIN GROUP INC,6494,6494,89.23K,89.23K,NEW,<.01%
88636R727,LFGY,TIDAL TR II,2495,2495,86K,86K,NEW,<.01%
26923N827,TSLZ,ETF OPPORTUNITIES TRUST,136071,19438,571.5K,81.64K,+16.7%,0.05%
74347X633,UYG,PROSHARES TR,5000,899,445.8K,80.15K,+21.9%,0.04%
88636J287,RIOX,TIDAL TR II,10934,10934,79.49K,79.49K,NEW,<.01%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,1627,477,270.08K,79.18K,+41.5%,0.02%
88636J444,TSLY,TIDAL TR II,9422,9422,77.64K,77.64K,NEW,<.01%
22160N109,CSGP,COSTAR GROUP INC,978,978,77.49K,77.49K,NEW,<.01%
47089W104,ALTS,ALT5 SIGMA CORP,19108,19108,74.14K,74.14K,NEW,<.01%
25460E646,PILL,DIREXION SHS ETF TR,10030,10030,72.42K,72.42K,NEW,<.01%
75734B100,RDDT,REDDIT INC,681,681,71.44K,71.44K,NEW,<.01%
882927684,TSLG,THEMES ETF TR,15082,15082,71.04K,71.04K,NEW,<.01%
316092808,FTEC,FIDELITY COVINGTON TRUST,439,439,70.8K,70.8K,NEW,<.01%
38747R645,CRWL,GRANITESHARES ETF TR,2806,2806,63.33K,63.33K,NEW,<.01%
62482R107,COOP,MR COOPER GROUP INC,498,498,59.56K,59.56K,NEW,<.01%
98955N207,ZH,ZHIHU INC,12589,12589,53.76K,53.76K,NEW,<.01%
36118L106,FUTU,FUTU HLDGS LTD,521,521,53.32K,53.32K,NEW,<.01%
85208P303,URNM,SPROTT FDS TR,1577,1577,51.16K,51.16K,NEW,<.01%
Y2065G121,DHT,DHT HOLDINGS INC,3842,3842,40.34K,40.34K,NEW,<.01%
77926X502,YBTC,ROUNDHILL ETF TRUST,1007,1007,40.25K,40.25K,NEW,<.01%
68248T204,OCFT,ONECONNECT FINL TECHNOLOGY C,5884,5884,39.42K,39.42K,NEW,<.01%
88636R115,SMST,TIDAL TR II,42921,8294,175.55K,33.92K,+24%,0.02%
549498103,LCID,LUCID GROUP INC,13386,13386,32.39K,32.39K,NEW,<.01%
03214Q108,AMPX,AMPRIUS TECHNOLOGIES INC,12017,12017,32.21K,32.21K,NEW,<.01%
92204A603,VIS,VANGUARD WORLD FD,130,130,32.18K,32.18K,NEW,<.01%
733245104,PRCH,PORCH GROUP INC,3848,3848,28.05K,28.05K,NEW,<.01%
77926X825,RDTE,ROUNDHILL ETF TRUST,771,771,27.26K,27.26K,NEW,<.01%
74349Y795,ETHD,PROSHARES TR,500,500,27.12K,27.12K,NEW,<.01%
G55032166,HOLO,MICROCLOUD HOLOGRAM INC,32573,32573,26.81K,26.81K,NEW,<.01%
64107A105,NPWR,NET POWER INC,9869,9869,25.95K,25.96K,NEW,<.01%
25460G138,TMF,DIREXION SHS ETF TR,465,465,20.46K,20.46K,NEW,<.01%
88634T469,MRNY,TIDAL TR II,7329,7329,20.23K,20.23K,NEW,<.01%
78464A862,XSD,SPDR SER TR,100,100,20.08K,20.08K,NEW,<.01%
25460G120,LABU,DIREXION SHS ETF TR,533,326,32.5K,19.88K,+157.5%,<.01%
92204A884,VOX,VANGUARD WORLD FD,131,131,19.44K,19.44K,NEW,<.01%
46138G649,QQQM,INVESCO EXCH TRADED FD TR II,100,100,19.3K,19.3K,NEW,<.01%
03831W108,APP,APPLOVIN CORP,61,61,16.16K,16.16K,NEW,<.01%
83542D300,SOND,SONDER HOLDINGS INC,6991,6991,13.98K,13.98K,NEW,<.01%
G11448100,BTDR,BITDEER TECHNOLOGIES GROUP,1565,1565,13.82K,13.82K,NEW,<.01%
81807M304,YQ,17 ED & TECHNOLOGY GROUP INC,6493,6493,12.47K,12.47K,NEW,<.01%
693691107,PSQH,PSQ HOLDINGS INC,4454,4454,10.2K,10.2K,NEW,<.01%
464288745,RXI,ISHARES TR,54,54,9.59K,9.59K,NEW,<.01%
12430A300,BZFD,BUZZFEED INC,4415,4415,9.4K,9.4K,NEW,<.01%
G4124C109,GRAB,GRAB HOLDINGS LIMITED,1916,1916,8.68K,8.68K,NEW,<.01%
00851L103,API,AGORA INC,1983,1983,7.97K,7.97K,NEW,<.01%
98138J404,WKHS,WORKHORSE GROUP INC,3271,3271,6.02K,6.02K,NEW,<.01%
153436100,CEE,CENTRAL & EASTERN EUROPE FD,14395,395,207.72K,5.7K,+2.8%,0.02%
02451V309,ABAT,AMERICAN BATTERY TECHNOLOGY,5525,5525,5.69K,5.69K,NEW,<.01%
G9471C206,EVTL,VERTICAL AEROSPACE LTD,4177,1620,14.04K,5.44K,+63.4%,<.01%
890110109,TMP,TOMPKINS FINL CORP,905,56,57K,3.53K,+6.6%,<.01%
009496100,AIRS,AIRSCULPT TECHNOLOGIES INC,4135,1449,9.65K,3.38K,+53.9%,<.01%
46144X131,SARK,INVESTMENT MANAGERS SER TR I,47,47,2.44K,2.44K,NEW,<.01%
88636J527,ULTY,TIDAL TR II,399,372,2.41K,2.25K,+1377.8%,<.01%
12619F104,CPSH,CPS TECHNOLOGIES CORP,1300,1300,2.07K,2.07K,NEW,<.01%
138035704,CGC,CANOPY GROWTH CORP,1899,1899,1.73K,1.73K,NEW,<.01%
08915P101,BGFV,BIG 5 SPORTING GOODS CORP,1735,1735,1.68K,1.68K,NEW,<.01%
092667104,SRTA,BLADE AIR MOBILITY INC,320,320,874,874,NEW,<.01%
384313508,EAF,GRAFTECH INTL LTD,446,446,390,390,NEW,<.01%
816307300,SLQT,SELECTQUOTE INC,107,107,357,357,NEW,<.01%
17253J106,CIFR,CIPHER MINING INC,16158,42,37.16K,96.6,+0.3%,<.01%
74347R750,UCC,PROSHARES TR,0,-1,0,-52,CLOSE,0%
53681J103,LAC,LITHIUM AMERS CORP NEW,0,-37,0,-110,CLOSE,0%
78464A110,XITK,SPDR SER TR,0,-1,0,-174,CLOSE,0%
29280W109,NRGV,ENERGY VAULT HOLDINGS INC,0,-309,0,-705,CLOSE,0%
374275105,GETY,GETTY IMAGES HOLDINGS INC,0,-333,0,-719,CLOSE,0%
74837P405,QUIK,QUICKLOGIC CORP,1297,-203,6.63K,-1.04K,-13.5%,<.01%
05759B305,BKKT,BAKKT HOLDINGS INC,1315,-154,11.4K,-1.34K,-10.5%,<.01%
37960A735,BKCH,GLOBAL X FDS,5148,-52,170.04K,-1.72K,-1%,0.01%
205826209,CMTL,COMTECH TELECOMMUNICATIONS C,0,-444,0,-1.78K,CLOSE,0%
51655R101,LNZA,LANZATECH GLOBAL INC,232,-7427,56,-1.79K,-97%,<.01%
74347R693,ROM,PROSHARES TR,0,-27,0,-1.88K,CLOSE,0%
82846H405,QXO,QXO INC,0,-126,0,-2K,CLOSE,0%
462726100,IRBT,IROBOT CORP,0,-300,0,-2.33K,CLOSE,0%
37611X209,DNA,GINKGO BIOWORKS HOLDINGS INC,0,-289,0,-2.84K,CLOSE,0%
