CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
36828A101,GEV,GE VERNOVA INC,2126204,1967775,649.09M,600.72M,+1242.1%,0.77%
254687106,DIS,DISNEY WALT CO,6660568,5164437,657.4M,509.73M,+345.2%,0.78%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,7956686,5946019,671.54M,501.84M,+295.7%,0.8%
81369Y605,XLF,SELECT SECTOR SPDR TR,12354667,9836014,615.39M,489.93M,+390.5%,0.73%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,3027740,2388505,502.6M,396.49M,+373.7%,0.6%
91324P102,UNH,UNITEDHEALTH GROUP INC,840775,746129,440.36M,390.79M,+788.3%,0.52%
808513105,SCHW,SCHWAB CHARLES CORP,7917642,4915834,619.79M,384.81M,+163.8%,0.74%
22160K105,COST,COSTCO WHSL CORP NEW,487102,363451,460.69M,343.74M,+293.9%,0.55%
461202103,INTU,INTUIT,1512078,559841,928.4M,343.74M,+58.8%,1.1%
101137107,BSX,BOSTON SCIENTIFIC CORP,3839144,3075641,387.29M,310.27M,+402.8%,0.46%
00724F101,ADBE,ADOBE INC,1331100,790600,510.52M,303.22M,+146.3%,0.61%
58933Y105,MRK,MERCK & CO INC,9311726,2936922,835.82M,263.62M,+46.1%,0.99%
11135F101,AVGO,BROADCOM INC,3645624,1540337,610.39M,257.9M,+73.2%,0.72%
09857LAN8,BKNG,BOOKING HOLDINGS INC,120642000,103047000,296.52M,253.28M,+585.7%,0.35%
882508104,TXN,TEXAS INSTRS INC,1763867,1247515,316.97M,224.18M,+241.6%,0.38%
052769106,ADSK,AUTODESK INC,1095005,853899,286.67M,223.55M,+354.2%,0.34%
336433107,FSLR,FIRST SOLAR INC,1871774,1721566,236.65M,217.66M,+1146.1%,0.28%
67066G104,NVDA,NVIDIA CORPORATION,12187752,1973089,1.32B,213.84M,+19.3%,1.6%
17275R102,CSCO,CISCO SYS INC,6128435,3324653,378.19M,205.16M,+118.6%,0.45%
29444U700,EQIX,EQUINIX INC,434090,251604,353.94M,205.15M,+137.9%,0.42%
770700102,HOOD,ROBINHOOD MKTS INC,12655123,4808049,526.71M,200.11M,+61.3%,0.63%
464288414,MUB,ISHARES TR,3196600,1839800,337.05M,193.99M,+135.6%,0.4%
26884L109,EQT,EQT CORP,5350958,3491637,285.9M,186.56M,+187.8%,0.34%
281020107,EIX,EDISON INTL,3434713,2961828,202.37M,174.51M,+626.3%,0.24%
46222L108,IONQ,IONQ INC,7939705,7835475,175.23M,172.93M,+7517.5%,0.21%
58733R102,MELI,MERCADOLIBRE INC,131315,86161,256.18M,168.09M,+190.8%,0.3%
433000106,HIMS,HIMS & HERS HEALTH INC,6030575,5390213,178.2M,159.28M,+841.7%,0.21%
02079K305,GOOGL,ALPHABET INC,3769372,1023092,582.9M,158.21M,+37.3%,0.69%
876030107,TPR,TAPESTRY INC,2240729,2181914,157.77M,153.63M,+3709.8%,0.19%
038222105,AMAT,APPLIED MATLS INC,3244960,1030308,470.91M,149.52M,+46.5%,0.56%
456788108,INFY,INFOSYS LTD,8259907,8176200,150.74M,149.22M,+9767.6%,0.18%
464287242,LQD,ISHARES TR,1381100,1366658,150.11M,148.54M,+9463.1%,0.18%
G54950103,LIN,LINDE PLC,594449,294674,276.8M,137.21M,+98.3%,0.33%
136385101,CNQ,CANADIAN NAT RES LTD,6987672,4236003,215.09M,130.39M,+153.9%,0.26%
V7780T103,RCL,ROYAL CARIBBEAN GROUP,1708971,609656,351.09M,125.25M,+55.5%,0.42%
02079K107,GOOG,ALPHABET INC,1926499,793117,300.98M,123.91M,+70%,0.36%
406216101,HAL,HALLIBURTON CO,5395491,4837603,136.88M,122.73M,+867.1%,0.16%
194162103,CL,COLGATE PALMOLIVE CO,2252162,1263023,211.03M,118.35M,+127.7%,0.25%
571748102,MRSH,MARSH & MCLENNAN COS INC,806914,461843,196.91M,112.7M,+133.8%,0.23%
693475105,PNC,PNC FINL SVCS GROUP INC,668353,630240,117.48M,110.78M,+1653.6%,0.14%
538034BA6,LYV,LIVE NATION ENTERTAINMENT IN,105200000,79200000,146.24M,110.1M,+304.6%,0.17%
60770K107,MRNA,MODERNA INC,5636151,3867436,159.78M,109.64M,+218.7%,0.19%
369550108,GD,GENERAL DYNAMICS CORP,601809,391456,164.04M,106.7M,+186.1%,0.19%
126408103,CSX,CSX CORP,3606592,3498301,106.14M,102.95M,+3230.5%,0.13%
922907746,VTEB,VANGUARD MUN BD FDS,4274400,2045800,212.1M,101.51M,+91.8%,0.25%
872540109,TJX,TJX COS INC NEW,2098679,796307,255.62M,96.99M,+61.1%,0.3%
88339J105,TTD,THE TRADE DESK INC,4358560,1767290,238.5M,96.71M,+68.2%,0.28%
26740W109,QBTS,D-WAVE QUANTUM INC,12712027,12578703,96.61M,95.6M,+9434.7%,0.11%
G4705A100,ICLR,ICON PLC,1661736,545531,290.79M,95.46M,+48.9%,0.35%
773122106,RKLB,ROCKET LAB USA INC,13636776,5247281,243.83M,93.82M,+62.5%,0.29%
G0260P102,AS,AMER SPORTS INC,3874439,3429509,103.56M,91.67M,+770.8%,0.12%
345370860,F,FORD MTR CO,16995004,9051749,170.46M,90.79M,+114%,0.2%
235851102,DHR,DANAHER CORPORATION,2549781,435113,522.71M,89.2M,+20.6%,0.62%
49177J102,KVUE,KENVUE INC,3718431,3718431,89.17M,89.17M,NEW,0.11%
48251W500,KKRPRD,KKR & CO INC,1800000,1800000,88.17M,88.17M,NEW,0.1%
46120E602,ISRG,INTUITIVE SURGICAL INC,549267,176210,272.04M,87.27M,+47.2%,0.32%
778296103,ROST,ROSS STORES INC,2087479,658517,266.76M,84.15M,+46.1%,0.32%
00287Y109,ABBV,ABBVIE INC,622244,397071,130.37M,83.19M,+176.3%,0.15%
