CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
92206C623,VTWG,VANGUARD SCOTTSDALE FDS,33993,32605,6.33M,6.08M,+2349.1%,0.81%
512807306,LRCX,LAM RESEARCH CORP,73713,73713,5.36M,5.36M,NEW,0.69%
46429B697,USMV,ISHARES TR,58096,48855,5.44M,4.58M,+528.7%,0.7%
084670108,BRK.A,BERKSHIRE HATHAWAY INC DEL,4,4,3.19M,3.19M,NEW,0.41%
92206C649,VTWV,VANGUARD SCOTTSDALE FDS,43992,22652,5.85M,3.01M,+106.1%,0.75%
46090E103,QQQ,INVESCO QQQ TR,25630,5122,12.02M,2.4M,+25%,1.5%
922042858,VWO,VANGUARD INTL EQUITY INDEX F,59596,32555,2.7M,1.47M,+120.4%,0.35%
92206C680,VONG,VANGUARD SCOTTSDALE FDS,14489,14489,1.34M,1.34M,NEW,0.17%
464288869,IWC,ISHARES TR,20181,12079,2.24M,1.34M,+149.1%,0.29%
922908512,VOE,VANGUARD INDEX FDS,16768,8255,2.69M,1.33M,+97%,0.35%
92206C714,VONV,VANGUARD SCOTTSDALE FDS,21596,12952,1.78M,1.07M,+149.8%,0.23%
03769M106,APO,APOLLO GLOBAL MGMT INC,7613,7613,1.04M,1.04M,NEW,0.13%
922908769,VTI,VANGUARD INDEX FDS,4643,3781,1.28M,1.04M,+438.6%,0.16%
023135106,AMZN,AMAZON COM INC,96706,5365,18.4M,1.02M,+5.9%,2.4%
92204A504,VHT,VANGUARD WORLD FD,6711,3807,1.78M,1.01M,+131.1%,0.23%
886364231,GRNY,TIDAL ETF TR,44245,44245,804.15K,804.15K,NEW,0.1%
921943858,VEA,VANGUARD TAX-MANAGED FDS,33592,14203,1.71M,721.93K,+73.3%,0.22%
315912808,ONEQ,FIDELITY COMWLTH TR,10538,10538,717.27K,717.27K,NEW,0.09%
922908538,VOT,VANGUARD INDEX FDS,4428,2747,1.08M,672.03K,+163.4%,0.14%
922042718,VSS,VANGUARD INTL EQUITY INDEX F,8463,5366,978.32K,620.31K,+173.3%,0.13%
464288679,SHV,ISHARES TR,43188,5614,4.77M,620.13K,+14.9%,0.61%
48251W104,KKR,KKR & CO INC,11980,4416,1.39M,510.53K,+58.4%,0.18%
000360206,AAON,AAON INC,5929,5929,463.23K,463.23K,NEW,0.06%
